H,1564258514,266219
X,1564258514,604493,24726
X,1564258514,602870,11473
P,1564258515,5212
X,1564258515,600715,17256
X,1564258516,601436,27860
X,1564258516,600468,18639
X,1564258517,602105,26232
X,1564258517,601177,62487
X,1564258518,602146,9844
X,1564258518,610720,7007
X,1564258519,600149,27435
X,1564258520,604591,25080
X,1564258520,602932,15340
X,1564258521,602283,2698
X,1564258521,602399,16835
X,1564258522,602487,26741
X,1564258522,601549,11559
X,1564258523,601185,5058
X,1564258524,601489,33012
X,1564258524,601642,6059
X,1564258525,600814,36926
X,1564258525,601465,23333
X,1564258526,598455,47989
X,1564258526,601539,3682
X,1564258527,600955,7139
X,1564258527,602408,28109
X,1564258528,601230,21331
X,1564258529,601350,3213
X,1564258529,602412,23475
X,1564258530,601236,15081
X,1564258530,601080,30351
X,1564258531,597774,31554
X,1564258531,601228,16724
X,1564258532,600934,28074
X,1564258533,591368,63793
X,1564258533,602460,9237
X,1564258534,602111,32219
X,1564258534,597614,43010
X,1564258535,581223,31491
X,1564258535,534556,3826
X,1564258536,489661,64360
X,1564258537,480430,19991
X,1564258537,486527,13665
X,1564258538,475405,61782
X,1564258538,493439,41970
X,1564258539,533923,43533
X,1564258539,517371,27966
X,1564258540,546595,12795
X,1564258541,592238,21714
X,1564258541,601725,20076
X,1564258542,600447,31345
X,1564258542,599984,16827
X,1564258543,599837,6304
X,1564258543,599911,8767
X,1564258544,600475,6582
X,1564258545,600523,3647
P,1564258545,5214
X,1564258545,600210,934
X,1564258546,599806,2389
X,1564258546,599568,53281
X,1564258547,598946,13297
X,1564258547,598493,9272
X,1564258548,599277,3303
X,1564258549,598794,2073
X,1564258549,598528,14615
X,1564258550,598028,4453
X,1564258550,597747,4299
X,1564258551,597303,2353
X,1564258551,596660,9567
X,1564258552,595858,15004
X,1564258552,594339,64981
X,1564258553,602621,27779
X,1564258554,606903,33575
X,1564258554,605295,2568
X,1564258554,540113,50156
X,1564258554,571682,59075
X,1564258555,591083,49565
X,1564258555,608553,60025
X,1564258556,606811,18168
X,1564258557,600642,17153
X,1564258557,601598,18752
X,1564258558,603329,5900
X,1564258558,601983,28412
X,1564258559,602916,6589
X,1564258559,605337,13661
X,1564258560,603709,31975
X,1564258561,603407,3178
X,1564258561,604000,30942
X,1564258562,604395,8273
X,1564258562,601684,35304
X,1564258563,603520,39648
X,1564258563,604400,14325
X,1564258564,602685,39312
X,1564258565,609418,20681
X,1564258565,599010,41145
X,1564258566,605848,58901
X,1564258566,608606,60402
X,1564258567,599885,25056
X,1564258567,603637,6594
X,1564258568,603550,1543
X,1564258569,603827,16062
X,1564258569,606534,20367
X,1564258570,604853,1737
X,1564258570,604158,6623
X,1564258571,604831,37313
X,1564258571,606162,4062
X,1564258572,603925,6248
X,1564258573,604816,5198
X,1564258573,607026,11857
X,1564258574,603267,18725
P,1564258574,5214
X,1564258574,604136,4165
X,1564258575,604620,1926
X,1564258575,604370,25284
X,1564258576,604520,3779
X,1564258576,604709,2117
X,1564258577,604555,2112
X,1564258578,603771,10004
X,1564258578,604860,2433
X,1564258579,601915,11474
X,1564258579,608777,13187
X,1564258580,605078,9386
X,1564258580,602090,32513
X,1564258581,606773,26299
X,1564258582,604327,2477
X,1564258582,604307,3681
X,1564258583,604930,5525
X,1564258583,600453,16186
X,1564258584,606200,7831
X,1564258584,602465,7392
X,1564258585,604112,16397
X,1564258586,602275,15361
X,1564258586,606002,6622
X,1564258587,603006,4074
X,1564258587,603903,5401
X,1564258588,604043,1776
X,1564258588,604110,13687
X,1564258589,603602,14277
X,1564258590,604403,6822
X,1564258590,603418,21226
X,1564258591,607451,24352
X,1564258591,596323,50670
X,1564258592,624287,62817
X,1564258592,594324,54793
X,1564258593,604609,24137
X,1564258594,607090,9586
X,1564258594,605548,1480
X,1564258595,604399,55958
X,1564258595,593089,62969
X,1564258595,571515,52822
X,1564258595,574379,32124
X,1564258596,612011,37576
X,1564258596,604306,48060
X,1564258597,609255,40351
X,1564258598,605762,34766
X,1564258598,605795,53135
X,1564258599,605203,6346
X,1564258599,604580,3135
X,1564258600,604584,17747
X,1564258600,605941,36607
X,1564258601,604471,24400
X,1564258602,603516,1956
X,1564258602,607456,25735
X,1564258603,602533,7011
P,1564258603,5214
X,1564258603,604455,22574
X,1564258604,601880,31838
X,1564258604,600525,41547
X,1564258605,607073,16864
X,1564258606,602428,8127
X,1564258606,603638,3010
