H,1558833783,272815
D,1558833783,164096
D,1558833785,164096
D,1558833788,164096
D,1558833790,164352
D,1558833792,164096
D,1558833794,164352
D,1558833796,164608
D,1558833799,163840
D,1558833801,164096
D,1558833803,164352
P,1558833804,5180
D,1558833805,164352
D,1558833807,164096
D,1558833809,164352
D,1558833811,164864
D,1558833813,163840
D,1558833815,164608
D,1558833818,176896
R,1558833818,5C00DDFC90
R,1558833818,5C00DDFC90
R,1558833818,5C00DDFC90
X,1558833819,586690,42865
X,1558833820,582667,24944
X,1558833820,587991,16547
X,1558833821,589180,10413
X,1558833822,589404,26150
X,1558833822,589802,5046
X,1558833823,589801,4515
X,1558833823,589743,1493
X,1558833824,590011,3970
X,1558833824,590358,2188
X,1558833825,590154,2609
X,1558833826,590155,2651
X,1558833826,589831,2385
X,1558833827,589907,2981
X,1558833827,589226,16993
X,1558833828,590326,10041
X,1558833828,590976,2685
X,1558833829,590957,4255
X,1558833830,590952,2401
X,1558833830,590737,19736
X,1558833831,591940,7233
X,1558833831,591345,4323
X,1558833832,591338,2712
X,1558833832,591106,3580
X,1558833833,591203,2903
P,1558833833,5175
X,1558833834,590597,7893
X,1558833834,591447,9600
X,1558833835,591611,1880
X,1558833835,591581,1968
X,1558833836,591504,1324
X,1558833836,591672,2008
X,1558833837,591624,1192
X,1558833838,591689,1377
X,1558833838,591761,2231
X,1558833839,591800,1815
X,1558833839,592007,2257
X,1558833840,591702,16157
X,1558833840,591483,6874
X,1558833841,591825,1321
X,1558833841,591715,2013
X,1558833842,591581,1207
X,1558833843,591501,1457
X,1558833843,591761,1395
X,1558833844,591654,2356
X,1558833844,591713,10894
X,1558833845,591582,3829
X,1558833845,591317,849
X,1558833846,591437,1218
X,1558833846,591382,2208
X,1558833846,591346,957
X,1558833847,591356,884
X,1558833847,591279,2129
X,1558833848,591495,1375
X,1558833848,591478,1412
X,1558833849,591482,11417
X,1558833850,591457,1849
X,1558833850,591262,23115
X,1558833851,591490,3381
X,1558833851,591484,1910
X,1558833852,591513,1583
X,1558833852,591350,1423
X,1558833853,591447,2119
X,1558833854,591679,1225
X,1558833854,591674,2286
X,1558833855,591635,1085
X,1558833855,591477,6132
X,1558833856,591329,1741
X,1558833856,591283,1569
X,1558833857,591293,1719
X,1558833858,591461,1373
X,1558833858,591017,10841
X,1558833859,591451,2683
X,1558833859,591491,2074
X,1558833860,591497,1318
X,1558833860,591495,1066
X,1558833861,591465,877
X,1558833862,591657,1489
X,1558833862,591342,15083
P,1558833863,5172
X,1558833863,591556,1572
X,1558833863,591469,1163
X,1558833864,591450,3408
X,1558833864,591598,1523
X,1558833865,591515,1931
X,1558833865,591486,1201
X,1558833866,591548,1310
X,1558833867,591385,1072
X,1558833867,591572,1153
X,1558833868,591448,1407
X,1558833868,591567,1106
X,1558833869,591567,1462
X,1558833869,591468,1116
X,1558833870,591524,1484
X,1558833871,591570,934
X,1558833871,591622,14061
X,1558833872,591707,1322
X,1558833872,592474,8113
X,1558833873,591287,23028
X,1558833873,591737,1814
X,1558833874,591933,1080
X,1558833875,591850,884
X,1558833875,591721,1130
X,1558833876,591830,1365
X,1558833876,591819,1407
X,1558833877,591951,1733
X,1558833877,591821,1412
X,1558833878,591781,979
X,1558833879,591760,1868
X,1558833879,591733,1993
X,1558833880,591845,2467
X,1558833880,591686,13914
X,1558833881,591747,3162
X,1558833881,591822,1054
X,1558833882,591828,1323
X,1558833883,591619,1246
X,1558833883,591775,1144
X,1558833884,591908,4046
X,1558833884,591671,3441
X,1558833885,591728,1589
X,1558833885,591819,1441
X,1558833886,591673,1590
X,1558833886,592043,15447
X,1558833887,591672,5164
X,1558833887,591661,1065
X,1558833887,591535,1315
X,1558833888,591233,1206
X,1558833888,591261,2419
X,1558833889,591332,1896
X,1558833889,590959,11752
X,1558833890,591631,3178
X,1558833891,591329,1067
X,1558833891,591463,1497
P,1558833892,5176
X,1558833892,591546,1047
X,1558833892,591464,7851
X,1558833893,591524,1421
X,1558833893,591403,1596
X,1558833894,591438,1958
X,1558833895,591564,1343
X,1558833895,591631,1223
X,1558833896,591622,1328
X,1558833896,591658,1158
X,1558833897,591495,1187
X,1558833897,591582,1387
X,1558833898,591761,2373
X,1558833899,591735,1285
X,1558833899,591701,1626
X,1558833900,592200,4015
X,1558833900,591062,7485
X,1558833901,591986,7205
X,1558833901,590143,25522
X,1558833902,592810,8334
X,1558833903,591707,1303
X,1558833903,591637,1964
X,1558833904,591501,2445
