557,179200
D,1559797560,179456
D,1559797562,179200
D,1559797564,178944
D,1559797566,178944
D,1559797568,179456
D,1559797571,179200
D,1559797573,179456
D,1559797575,179200
D,1559797577,178688
P,1559797578,5031
D,1559797579,179200
D,1559797582,179456
D,1559797584,178944
D,1559797586,179456
D,1559797588,179200
D,1559797591,179712
D,1559797593,179456
D,1559797594,178944
D,1559797596,179200
D,1559797598,179712
D,1559797601,179200
D,1559797603,179200
D,1559797605,179200
D,1559797607,179200
P,1559797607,4945
D,1559797609,179456
D,1559797612,179712
D,1559797614,179200
D,1559797616,179456
D,1559797618,178944
D,1559797620,178944
D,1559797623,178944
D,1559797625,179200
D,1559797627,178944
D,1559797629,178944
D,1559797631,178944
D,1559797634,179200
D,1559797635,179200
P,1559797636,5030
D,1559797637,179200
D,1559797639,179456
D,1559797641,179200
D,1559797644,178944
D,1559797646,178688
D,1559797648,179456
D,1559797650,178688
D,1559797652,179456
D,1559797655,179200
D,1559797657,179456
D,1559797659,178944
D,1559797661,178944
D,1559797663,179200
D,1559797666,178944
P,1559797666,5032
D,1559797668,179712
D,1559797670,179456
D,1559797672,178688
D,1559797674,178944
D,1559797676,178944
D,1559797678,178944
D,1559797680,178688
D,1559797682,178688
D,1559797684,179712
D,1559797687,178944
D,1559797689,178944
D,1559797691,179200
D,1559797693,179200
D,1559797695,179200
P,1559797696,4914
D,1559797698,178944
D,1559797700,178944
D,1559797702,179200
D,1559797704,178944
D,1559797706,179456
D,1559797709,178944
D,1559797711,179200
D,1559797713,179456
D,1559797715,178944
D,1559797717,179456
D,1559797719,179200
D,1559797721,179200
D,1559797723,179200
P,1559797725,5031
D,1559797725,179200
D,1559797727,179200
D,1559797730,179200
D,1559797732,178944
D,1559797734,178944
D,1559797736,179712
D,1559797738,179456
D,1559797741,179456
D,1559797743,178944
D,1559797745,179456
D,1559797747,178688
D,1559797749,179200
D,1559797752,178944
D,1559797754,179456
P,1559797755,5031
D,1559797756,179200
D,1559797758,178944
D,1559797759,179200
D,1559797762,179712
D,1559797764,179456
D,1559797766,178688
D,1559797768,179200
D,1559797770,178944
D,1559797773,178944
D,1559797775,179200
D,1559797777,178944
D,1559797779,179456
D,1559797781,179712
D,1559797784,180224
P,1559797784,4930
D,1559797786,178944
D,1559797788,178688
D,1559797790,179200
D,1559797792,179456
D,1559797795,179456
D,1559797797,178944
D,1559797799,179200
D,1559797800,178944
D,1559797803,178944
D,1559797805,178944
D,1559797807,179200
D,1559797809,179200
D,1559797811,179200
P,1559797813,5031
D,1559797814,179200
D,1559797816,179200
D,1559797818,179200
D,1559797820,179200
D,1559797822,178944
D,1559797825,178944
D,1559797827,178944
D,1559797829,179712
D,1559797831,179200
D,1559797833,179712
D,1559797836,179200
D,1559797838,178944
D,1559797840,178944
D,1559797841,179200
P,1559797842,5030
D,1559797843,178944
D,1559797846,179456
D,1559797848,179200
D,1559797850,179200
D,1559797852,179456
D,1559797854,179456
D,1559797857,178944
D,1559797859,178944
D,1559797861,178432
D,1559797863,178688
D,1559797865,179200
D,1559797868,178944
D,1559797870,179200
D,1559797872,178944
P,1559797872,4915
D,1559797874,179200
D,1559797876,179200
D,1559797879,178944
D,1559797881,179200
D,1559797882,178688
D,1559797884,178688
D,1559797886,178688
D,1559797889,179200
D,1559797891,178944
D,1559797893,178944
D,1559797895,179456
D,1559797897,179200
D,1559797900,178944
P,1559797901,5032
D,1559797902,179200
D,1559797904,178944
D,1559797906,178944
D,1559797908,179456
D,1559797911,179712
D,1559797913,178688
D,1559797915,178944
D,1559797917,178944
D,1559797919,179456
D,1559797922,178944
D,1559797923,178688
D,1559797925,178944
D,1559797927,179200
D,1559797929,178176
P,1559797930,5031
D,1559797932,178688
D,1559797934,178688
