59251628,147200
D,1559251631,146944
D,1559251633,147200
D,1559251635,146688
P,1559251637,5149
D,1559251637,146688
D,1559251639,146432
D,1559251642,146944
D,1559251644,147200
D,1559251645,146688
D,1559251647,146432
D,1559251649,146944
D,1559251652,145664
D,1559251654,146432
D,1559251656,146688
D,1559251658,146176
D,1559251660,146432
D,1559251663,146688
D,1559251665,146688
P,1559251666,5147
D,1559251667,145920
D,1559251669,146432
D,1559251671,145664
D,1559251674,146176
D,1559251676,146432
D,1559251678,146432
D,1559251680,146176
D,1559251682,146688
D,1559251685,145920
D,1559251686,146432
D,1559251688,146688
D,1559251690,146432
D,1559251692,146432
D,1559251695,146176
P,1559251695,5147
D,1559251697,146432
D,1559251699,146688
D,1559251701,146688
D,1559251703,146176
D,1559251706,146432
D,1559251708,146944
D,1559251710,145664
D,1559251712,146688
D,1559251714,146176
D,1559251717,146432
D,1559251719,146432
D,1559251721,146176
D,1559251723,146944
P,1559251725,5148
D,1559251726,146688
D,1559251727,146688
D,1559251729,146944
D,1559251731,146688
D,1559251733,146688
D,1559251736,146176
D,1559251738,146432
D,1559251740,146688
D,1559251742,146944
D,1559251744,147200
D,1559251747,146944
D,1559251749,146688
D,1559251751,146944
D,1559251753,146944
P,1559251754,5148
D,1559251755,146688
D,1559251758,146944
D,1559251760,146176
D,1559251762,146688
D,1559251764,146176
D,1559251766,146176
D,1559251768,146944
D,1559251770,146688
D,1559251772,146176
D,1559251774,146176
D,1559251776,146688
D,1559251779,146688
D,1559251781,146944
D,1559251783,146688
P,1559251783,5148
D,1559251785,146688
D,1559251787,146688
D,1559251790,146944
D,1559251792,146944
D,1559251794,146432
D,1559251796,146688
D,1559251798,147200
D,1559251801,146944
D,1559251803,146944
D,1559251805,146944
D,1559251807,146944
D,1559251808,146688
D,1559251811,146944
P,1559251812,5147
D,1559251813,147200
D,1559251815,147456
D,1559251817,147456
D,1559251819,146944
D,1559251822,147200
D,1559251824,147456
D,1559251826,147200
D,1559251828,147200
D,1559251830,147200
D,1559251833,147968
D,1559251835,147456
D,1559251837,146944
D,1559251839,146944
D,1559251841,147200
P,1559251842,5147
D,1559251844,147200
D,1559251846,147200
D,1559251848,146944
D,1559251849,147456
D,1559251851,147200
D,1559251854,147200
D,1559251856,146944
D,1559251858,147200
D,1559251860,147456
D,1559251862,147456
D,1559251865,147456
D,1559251867,146944
D,1559251869,147200
D,1559251871,147712
P,1559251871,5146
D,1559251873,147456
D,1559251876,147456
D,1559251878,147200
D,1559251880,146944
D,1559251882,147456
D,1559251884,147456
D,1559251887,147968
D,1559251889,147200
D,1559251890,147200
D,1559251892,146944
D,1559251894,147456
D,1559251897,147200
D,1559251899,147200
P,1559251900,5148
D,1559251901,146944
D,1559251903,147712
D,1559251905,146944
D,1559251908,147456
D,1559251910,147456
D,1559251912,146944
D,1559251914,147200
D,1559251916,146944
D,1559251919,146432
D,1559251921,146688
D,1559251923,147200
D,1559251925,146432
D,1559251927,146688
D,1559251930,147456
P,1559251931,5146
D,1559251931,146688
D,1559251933,147200
D,1559251935,146432
D,1559251938,146688
D,1559251940,146944
D,1559251942,146944
D,1559251944,147456
D,1559251946,147200
D,1559251949,146944
D,1559251951,147456
D,1559251953,146944
D,1559251955,146944
D,1559251957,147200
D,1559251960,146176
P,1559251960,5073
D,1559251962,146944
D,1559251964,146688
D,1559251966,147200
D,1559251968,146944
D,1559251971,146944
D,1559251972,146944
D,1559251974,146432
D,1559251976,146432
D,1559251978,146432
D,1559251981,145920
D,1559251983,146176
D,1559251985,146944
D,1559251987,146176
P,1559251989,5147
D,1559251989,146176
D,1559251992,146688
D,1559251994,146688
D,1559251996,146176
D,1559251998,146432
D,1559252000,146432
D,1559252003,146688
D,1559252005,146432
D,1559252007,146176
D,1559252009,146176
D,1559252011,146176
D,1559252013,145920
D,1559252015,145920
D,1559252017,146176
P,1559252018,5147
D,1559252019,146432
D,1559252021,145920
D,1559252024,146688
D,1559252026,145920
D,1559252028,145664
D,1559252030,146176
D,1559252032,145920
D,1559252035,146176
D,1559252037,145920
D,1559252039,146176
