H,1564773535,266219
P,1564773535,5154
P,1564773565,5152
P,1564773594,5152
P,1564773623,5152
P,1564773653,5152
P,1564773682,5152
P,1564773712,5152
P,1564773741,5152
P,1564773771,5151
P,1564773800,5152
P,1564773829,5151
P,1564773859,5153
P,1564773888,5154
P,1564773917,5153
P,1564773946,5154
P,1564773976,5153
P,1564774006,5153
P,1564774035,5153
D,1564774055,309504
D,1564774057,407040
D,1564774060,376320
D,1564774062,408832
D,1564774064,418304
P,1564774064,5152
D,1564774065,408832
D,1564774067,425728
D,1564774070,419328
D,1564774072,413440
D,1564774074,415744
D,1564774076,414976
D,1564774078,413696
D,1564774081,410368
D,1564774083,414208
D,1564774085,413952
D,1564774087,427776
D,1564774089,419072
D,1564774092,416512
D,1564774094,413696
P,1564774094,5154
D,1564774096,414720
D,1564774098,414976
D,1564774100,413184
D,1564774103,413696
D,1564774105,412672
D,1564774106,414464
D,1564774108,410880
D,1564774110,414976
D,1564774113,415488
D,1564774115,617728
D,1564774117,641792
D,1564774119,683776
D,1564774121,649216
P,1564774123,5153
D,1564774124,666624
D,1564774126,650240
D,1564774128,650752
D,1564774130,659200
D,1564774132,654848
D,1564774135,612608
R,1564774135,000000000
X,1564774136,996983,28191
X,1564774137,1000217,5371
X,1564774138,1001336,35893
X,1564774138,998167,40460
X,1564774139,1000259,12978
X,1564774139,1002765,35341
X,1564774140,999903,39468
X,1564774140,1004074,33660
X,1564774141,999628,51326
X,1564774142,997604,26315
X,1564774142,998958,46361
X,1564774143,999293,35317
X,1564774143,997642,16043
X,1564774144,999715,17906
X,1564774144,993698,27723
X,1564774145,998713,34733
X,1564774146,988351,2734
X,1564774146,992613,40197
X,1564774146,1013269,49639
X,1564774146,994949,52122
X,1564774147,994939,23930
X,1564774147,1003567,22477
X,1564774148,1000075,35073
X,1564774149,1000218,7943
X,1564774149,1002223,6291
X,1564774150,998433,34566
X,1564774150,988524,2335
X,1564774151,997314,4168
X,1564774151,1017840,19485
X,1564774152,1016975,24835
P,1564774152,5144
X,1564774153,1020956,61989
X,1564774153,1020377,43281
X,1564774154,1020689,14701
X,1564774154,1019998,12922
X,1564774155,1019717,14957
X,1564774155,1021042,18081
X,1564774156,1019260,11706
X,1564774156,1019802,12875
X,1564774157,1019225,7665
X,1564774158,1020226,23941
X,1564774158,1019186,17743
X,1564774159,1017672,12721
X,1564774159,1019150,20001
X,1564774160,1017126,63215
X,1564774160,1019217,17243
X,1564774161,1016474,38584
X,1564774162,1019196,23072
X,1564774162,1018057,6917
X,1564774163,1017536,12744
X,1564774163,1020677,16072
X,1564774164,1019336,4386
X,1564774164,1016771,26920
X,1564774165,1017897,26218
X,1564774166,1021558,28183
X,1564774166,1019936,41222
X,1564774167,1009773,57537
X,1564774167,1025961,51881
X,1564774168,1016045,38861
X,1564774168,1019104,25161
X,1564774169,1021759,36348
X,1564774170,1016484,36160
X,1564774170,1018972,22420
X,1564774171,1017132,15501
X,1564774171,1016478,27296
X,1564774172,1019404,19220
X,1564774172,1018088,23489
X,1564774173,1020032,26374
X,1564774174,1013203,18694
X,1564774174,1019179,20618
X,1564774175,1016881,12473
X,1564774175,1019463,13089
X,1564774176,1017210,9392
X,1564774176,1019277,12716
X,1564774177,1019087,6141
X,1564774177,1016592,10871
X,1564774178,1019990,28181
X,1564774179,1017879,4354
X,1564774179,1021524,25637
X,1564774180,1000068,48769
X,1564774180,994535,44337
X,1564774181,982471,17168
X,1564774181,954854,21138
X,1564774182,907539,57801
P,1564774182,5142
X,1564774183,897057,34895
X,1564774183,865314,47045
X,1564774184,848761,61810
X,1564774184,868196,28780
X,1564774185,870690,44240
X,1564774185,865993,49315
X,1564774186,872055,37710
X,1564774187,894778,39836
X,1564774187,888182,61743
X,1564774187,907684,12241
X,1564774187,928889,34416
X,1564774188,938179,58734
X,1564774188,1024812,54462
X,1564774189,1012563,39171
X,1564774190,1015478,19118
X,1564774190,1015398,23048
X,1564774191,1013554,19358
X,1564774191,1014809,28810
X,1564774192,1014325,34334
X,1564774192,1011900,48548
X,1564774193,1016015,52435
X,1564774194,1013607,28256
X,1564774194,1015747,16333
X,1564774195,1014092,43585
X,1564774195,1014208,38654
X,1564774196,1009733,39717
X,1564774196,1019038,38261
X,1564774197,1012556,22813
X,1564774198,1010667,36696
X,1564774198,1016568,63082
X,1564774199,1012684,29885
X,1564774199,984669,50917
X,1564774200,1024209,16505
X,1564774200,1015072,28474
X,1564774201,1016996,26611
X,1564774201,1012408,25931
X,1564774202,1016251,12314
X,1564774203,1020778,33522
X,1564774203,1012373,33755
X,1564774204,1013623,35737
X,1564774204,1016635,34740
X,1564774205,1015337,25549
X,1564774205,1018435,21156
X,1564774206,1016997,21850
X,1564774207,1018055,31372
X,1564774207,1021035,15371
