H,1560805891,272815
X,1560805891,579206,3446
X,1560805892,579021,10952
X,1560805892,579547,22098
X,1560805893,580507,29384
X,1560805894,580005,34449
X,1560805894,579991,35254
X,1560805895,578755,11166
P,1560805895,4995
X,1560805895,578944,9963
X,1560805896,580637,7026
X,1560805896,577342,15239
X,1560805897,579994,27130
X,1560805897,578878,12501
X,1560805898,579968,20801
X,1560805899,580107,14855
X,1560805899,578988,17375
X,1560805900,580417,18785
X,1560805900,579583,16856
X,1560805901,579057,42002
X,1560805901,579426,9717
X,1560805902,578515,20261
X,1560805903,580275,29865
X,1560805903,580865,8153
X,1560805904,581888,62201
X,1560805904,579290,22386
X,1560805905,581148,9669
X,1560805905,579700,15865
X,1560805906,580021,13879
X,1560805907,579976,13629
X,1560805907,580339,16305
X,1560805908,579463,16922
X,1560805908,580126,15202
X,1560805909,580432,25653
X,1560805909,579384,17347
X,1560805910,580880,17312
X,1560805911,580624,13099
X,1560805911,579395,14339
X,1560805912,579196,19987
X,1560805912,579628,14241
X,1560805913,579205,18229
X,1560805913,580550,15397
X,1560805914,581838,17682
X,1560805915,579753,14474
X,1560805915,580188,13434
X,1560805916,578798,16751
X,1560805916,581550,15586
X,1560805917,578857,6555
X,1560805917,579724,4358
X,1560805918,579767,10068
X,1560805918,579848,5716
X,1560805919,580167,2509
X,1560805920,579864,2258
X,1560805920,579984,1788
X,1560805921,579842,2002
X,1560805921,580129,1029
X,1560805922,579549,13770
X,1560805922,580639,33759
X,1560805923,579575,9063
X,1560805924,580325,19176
X,1560805924,580438,14704
X,1560805925,579538,5875
P,1560805925,5016
X,1560805925,579200,23537
X,1560805926,580715,16717
X,1560805926,579735,6577
X,1560805927,579882,4369
X,1560805927,579666,14628
X,1560805927,579905,2324
X,1560805928,579893,1690
X,1560805928,579987,9010
X,1560805929,579274,10373
X,1560805929,579915,2470
X,1560805930,579978,2933
X,1560805931,579923,2618
X,1560805931,579765,10018
X,1560805932,580051,3477
X,1560805932,579859,4852
X,1560805933,579588,7809
X,1560805933,580330,5418
X,1560805934,579872,2406
X,1560805935,579942,2298
X,1560805935,578966,14140
X,1560805936,580468,12654
X,1560805936,579771,5462
X,1560805937,579641,11609
X,1560805937,579725,3998
X,1560805938,579732,6719
X,1560805939,575297,16447
X,1560805939,574504,47388
X,1560805940,579003,27907
X,1560805940,576853,14857
X,1560805941,579744,7715
X,1560805941,580676,8901
X,1560805942,579211,35444
X,1560805942,580069,29633
X,1560805943,576791,31473
X,1560805944,578886,25036
X,1560805944,579957,775
X,1560805945,577499,26066
X,1560805945,578566,6307
X,1560805946,578773,3110
X,1560805946,578534,4552
X,1560805947,578625,3333
X,1560805948,578732,2066
X,1560805948,578695,2182
X,1560805949,578835,7604
X,1560805949,578483,5961
X,1560805950,578684,4503
X,1560805950,578721,3888
X,1560805951,578849,3096
X,1560805952,578746,3944
X,1560805952,578463,5884
X,1560805953,578756,3103
X,1560805953,578698,2087
X,1560805954,578711,1366
P,1560805954,5016
X,1560805954,578612,1401
X,1560805955,578529,2232
X,1560805956,578594,1636
X,1560805956,578688,2987
X,1560805957,578535,1891
X,1560805957,578573,1504
X,1560805958,578608,8039
X,1560805958,578793,8022
X,1560805959,578443,10435
X,1560805960,578576,3657
X,1560805960,578605,1327
X,1560805961,578700,1365
X,1560805961,578707,1387
X,1560805962,578434,6161
X,1560805962,578860,4892
X,1560805963,578666,11409
X,1560805964,578417,18317
X,1560805964,578465,2026
X,1560805965,578633,1825
X,1560805965,578619,1969
X,1560805966,578509,2246
X,1560805966,578563,1156
X,1560805967,578656,1254
X,1560805967,578421,2051
X,1560805968,578555,2477
X,1560805968,578437,1434
X,1560805968,578395,2516
X,1560805969,578374,2138
X,1560805969,578342,1627
X,1560805970,578558,1654
X,1560805970,578392,1942
X,1560805971,578554,11248
X,1560805972,578324,3091
X,1560805972,578542,3557
X,1560805973,578379,4939
X,1560805973,578345,2019
X,1560805974,578425,2643
X,1560805974,578323,1841
X,1560805975,578445,2826
X,1560805976,577948,12166
X,1560805976,578429,3390
X,1560805977,578288,2382
X,1560805977,578435,2207
X,1560805978,578255,1661
X,1560805978,578463,2523
X,1560805979,578319,1952
X,1560805980,578397,1220
X,1560805980,578562,3794
X,1560805981,579497,17398
X,1560805981,578295,2641
X,1560805982,578359,1149
X,1560805982,578315,17380
X,1560805983,578286,2403
P,1560805983,5017
X,1560805984,578437,2722
