H,1564702805,266219
U,1564702805,0
X,1564702807,668173,7593
X,1564702807,670335,14668
X,1564702808,667603,18866
X,1564702808,668602,9556
X,1564702809,669406,6616
X,1564702810,668542,28648
X,1564702810,667533,18422
X,1564702811,668151,15322
X,1564702811,668965,3782
X,1564702812,667509,18228
X,1564702812,668502,8412
X,1564702813,668944,3106
X,1564702813,668799,1087
X,1564702814,668747,1716
X,1564702815,668910,2950
X,1564702815,667219,9430
X,1564702816,668676,7629
X,1564702816,668735,6446
X,1564702817,669015,16995
X,1564702817,668954,11068
X,1564702818,668467,24107
X,1564702819,669245,17450
X,1564702819,668797,8912
X,1564702820,668892,2422
X,1564702820,669136,2141
X,1564702821,668211,6542
X,1564702821,669144,22745
X,1564702822,668611,10236
X,1564702823,669485,15727
X,1564702823,667828,10833
X,1564702824,671408,14912
X,1564702824,667329,11283
X,1564702825,668325,10861
X,1564702825,668648,8271
X,1564702826,668123,17732
X,1564702827,669170,10513
X,1564702827,670478,12048
X,1564702828,668480,7129
X,1564702828,669618,11194
X,1564702829,670816,26719
X,1564702829,666011,10699
X,1564702830,670172,7513
X,1564702831,668708,8258
X,1564702831,668342,13390
X,1564702832,667929,32130
P,1564702832,5129
X,1564702832,670712,28021
X,1564702833,668200,10608
X,1564702833,668937,16705
X,1564702834,669107,3959
X,1564702835,668196,19630
X,1564702835,667094,10117
X,1564702836,669145,7532
X,1564702836,668619,6505
X,1564702837,668385,7006
X,1564702837,668557,2933
X,1564702838,668092,16142
X,1564702838,668397,7558
X,1564702839,668859,4426
X,1564702840,668688,2874
X,1564702840,668460,988
X,1564702841,668172,2026
X,1564702841,668429,1907
X,1564702842,668541,22946
X,1564702842,668523,10396
X,1564702843,668380,8166
X,1564702844,668728,3232
X,1564702844,668648,1241
X,1564702845,668598,1828
X,1564702845,668893,3426
X,1564702845,669811,28686
X,1564702845,667361,10021
X,1564702846,669238,4418
X,1564702847,668816,2276
X,1564702847,668681,2817
X,1564702848,668796,9920
X,1564702848,670169,26552
X,1564702849,667025,18438
X,1564702849,668937,14535
X,1564702850,669821,14943
X,1564702851,668843,6501
X,1564702851,669032,1985
X,1564702852,669496,19923
X,1564702852,669211,8686
X,1564702853,668725,13712
X,1564702853,668657,12777
X,1564702854,669690,17122
X,1564702855,667035,8100
X,1564702855,670115,11508
X,1564702856,669001,20976
X,1564702856,670310,19086
X,1564702857,666819,9316
X,1564702857,670348,14733
X,1564702858,668879,15810
X,1564702859,667590,13364
X,1564702859,670568,16307
X,1564702860,666838,17413
X,1564702860,668239,25944
X,1564702861,671558,9878
P,1564702861,5127
X,1564702861,668559,7409
X,1564702862,668846,6663
X,1564702862,669276,2438
X,1564702863,668495,5525
X,1564702864,669576,24505
X,1564702864,668888,6724
X,1564702865,668612,12033
X,1564702865,669573,7328
X,1564702866,669195,7102
X,1564702866,667943,7200
X,1564702867,670420,21073
X,1564702868,667919,8863
X,1564702868,668841,3822
X,1564702869,668272,17620
X,1564702869,669146,10900
X,1564702870,670022,10651
X,1564702870,667171,10484
X,1564702871,671463,10984
X,1564702872,667227,17642
X,1564702872,668624,9723
X,1564702873,671067,39981
X,1564702873,669128,29481
X,1564702874,666763,19042
X,1564702874,670894,21559
X,1564702875,668385,9873
X,1564702876,670891,8081
X,1564702876,668040,17259
X,1564702877,669915,6934
X,1564702877,667470,34666
X,1564702878,668381,14717
X,1564702878,669295,2918
X,1564702879,670146,19676
X,1564702880,667729,8998
X,1564702880,668720,11433
X,1564702881,669239,3406
X,1564702881,669093,22659
X,1564702882,669275,18261
X,1564702882,670280,6697
X,1564702883,662934,29268
X,1564702884,667964,31028
X,1564702884,674176,55233
X,1564702885,670433,32915
X,1564702885,666336,25187
X,1564702886,668756,12870
X,1564702886,668607,7329
X,1564702886,668690,2515
X,1564702886,668717,1791
X,1564702887,668725,2924
X,1564702888,668659,2584
X,1564702888,668540,2203
X,1564702889,668833,1949
X,1564702889,668860,1427
X,1564702890,668684,1782
P,1564702890,5128
X,1564702890,668569,974
X,1564702891,669487,8193
X,1564702892,667924,17956
X,1564702892,668299,13533
X,1564702893,669126,13020
X,1564702893,668615,2179
X,1564702894,668795,1808
X,1564702894,670818,11850
X,1564702895,668915,12569
X,1564702896,668757,8493
X,1564702896,668869,22816
X,1564702897,669626,10906
X,1564702897,668831,11877
X,1564702898,668461,23107
X,1564702898,669105,10417
X,1564702899,669093,7288
X,1564702900,668847,13917
