1560038474,554672,9994
X,1560038475,553824,4851
X,1560038475,554271,1965
X,1560038476,554428,1553
X,1560038476,554521,1690
X,1560038477,554656,939
X,1560038478,554835,2847
X,1560038478,554216,10210
X,1560038479,555114,11359
X,1560038479,553368,15579
X,1560038480,553737,20959
X,1560038480,553803,24406
X,1560038481,553629,18586
X,1560038482,554824,11539
X,1560038482,554438,19741
X,1560038483,553183,17939
X,1560038483,553818,17120
X,1560038484,554239,10158
X,1560038484,554467,10548
X,1560038485,554316,14418
X,1560038486,554262,13456
X,1560038486,554373,2970
X,1560038487,555139,12094
X,1560038487,555241,12164
X,1560038488,556338,35378
X,1560038488,555684,30530
X,1560038489,554391,12850
X,1560038490,553709,23851
X,1560038490,554704,14140
X,1560038490,554590,2878
X,1560038490,555461,20259
X,1560038491,554053,9091
X,1560038491,554856,15813
X,1560038492,554226,22624
X,1560038493,554928,15388
X,1560038493,554681,14573
X,1560038494,554739,31548
X,1560038494,554708,10146
X,1560038495,553593,9018
P,1560038495,5014
X,1560038495,554256,7237
X,1560038496,554317,6605
X,1560038496,554533,9810
X,1560038497,553930,13808
X,1560038498,554188,9739
X,1560038498,554301,5531
X,1560038499,553991,17761
X,1560038499,554484,22708
X,1560038500,556323,44139
X,1560038500,554664,17289
X,1560038501,553758,3289
X,1560038502,554499,8773
X,1560038502,554371,9043
X,1560038503,554632,11966
X,1560038503,554074,16047
X,1560038504,555501,20505
X,1560038504,555075,6999
X,1560038505,554522,9784
X,1560038506,554079,15889
X,1560038506,554315,3885
X,1560038507,554293,32911
X,1560038507,554593,20507
X,1560038508,554544,21011
X,1560038508,554816,20226
X,1560038509,554858,2343
X,1560038510,554408,17893
X,1560038510,554893,3761
X,1560038511,553858,16737
X,1560038511,554134,10268
X,1560038512,553683,10666
X,1560038512,554268,5272
X,1560038513,554367,26411
X,1560038514,554757,2102
X,1560038514,554744,7882
X,1560038515,554501,7908
X,1560038515,554309,5657
X,1560038516,554039,7201
X,1560038516,554317,7063
X,1560038517,554987,8560
X,1560038518,554514,9245
X,1560038518,554941,10567
X,1560038519,553749,13700
X,1560038519,554549,12256
X,1560038520,554626,7343
X,1560038520,554703,2892
X,1560038521,554592,2545
X,1560038521,554373,9520
X,1560038522,553798,14964
X,1560038523,554370,10570
X,1560038523,553882,13790
X,1560038524,553425,12686
X,1560038524,554089,12565
X,1560038525,555070,15363
P,1560038525,5015
X,1560038525,552983,14925
X,1560038526,554124,24817
X,1560038527,553133,14877
X,1560038527,554581,27492
X,1560038528,555373,53000
X,1560038528,554179,19929
X,1560038529,554680,31782
X,1560038529,552274,16144
X,1560038530,554373,15062
X,1560038531,553103,34568
X,1560038531,553742,7968
X,1560038531,555826,20509
X,1560038531,551984,28284
X,1560038532,553336,5865
X,1560038532,553705,3722
X,1560038533,552904,29205
X,1560038534,553236,22389
X,1560038534,552851,15363
X,1560038535,552781,10041
