H,1558645641,272815
R,1558645641,5C00DDFC90
R,1558645641,5C00DDFC90
X,1558645643,601614,4136
X,1558645644,602079,1139
X,1558645644,602294,1451
X,1558645645,602319,1606
X,1558645645,602347,1303
X,1558645646,602452,980
X,1558645647,602533,715
X,1558645647,602616,855
X,1558645648,602766,536
X,1558645648,602729,1109
X,1558645649,602900,1097
X,1558645649,603196,21765
X,1558645650,603008,1593
X,1558645650,602548,3457
X,1558645651,603079,1859
X,1558645652,603296,1833
X,1558645652,603448,1719
X,1558645653,603715,1182
X,1558645653,603771,1418
X,1558645654,603863,1379
X,1558645654,603855,1428
X,1558645655,603749,19564
X,1558645656,603654,3172
X,1558645656,604374,6805
X,1558645657,603932,2146
X,1558645657,603932,1311
X,1558645658,604199,916
X,1558645658,604098,1256
X,1558645659,604448,7571
X,1558645660,604418,3027
X,1558645660,604595,1310
P,1558645660,5251
X,1558645661,604640,1200
X,1558645661,604622,888
X,1558645662,604636,1354
X,1558645662,604678,1665
X,1558645663,604706,1041
X,1558645664,604775,780
X,1558645664,604852,879
X,1558645665,604953,12739
X,1558645665,605022,1788
X,1558645666,605005,1545
X,1558645666,604996,652
X,1558645667,605154,1360
X,1558645668,605051,2119
X,1558645668,605205,1318
X,1558645669,605244,12435
X,1558645669,605154,2231
X,1558645670,605419,1615
X,1558645670,605380,1785
X,1558645671,605269,1668
X,1558645672,605315,1979
X,1558645672,605411,983
X,1558645673,605456,1374
X,1558645673,605417,1406
X,1558645674,605364,1521
X,1558645674,605372,13643
X,1558645675,605360,2498
X,1558645675,605337,1604
X,1558645676,605299,1330
X,1558645677,605323,832
X,1558645677,605343,1276
X,1558645678,605484,10075
X,1558645678,604876,7334
X,1558645679,605926,4281
X,1558645679,605584,5188
X,1558645680,606428,12385
X,1558645681,605671,10185
X,1558645681,607187,17617
X,1558645682,606556,2952
X,1558645682,606456,1942
X,1558645683,606384,12286
X,1558645683,606364,4702
X,1558645684,606343,1860
X,1558645685,605712,6256
X,1558645685,606040,938
X,1558645686,606067,1285
X,1558645686,606048,1611
X,1558645687,606126,1172
X,1558645687,606127,931
X,1558645688,606049,1536
X,1558645689,606036,1839
X,1558645689,606134,1472
X,1558645690,606165,1220
X,1558645690,606270,1579
P,1558645690,5252
X,1558645691,606263,1248
X,1558645691,606251,2326
X,1558645692,606340,1473
X,1558645693,606668,4824
X,1558645693,606300,2958
X,1558645694,606611,2907
X,1558645694,606880,32443
X,1558645695,607845,1546
X,1558645695,607908,12858
X,1558645696,607458,8882
X,1558645696,607313,4775
X,1558645697,607612,3725
X,1558645698,607155,4171
X,1558645698,607254,1627
X,1558645699,607323,902
X,1558645699,607255,777
X,1558645699,607230,677
X,1558645699,607334,1307
X,1558645700,606911,6144
X,1558645701,607494,7380
X,1558645701,607593,2052
X,1558645702,607575,1169
X,1558645702,607549,1121
X,1558645703,607523,893
X,1558645703,607543,1132
X,1558645704,607605,700
X,1558645705,607435,15343
X,1558645705,607366,4246
X,1558645706,607214,1545
X,1558645706,607097,1560
X,1558645707,607220,1802
X,1558645707,607201,1335
X,1558645708,607317,1691
X,1558645709,607307,997
X,1558645709,607240,1590
X,1558645710,607245,1549
X,1558645710,607197,883
A,1558645710,605407,5153
T,1558645710,2882
U,1558645711,64656
X,1558645712,612473,2258
X,1558645713,612999,3021
X,1558645713,612457,1410
X,1558645714,612290,6362
X,1558645714,612468,2257
X,1558645715,612567,3228
X,1558645716,612316,7350
X,1558645716,612543,1007
X,1558645717,612180,12852
X,1558645717,612661,11846
X,1558645718,612712,1972
X,1558645718,612751,916
X,1558645719,612764,1528
X,1558645720,612726,1168
P,1558645720,5254
X,1558645720,612715,1779
X,1558645721,612679,1828
X,1558645721,612717,1835
X,1558645722,612811,1512
X,1558645722,612733,2049
X,1558645723,612708,1534
X,1558645724,612819,2469
X,1558645724,612833,1614
X,1558645725,612864,1714
X,1558645725,612747,1062
X,1558645726,612630,6898
X,1558645726,612729,3697
X,1558645727,611946,36103
X,1558645728,615042,3671
X,1558645728,613711,10915
X,1558645729,613725,18928
X,1558645729,612053,6725
X,1558645730,612619,1848
X,1558645730,612659,984
X,1558645731,612635,1417
X,1558645731,612666,1329
X,1558645732,612729,1613
X,1558645733,612730,7828
X,1558645733,612596,1697
X,1558645734,612623,1887
X,1558645734,612681,2528
X,1558645735,612688,1680
X,1558645735,611828,17905
