H,1558925429,272815
D,1558925429,174592
D,1558925431,174336
D,1558925433,174336
P,1558925435,5168
D,1558925436,174336
D,1558925438,174336
D,1558925440,174080
D,1558925442,174080
D,1558925444,174336
D,1558925447,173824
D,1558925449,174336
D,1558925451,174080
D,1558925453,174080
D,1558925455,173824
D,1558925458,174336
D,1558925460,174336
D,1558925462,173824
D,1558925463,174336
P,1558925465,5167
D,1558925465,174080
D,1558925468,173824
D,1558925470,174592
D,1558925472,174336
D,1558925474,174080
D,1558925476,174080
D,1558925479,174080
D,1558925481,173824
D,1558925483,173824
D,1558925485,173824
D,1558925487,173568
D,1558925490,174080
D,1558925492,174336
D,1558925494,173568
P,1558925495,5169
D,1558925496,174336
D,1558925498,174080
D,1558925501,173568
D,1558925503,412160
D,1558925504,407040
R,1558925504,5C00DDFC90
R,1558925504,5C00DDFC90
R,1558925504,5C00DDFC90
X,1558925506,620682,10377
X,1558925506,622850,25867
X,1558925507,623532,3095
X,1558925508,623422,10494
X,1558925508,623610,4126
X,1558925509,624291,5343
X,1558925509,623114,19965
X,1558925510,624814,5281
X,1558925510,625475,7701
X,1558925511,626766,10546
X,1558925512,626490,2790
X,1558925512,626735,22285
X,1558925513,627683,26784
X,1558925513,628979,25480
X,1558925514,627283,39730
X,1558925514,630203,18615
X,1558925515,628980,6232
X,1558925515,630160,13332
X,1558925516,631303,12937
X,1558925517,630038,3477
X,1558925517,629892,2089
X,1558925518,629903,2228
X,1558925518,630194,2817
X,1558925519,629920,11897
X,1558925519,629712,2485
X,1558925520,629347,27428
X,1558925521,630019,4117
X,1558925521,629950,1913
X,1558925522,629765,2043
X,1558925522,629106,6150
X,1558925523,629467,2320
X,1558925523,629522,1786
P,1558925524,5161
X,1558925524,629687,2400
X,1558925525,629771,1812
X,1558925525,629570,1716
X,1558925526,630001,37678
X,1558925526,630515,2535
X,1558925527,629405,15769
X,1558925527,629876,3736
X,1558925528,630040,1363
X,1558925529,629561,21693
X,1558925529,629807,6972
X,1558925530,629828,10093
X,1558925530,630999,31103
X,1558925531,629591,15477
X,1558925531,630115,2169
X,1558925532,629981,2732
X,1558925533,630075,1754
X,1558925533,629899,1306
X,1558925534,629746,7157
X,1558925534,629897,1604
X,1558925535,629736,2259
X,1558925535,629783,2874
X,1558925536,629739,2005
X,1558925537,628572,17327
X,1558925537,629450,2213
X,1558925538,629894,4480
X,1558925538,629596,2035
X,1558925539,629036,10893
X,1558925539,628457,5507
X,1558925540,628543,5549
X,1558925540,624740,41661
X,1558925541,632847,38527
X,1558925542,631263,19299
X,1558925542,629164,37125
X,1558925543,628640,59805
X,1558925543,624031,50967
X,1558925544,630477,44350
X,1558925544,629026,6271
X,1558925544,628921,9183
X,1558925545,629247,4856
X,1558925545,629296,2377
X,1558925546,629002,2823
X,1558925546,628916,17664
X,1558925547,629048,5229
X,1558925547,628792,13007
X,1558925548,629402,17797
X,1558925549,630432,24601
X,1558925549,630303,4900
X,1558925550,629611,6880
X,1558925550,630345,6964
X,1558925551,629766,3109
X,1558925551,630001,1822
X,1558925552,629801,2636
X,1558925553,629662,1735
P,1558925553,5163
X,1558925553,629438,2188
X,1558925554,629721,2444
X,1558925554,629682,1406
X,1558925555,629573,1356
X,1558925555,629618,3433
X,1558925556,629436,1967
X,1558925557,629677,1538
X,1558925557,630364,19487
X,1558925558,630160,6750
X,1558925558,629338,19071
X,1558925559,630479,14116
X,1558925559,629983,18142
X,1558925560,630369,11656
X,1558925561,630975,2366
X,1558925561,630890,2202
X,1558925562,630886,2742
X,1558925562,630896,1670
X,1558925563,630754,1961
X,1558925563,630792,1405
X,1558925564,630790,1966
X,1558925564,630687,1178
X,1558925565,630741,2048
X,1558925566,630699,2657
X,1558925566,630654,1659
X,1558925567,630496,5143
X,1558925567,630541,2263
X,1558925568,630854,2485
X,1558925568,630567,12700
X,1558925569,630850,8923
X,1558925570,630672,9427
X,1558925570,630484,5317
X,1558925571,629364,6906
X,1558925571,629794,1716
X,1558925572,629558,14670
X,1558925572,630074,3935
X,1558925573,629919,3666
X,1558925574,630012,4393
X,1558925574,630074,2164
X,1558925575,630217,2507
X,1558925575,630379,11433
X,1558925576,629920,3803
X,1558925576,629688,8703
X,1558925577,629648,3576
X,1558925578,629400,7058
X,1558925578,629843,3623
X,1558925579,629631,1583
X,1558925579,629463,2232
X,1558925580,629503,12097
X,1558925580,629650,5208
X,1558925581,629225,2170
X,1558925582,629327,1863
X,1558925582,629262,1811
X,1558925583,629488,1971
P,1558925583,5163
X,1558925583,629616,998
