H,1564722026,266219
T,1564722026,2902
U,1564722026,0
P,1564722026,5116
X,1564722027,671941,426
X,1564722028,671949,990
X,1564722029,671955,676
X,1564722029,672039,745
X,1564722030,671955,768
X,1564722030,671822,1003
X,1564722031,671891,809
X,1564722031,671896,467
X,1564722032,671988,1054
X,1564722032,671895,861
X,1564722033,671782,722
X,1564722034,671722,1346
X,1564722034,671786,1532
X,1564722035,671697,569
X,1564722035,671778,835
X,1564722036,671596,757
X,1564722036,671693,747
X,1564722037,671751,1439
X,1564722038,671836,1361
X,1564722038,671841,675
X,1564722039,671924,730
X,1564722039,671893,904
X,1564722040,671878,1223
X,1564722040,671999,1286
X,1564722040,671971,1002
X,1564722041,671909,1125
X,1564722041,671825,727
X,1564722042,671951,1245
X,1564722042,672087,871
X,1564722043,671888,707
X,1564722043,671934,820
A,1564722043,671872,491
T,1564722044,2902
U,1564722044,0
X,1564722045,671991,885
X,1564722046,671985,1139
X,1564722047,671942,1069
X,1564722047,671966,835
X,1564722048,672011,1037
X,1564722048,671991,1342
X,1564722049,672069,1092
X,1564722049,671899,1198
X,1564722050,671849,1100
X,1564722051,671862,773
X,1564722051,671885,565
X,1564722052,671918,966
X,1564722052,671997,785
X,1564722053,671912,1111
X,1564722053,671931,1147
X,1564722054,671898,599
X,1564722054,671975,672
X,1564722055,671915,998
P,1564722056,5115
X,1564722056,671975,738
X,1564722056,672029,933
X,1564722057,672037,1030
X,1564722057,671964,508
X,1564722058,672051,674
X,1564722058,671972,943
X,1564722059,671934,1357
X,1564722060,672051,770
X,1564722060,672057,1058
X,1564722061,672053,1130
X,1564722061,672013,906
X,1564722062,672061,726
X,1564722062,671947,930
X,1564722063,672163,1567
X,1564722064,672000,1144
X,1564722064,671913,971
X,1564722065,671965,902
A,1564722065,671967,199
T,1564722065,2903
U,1564722065,0
X,1564722067,671990,702
X,1564722067,671946,1238
X,1564722068,671869,1191
X,1564722069,671938,1153
X,1564722069,671970,427
X,1564722070,672064,844
X,1564722070,671939,850
X,1564722071,671945,1323
X,1564722071,671814,631
X,1564722072,671930,1021
X,1564722073,671895,526
X,1564722073,671804,763
X,1564722074,671889,716
X,1564722074,671955,769
X,1564722075,671802,795
X,1564722075,671865,748
X,1564722076,671851,756
X,1564722077,671918,953
X,1564722077,671886,974
X,1564722078,672078,1232
X,1564722078,671966,1113
X,1564722079,671922,941
X,1564722079,671862,1001
X,1564722080,671567,626
X,1564722081,671850,791
X,1564722081,671783,1308
X,1564722081,671716,516
X,1564722081,671780,1097
X,1564722082,671807,770
X,1564722082,671485,781
A,1564722082,671849,579
T,1564722083,2903
U,1564722083,0
X,1564722084,671784,765
P,1564722085,5111
X,1564722085,671657,592
X,1564722085,671698,668
X,1564722086,671779,703
X,1564722087,671880,1396
X,1564722087,671671,417
X,1564722088,671823,798
X,1564722088,671756,699
X,1564722089,671831,959
X,1564722089,671978,1244
X,1564722090,672007,968
X,1564722091,671931,891
X,1564722091,671998,522
X,1564722092,671996,731
X,1564722092,671949,774
X,1564722093,672079,1015
X,1564722093,672048,962
X,1564722094,671994,780
X,1564722095,671964,768
X,1564722095,671976,525
X,1564722096,672071,897
X,1564722096,672082,1680
X,1564722097,672065,1147
X,1564722097,672122,989
X,1564722098,672107,2226
X,1564722099,672336,1563
X,1564722099,672254,2771
X,1564722100,672023,3978
X,1564722100,671839,2371
X,1564722101,672119,1785
X,1564722101,672020,1985
X,1564722102,671809,2119
X,1564722102,671838,1430
X,1564722103,671986,1691
X,1564722104,672012,2275
X,1564722104,671845,1957
X,1564722105,671889,1050
X,1564722105,671902,782
A,1564722105,671897,465
T,1564722105,2903
U,1564722106,0
X,1564722107,671982,1316
X,1564722108,672041,731
X,1564722108,671961,914
X,1564722109,672000,1113
X,1564722110,672123,1874
X,1564722110,672008,978
X,1564722111,672045,757
X,1564722111,672182,1191
X,1564722112,672259,1070
X,1564722112,672154,639
X,1564722113,672230,1030
X,1564722114,672280,1601
X,1564722114,672045,1197
X,1564722115,672069,851
P,1564722115,5117
X,1564722115,672105,739
X,1564722116,672040,913
X,1564722116,672077,1490
X,1564722117,672091,984
X,1564722118,671905,714
X,1564722118,671899,616
X,1564722119,671954,946
X,1564722119,671920,614
