59260,178688
D,1558559262,178688
D,1558559264,178944
D,1558559267,178432
D,1558559269,178432
D,1558559271,178432
D,1558559273,178432
D,1558559275,178688
D,1558559278,178432
D,1558559280,178944
D,1558559282,178432
D,1558559284,178432
D,1558559286,178432
D,1558559289,178688
P,1558559290,5305
D,1558559290,178432
D,1558559292,178432
D,1558559294,178688
D,1558559296,178432
D,1558559299,178432
D,1558559301,178432
D,1558559303,178176
D,1558559305,178176
D,1558559307,178176
D,1558559310,178432
D,1558559312,178432
D,1558559314,178432
D,1558559316,177920
D,1558559318,178688
P,1558559319,5303
D,1558559321,178432
D,1558559323,178176
D,1558559325,178432
D,1558559327,178688
D,1558559329,177920
D,1558559331,178432
D,1558559333,178432
D,1558559335,178432
D,1558559337,178432
D,1558559339,177920
D,1558559342,177920
D,1558559344,178176
D,1558559346,177920
P,1558559348,5304
D,1558559348,178432
D,1558559351,177920
D,1558559353,177920
D,1558559355,178432
D,1558559357,178432
D,1558559359,178176
D,1558559362,178176
D,1558559364,178176
D,1558559366,178432
D,1558559368,178432
D,1558559370,178176
D,1558559372,178176
D,1558559374,178944
D,1558559376,178176
P,1558559377,5304
D,1558559378,178432
D,1558559380,178944
D,1558559383,178432
D,1558559385,178176
D,1558559387,178432
D,1558559389,178176
D,1558559391,178176
D,1558559394,178176
D,1558559396,178432
D,1558559398,178432
D,1558559400,178176
D,1558559402,177920
D,1558559405,178176
D,1558559407,178688
P,1558559407,5304
D,1558559409,178432
D,1558559411,178432
D,1558559413,178432
D,1558559415,178688
D,1558559417,178688
D,1558559419,178944
D,1558559421,178432
D,1558559423,178432
D,1558559426,178432
D,1558559428,178432
D,1558559430,178432
D,1558559432,178688
D,1558559434,178688
P,1558559436,5303
D,1558559437,178688
D,1558559439,178688
D,1558559441,178176
D,1558559443,178432
D,1558559445,177920
D,1558559448,178688
D,1558559450,178432
D,1558559452,178432
D,1558559454,178432
D,1558559455,178176
D,1558559458,178432
D,1558559460,178176
D,1558559462,178688
D,1558559464,178688
P,1558559466,5304
D,1558559466,177920
D,1558559469,178688
D,1558559471,178432
D,1558559473,178944
D,1558559475,178432
D,1558559477,178176
D,1558559480,178688
D,1558559482,178176
D,1558559484,177920
D,1558559486,178432
D,1558559488,177920
D,1558559491,178176
D,1558559493,178176
D,1558559495,177920
P,1558559495,5303
D,1558559496,178432
D,1558559498,178688
D,1558559501,178688
D,1558559503,178176
D,1558559505,178432
D,1558559507,177920
D,1558559509,178432
D,1558559512,178176
D,1558559514,178688
D,1558559516,178432
D,1558559518,178176
D,1558559520,178176
D,1558559523,178176
P,1558559525,5301
D,1558559525,178688
D,1558559527,178432
D,1558559529,177920
D,1558559531,177920
D,1558559534,178688
D,1558559536,178432
D,1558559537,178176
D,1558559539,178688
D,1558559541,178176
D,1558559544,177920
D,1558559546,178432
D,1558559548,178432
D,1558559550,178432
D,1558559552,178688
P,1558559554,5303
D,1558559555,177920
D,1558559557,178432
D,1558559559,178176
D,1558559561,178432
D,1558559564,178688
D,1558559566,178176
D,1558559568,178432
D,1558559570,178176
D,1558559572,178176
D,1558559575,177920
D,1558559577,178944
D,1558559578,178176
D,1558559580,178688
D,1558559582,178688
P,1558559583,5304
D,1558559585,178688
D,1558559587,178432
D,1558559589,178176
D,1558559591,178176
D,1558559593,178688
D,1558559596,178432
D,1558559598,178176
D,1558559600,178944
D,1558559602,178432
D,1558559604,178176
D,1558559607,178176
D,1558559609,177920
D,1558559611,178176
P,1558559613,5303
D,1558559613,177920
D,1558559615,178432
D,1558559618,177664
D,1558559619,178432
D,1558559621,178176
D,1558559623,178432
D,1558559625,177920
D,1558559628,178688
D,1558559630,178432
D,1558559632,178432
D,1558559634,178432
D,1558559636,178944
D,1558559639,178432
D,1558559641,178688
P,1558559642,5303
D,1558559643,178176
D,1558559645,178688
D,1558559647,178688
D,1558559650,178688
D,1558559652,178432
D,1558559654,178432
D,1558559656,178176
D,1558559658,178432
D,1558559660,178688
D,1558559662,178176
D,1558559664,178176
D,1558559666,178432
D,1558559668,178432
D,1558559671,178688
P,1558559671,5303
D,1558559673,178176
D,1558559675,177920
D,1558559677,177920
D,1558559679,178176
D,1558559682,178176
D,1558559684,178176
D,1558559686,178176
D,1558559688,177664
D,1558559690,178176
D,1558559693,178432
D,1558559695,177920
D,1558559697,177920
D,1558559699,178432
P,1558559700,5303
D,1558559700,178176
D,1558559703,178176
