H,1559098897,272815
D,1559098897,162048
D,1559098899,162816
D,1559098901,162560
D,1559098904,162304
D,1559098906,407296
R,1559098906,5C00DDFC90
R,1559098906,5C00DDFC90
R,1559098906,5C00DDFC90
X,1559098908,659444,13340
X,1559098908,660334,12312
X,1559098909,659457,31401
X,1559098909,660606,56418
X,1559098910,660709,53388
X,1559098910,660892,15364
X,1559098911,663368,39701
X,1559098912,663149,7578
X,1559098912,663138,5580
P,1559098913,5122
X,1559098913,663350,3112
X,1559098913,663067,3804
X,1559098914,664323,10535
X,1559098914,663731,52748
X,1559098915,662345,26657
X,1559098916,657838,63346
X,1559098916,655116,61279
X,1559098917,485099,35670
X,1559098917,297823,53816
X,1559098918,269416,1703
X,1559098918,268823,526
X,1559098919,268695,566
X,1559098920,268474,246
X,1559098920,268367,211
X,1559098921,268333,141
X,1559098921,268302,44
X,1559098922,268243,176
X,1559098922,268164,99
X,1559098923,268131,122
O,1559098923,268129,73
O,1559098923,268119,139
O,1559098924,268086,157
O,1559098924,267951,73
O,1559098925,267956,115
O,1559098925,267949,86
O,1559098926,267913,186
O,1559098926,267846,87
O,1559098927,267808,122
O,1559098928,267823,151
O,1559098928,267859,92
O,1559098929,267856,102
O,1559098929,267783,109
O,1559098930,267768,106
O,1559098930,267727,152
O,1559098931,267706,111
O,1559098932,267642,99
O,1559098932,267640,118
O,1559098933,267657,114
O,1559098933,267633,141
O,1559098934,267625,110
O,1559098934,267572,98
O,1559098935,267600,147
O,1559098936,267545,129
O,1559098936,267564,89
O,1559098937,267572,76
O,1559098937,267576,108
O,1559098938,267530,90
O,1559098938,267501,121
O,1559098939,267505,117
O,1559098940,267489,112
O,1559098940,267490,127
O,1559098941,267494,115
O,1559098941,267499,69
P,1559098942,5125
O,1559098942,267456,134
O,1559098942,267438,90
O,1559098943,267400,141
O,1559098944,267376,130
O,1559098944,267394,108
O,1559098945,267362,43
O,1559098945,267419,132
O,1559098946,267372,163
O,1559098946,267359,158
O,1559098947,267349,122
O,1559098947,267313,103
O,1559098948,267297,123
O,1559098949,267310,99
O,1559098949,267278,144
O,1559098950,267253,144
O,1559098950,267274,131
O,1559098951,267278,109
O,1559098951,267286,81
O,1559098952,267240,59
O,1559098953,267249,141
O,1559098953,267233,105
O,1559098954,267212,99
O,1559098954,267209,92
O,1559098955,267199,94
O,1559098955,267149,113
O,1559098956,267153,153
O,1559098957,267168,85
O,1559098957,267143,68
O,1559098958,267161,98
O,1559098958,267131,111
O,1559098959,267153,129
O,1559098959,267135,121
O,1559098960,267135,88
O,1559098961,267119,96
O,1559098961,267101,80
O,1559098962,267100,91
O,1559098962,267091,127
O,1559098963,267111,151
O,1559098963,267107,154
O,1559098964,267112,97
O,1559098964,267091,101
O,1559098964,267144,125
O,1559098965,267132,125
O,1559098965,267126,702
O,1559098966,267137,883
O,1559098966,570632,24998
T,1559098967,2814
D,1559098968,373760
R,1559098968,5C00DDFC90
R,1559098968,5C00DDFC90
R,1559098968,5C00DDFC90
X,1559098970,625256,12824
X,1559098970,625964,11675
X,1559098971,626005,11516
P,1559098971,5124
X,1559098971,626283,7695
X,1559098972,625535,15295
X,1559098972,624817,19229
X,1559098973,625674,22198
X,1559098974,627146,7567
X,1559098974,626632,2094
X,1559098975,626739,3723
X,1559098975,626996,2832
X,1559098976,626738,3105
X,1559098976,626700,2515
X,1559098977,627522,14296
X,1559098977,625597,15275
X,1559098978,626209,20083
X,1559098979,626226,3516
X,1559098979,626261,4085
X,1559098980,626925,8731
X,1559098980,627413,63861
X,1559098981,627606,36527
X,1559098981,628163,29548
X,1559098982,625639,21649
X,1559098983,626258,13222
X,1559098983,627059,10207
X,1559098984,627428,5585
X,1559098984,626937,3173
X,1559098985,628694,18437
X,1559098985,627157,22439
X,1559098986,627014,3312
X,1559098987,627067,2696
X,1559098987,627228,1356
X,1559098988,626950,16690
X,1559098988,627012,2762
X,1559098989,627300,2208
X,1559098989,627158,4030
X,1559098990,627113,13845
X,1559098991,627264,2358
X,1559098991,627082,1826
X,1559098992,626899,12786
X,1559098992,627618,24095
X,1559098993,628165,3300
X,1559098993,627800,3085
X,1559098994,627915,2661
X,1559098995,628290,18162
X,1559098995,627955,2858
X,1559098996,627569,3644
X,1559098996,627464,7196
X,1559098997,627665,3025
X,1559098997,627291,11762
