H,1564518599,266219
T,1564518599,2934
U,1564518599,0
X,1564518601,633484,549
X,1564518601,633476,1324
X,1564518602,633466,907
X,1564518602,633489,2272
X,1564518603,633525,1320
X,1564518603,633430,3747
X,1564518604,633331,1502
X,1564518604,633298,3027
X,1564518605,633318,1260
X,1564518606,633386,569
X,1564518606,633392,1625
X,1564518607,633442,1125
X,1564518607,633465,1369
X,1564518608,633451,1522
X,1564518608,633483,467
X,1564518608,633475,830
X,1564518609,633449,997
X,1564518609,633427,1152
X,1564518610,633424,1198
X,1564518610,633481,1427
X,1564518611,633250,26852
X,1564518611,633499,1868
X,1564518612,633338,676
X,1564518613,633240,989
X,1564518613,633339,1233
X,1564518614,633334,1497
X,1564518614,633251,970
X,1564518615,633186,1509
X,1564518615,633269,990
X,1564518616,633186,554
X,1564518617,633182,793
X,1564518617,633240,913
X,1564518618,633295,1460
X,1564518618,633174,1251
X,1564518619,633519,1854
X,1564518619,633433,608
X,1564518620,633373,1052
X,1564518621,633429,1560
X,1564518621,633356,1208
X,1564518622,633318,1734
X,1564518622,633432,1205
X,1564518623,633379,526
X,1564518623,633449,1866
X,1564518624,633292,1010
X,1564518625,633813,2461
X,1564518625,633260,4497
P,1564518625,5173
X,1564518626,633500,1296
X,1564518626,633256,2034
X,1564518627,633303,9315
X,1564518627,633950,17463
X,1564518628,632612,28599
X,1564518628,633074,50074
X,1564518629,633743,36848
X,1564518630,634324,36819
X,1564518630,632943,22884
X,1564518631,633537,31676
X,1564518631,633567,29539
X,1564518632,632936,16655
X,1564518632,633337,8130
X,1564518633,632689,20882
X,1564518634,634055,21180
X,1564518634,631011,13686
X,1564518635,633393,2559
X,1564518635,633065,34211
X,1564518636,633778,3527
X,1564518636,633205,9314
X,1564518637,631494,10756
X,1564518638,632264,16244
X,1564518638,632399,5611
X,1564518639,632350,4559
X,1564518639,632210,5537
X,1564518640,631727,8948
X,1564518640,632604,5045
X,1564518641,632632,2426
X,1564518642,632483,2422
X,1564518642,632459,1291
X,1564518643,632570,1845
X,1564518643,632483,1196
X,1564518644,632614,17032
X,1564518644,632405,2440
X,1564518645,632566,2070
X,1564518646,632610,1106
X,1564518646,632497,1378
X,1564518647,632625,1020
X,1564518647,632676,734
X,1564518648,632536,1090
X,1564518648,632630,907
X,1564518649,632683,786
X,1564518649,632657,943
X,1564518649,632513,1160
X,1564518650,632657,943
A,1564518650,633178,854
T,1564518650,2934
R,1564518650,000000000
X,1564518652,632643,723
X,1564518652,632616,1014
X,1564518653,632643,733
X,1564518653,632641,1436
X,1564518654,632709,935
P,1564518654,5173
X,1564518654,632667,948
X,1564518655,632648,970
X,1564518656,632646,530
X,1564518656,632680,684
X,1564518657,632670,825
X,1564518657,632758,600
X,1564518658,632839,1555
X,1564518658,632745,1059
X,1564518659,632784,756
X,1564518660,632820,1171
X,1564518660,632609,1765
X,1564518661,632750,803
X,1564518661,632798,884
X,1564518662,632709,1064
X,1564518662,632789,683
X,1564518663,632759,498
X,1564518664,632711,848
X,1564518664,632697,1045
X,1564518665,632774,1190
X,1564518665,632749,861
X,1564518666,632777,539
X,1564518666,632825,673
X,1564518667,632836,557
X,1564518668,632822,922
A,1564518668,632733,193
T,1564518668,2934
X,1564518669,632864,717
X,1564518670,632837,897
X,1564518671,632875,973
X,1564518671,632954,664
X,1564518672,632866,1684
X,1564518672,632990,858
X,1564518673,632980,1361
X,1564518673,632897,537
X,1564518674,632939,849
X,1564518675,632940,795
X,1564518675,632854,667
X,1564518676,632904,1107
X,1564518676,632912,643
X,1564518677,633011,1103
X,1564518677,633073,810
X,1564518678,633085,841
X,1564518679,633123,929
X,1564518679,633038,1471
X,1564518680,633121,1128
X,1564518680,633105,1229
X,1564518681,633076,601
X,1564518681,633088,665
X,1564518682,633091,586
X,1564518683,633125,940
X,1564518683,633029,1155
X,1564518684,633135,1117
X,1564518684,633090,1075
P,1564518684,5173
X,1564518685,633066,907
X,1564518685,633078,1739
X,1564518686,633107,794
X,1564518687,633115,800
A,1564518687,633000,288
T,1564518687,2934
X,1564518688,633103,1049
X,1564518689,633072,687
X,1564518690,633049,703
X,1564518690,632995,779
X,1564518690,633013,683
X,1564518690,633041,880
X,1564518691,633014,796
X,1564518691,633025,770
X,1564518692,633021,894
X,1564518693,633080,539
