H,1559865874,272815
T,1559865874,2849
P,1559865901,5054
P,1559865930,5054
P,1559865960,5053
P,1559865989,5053
P,1559866018,5053
P,1559866047,5053
P,1559866077,5053
P,1559866107,5055
P,1559866136,5055
P,1559866166,5052
P,1559866195,5055
P,1559866224,5055
P,1559866253,5052
P,1559866283,5053
P,1559866312,5053
P,1559866341,5053
P,1559866371,5055
P,1559866401,5053
D,1559866423,110080
R,1559866423,5C00DDFC90
R,1559866423,5C00DDFC90
R,1559866423,5C00DDFC90
X,1559866425,621643,23798
X,1559866425,627228,13935
X,1559866426,625100,15123
X,1559866426,625792,3669
X,1559866427,626874,5454
X,1559866428,620550,31107
X,1559866428,625075,46593
X,1559866429,624329,7124
X,1559866429,624123,5305
P,1559866430,5048
X,1559866430,624598,4858
X,1559866430,624774,52958
X,1559866431,622502,59466
X,1559866431,623491,53584
X,1559866432,623325,11536
X,1559866433,625004,4956
X,1559866433,623904,56422
X,1559866434,624203,24428
X,1559866434,625150,2653
X,1559866435,624965,3510
X,1559866435,624991,3600
X,1559866436,625077,2957
X,1559866437,625170,2155
X,1559866437,624751,7111
X,1559866438,623728,17631
X,1559866438,625266,14504
X,1559866439,624762,4758
X,1559866439,624426,1688
X,1559866440,624481,3174
X,1559866441,624652,1973
X,1559866441,624708,3546
X,1559866442,625038,8089
X,1559866442,624713,6909
X,1559866443,624574,2801
X,1559866443,625498,10709
X,1559866444,622537,11118
X,1559866445,625021,9767
X,1559866445,624740,4243
X,1559866446,624608,2234
X,1559866446,624633,3166
X,1559866447,624607,1937
X,1559866447,624668,3206
X,1559866448,624699,1952
X,1559866449,624765,1431
X,1559866449,625192,3929
X,1559866450,623467,15865
X,1559866450,625736,17644
X,1559866451,624877,14551
X,1559866451,624305,8282
X,1559866452,624946,7844
X,1559866453,624157,17455
X,1559866453,625588,7256
X,1559866454,624705,8764
X,1559866454,625312,6997
X,1559866454,625428,1761
X,1559866454,625016,13503
X,1559866455,624533,6720
X,1559866455,625213,2798
X,1559866456,625152,2353
X,1559866457,625230,1247
X,1559866457,625632,4895
X,1559866458,625065,6481
X,1559866458,625655,4554
P,1559866459,5049
X,1559866459,625524,2614
X,1559866459,625494,1772
X,1559866460,625575,1484
X,1559866461,625491,1584
X,1559866461,625473,2296
X,1559866462,625277,1287
X,1559866462,625331,3333
X,1559866463,625436,1638
X,1559866463,625450,1851
X,1559866464,625416,985
X,1559866465,625361,1470
X,1559866465,625265,1837
X,1559866466,625330,976
X,1559866466,625461,1966
X,1559866467,625274,2927
X,1559866467,625308,2160
X,1559866468,625412,1463
X,1559866469,625384,1681
X,1559866469,625519,1041
X,1559866470,625416,1431
X,1559866470,625458,1391
X,1559866471,625444,1702
X,1559866471,625348,2914
X,1559866472,625424,1864
X,1559866473,625424,1763
X,1559866473,625361,1670
X,1559866474,625350,1675
X,1559866474,625441,2753
X,1559866475,625330,1875
X,1559866475,627833,18323
X,1559866476,624334,21358
X,1559866477,625744,3025
X,1559866477,625276,3829
X,1559866478,625577,22192
X,1559866478,626192,42808
X,1559866479,628124,33622
X,1559866479,627194,13752
X,1559866480,626251,9241
X,1559866480,626934,5181
X,1559866481,622254,31764
X,1559866482,624745,13480
X,1559866482,625300,10362
X,1559866483,625355,6442
X,1559866483,625334,2728
X,1559866484,625268,1780
X,1559866484,625259,1151
X,1559866485,625287,2070
X,1559866486,625402,1500
X,1559866486,625424,1794
X,1559866487,625241,1633
X,1559866487,625269,2072
X,1559866488,625377,1922
X,1559866488,625288,2565
P,1559866489,5049
X,1559866489,625265,1920
X,1559866490,625400,1916
X,1559866490,625155,1720
X,1559866491,624969,2754
X,1559866491,625218,1255
X,1559866492,625142,1561
X,1559866492,625327,1499
X,1559866493,625263,1658
X,1559866494,625362,2323
X,1559866494,625346,1615
X,1559866495,625202,1418
X,1559866495,625385,1980
X,1559866495,625320,1673
X,1559866495,625410,2135
X,1559866496,625409,1765
X,1559866497,625388,1718
X,1559866497,625237,2076
X,1559866498,625437,5675
X,1559866498,625208,2345
X,1559866499,625471,4013
X,1559866499,625571,7650
X,1559866500,625220,4953
X,1559866500,625468,1993
X,1559866501,625282,1956
X,1559866502,625242,1449
X,1559866502,625401,773
X,1559866503,625257,1647
X,1559866503,625243,1394
X,1559866504,625323,1117
X,1559866504,625296,1098
X,1559866505,625237,1778
X,1559866506,625435,2234
X,1559866506,625285,1979
X,1559866507,625150,1943
X,1559866507,625326,1283
X,1559866508,625174,1500
