H,1559183290,272815
D,1559183290,160768
D,1559183292,161536
D,1559183295,161536
D,1559183297,161792
D,1559183299,161536
D,1559183301,161024
D,1559183304,161280
D,1559183306,161024
D,1559183308,161536
D,1559183310,161280
D,1559183312,161536
P,1559183314,5128
D,1559183315,161280
D,1559183317,161536
D,1559183319,161024
D,1559183321,161024
D,1559183323,161024
D,1559183326,161024
D,1559183328,161536
D,1559183329,161280
D,1559183331,161280
D,1559183333,161280
D,1559183336,161280
D,1559183338,161280
D,1559183340,161280
D,1559183342,161280
P,1559183343,5129
D,1559183344,161536
D,1559183347,161792
D,1559183349,161280
D,1559183351,161280
D,1559183353,161536
D,1559183355,161792
D,1559183358,161536
D,1559183360,161792
D,1559183362,161792
D,1559183364,161536
D,1559183366,161280
D,1559183369,161536
D,1559183370,161280
D,1559183372,161024
P,1559183373,5128
D,1559183374,413952
R,1559183374,5C00DDFC90
R,1559183374,5C00DDFC90
R,1559183374,5C00DDFC90
X,1559183376,301259,27844
X,1559183377,266605,12497
X,1559183377,264176,1445
X,1559183378,263818,565
X,1559183378,263608,460
X,1559183379,263213,475
X,1559183379,262825,256
X,1559183380,262366,244
X,1559183381,261626,936
X,1559183381,260203,1853
X,1559183382,261805,7280
O,1559183382,262120,236
O,1559183383,261654,852
O,1559183383,260293,6642
O,1559183384,261197,5033
O,1559183385,263397,208
O,1559183385,263151,314
O,1559183386,262806,336
O,1559183386,262160,943
O,1559183387,261270,5919
O,1559183387,264545,179
O,1559183388,264545,150
O,1559183388,264269,340
O,1559183389,263960,331
O,1559183390,263563,387
O,1559183390,262632,916
O,1559183391,260464,3629
O,1559183391,259074,11108
O,1559183392,263051,382
O,1559183392,263132,204
O,1559183393,263051,255
O,1559183394,262935,134
O,1559183394,262800,183
O,1559183395,262593,237
O,1559183395,262335,367
O,1559183396,261898,324
O,1559183396,261534,276
O,1559183397,260319,1829
O,1559183398,257399,3275
O,1559183398,255977,12870
O,1559183399,260322,434
O,1559183399,258982,1564
O,1559183400,258945,473
O,1559183400,258277,1783
O,1559183401,489758,19156
T,1559183401,2806
D,1559183402,379136
R,1559183402,5C00DDFC90
R,1559183402,5C00DDFC90
R,1559183402,5C00DDFC90
P,1559183403,5121
X,1559183404,606557,8334
X,1559183405,610260,5287
X,1559183405,606900,27057
X,1559183406,615194,5414
X,1559183406,619353,7266
X,1559183407,617849,36754
X,1559183408,620163,33930
X,1559183408,617369,46609
X,1559183409,616835,61003
X,1559183409,614117,37175
X,1559183410,627269,60849
X,1559183410,618052,13018
X,1559183410,618308,3711
X,1559183411,619371,26316
X,1559183411,619010,21222
X,1559183412,621599,20664
X,1559183412,620005,4256
X,1559183413,618686,5698
X,1559183413,621051,44426
X,1559183414,620606,14446
X,1559183415,619694,5657
X,1559183415,621596,4484
X,1559183416,620882,14230
X,1559183416,620902,16122
X,1559183417,620483,7291
X,1559183417,620111,9598
X,1559183418,621591,11679
X,1559183418,622746,8846
X,1559183419,625107,10309
X,1559183420,623237,26424
X,1559183420,620992,24196
X,1559183421,622836,11038
X,1559183421,620688,30257
X,1559183422,621018,12985
X,1559183422,619993,8447
X,1559183423,620306,9856
X,1559183424,619619,3696
X,1559183424,622569,6441
X,1559183425,623240,5994
X,1559183425,622462,11272
X,1559183426,622910,4633
X,1559183426,622000,1566
X,1559183427,621477,3131
X,1559183428,621693,3406
X,1559183428,622108,4733
X,1559183429,621952,12586
X,1559183429,622508,9071
X,1559183430,621460,8076
X,1559183430,622502,5993
X,1559183431,622471,2330
X,1559183432,622495,2901
P,1559183432,5121
X,1559183432,622951,4927
X,1559183433,622802,4277
X,1559183433,623108,4892
X,1559183434,622894,4471
X,1559183434,622965,2612
X,1559183435,622718,19840
X,1559183436,622771,4251
X,1559183436,623272,5301
X,1559183437,623170,3242
X,1559183437,623822,4105
X,1559183438,623154,3325
X,1559183438,622826,2147
X,1559183439,623375,7066
X,1559183440,622782,3580
X,1559183440,623143,4330
X,1559183441,623001,2741
X,1559183441,623541,2354
X,1559183442,624215,4048
X,1559183442,623884,2512
X,1559183443,623505,3396
X,1559183443,623464,3252
X,1559183444,623902,5033
X,1559183445,622931,9256
X,1559183445,623599,2607
X,1559183446,623519,2958
X,1559183446,623079,3758
X,1559183447,623844,3709
X,1559183447,623799,6544
X,1559183448,624211,3765
X,1559183449,624000,8561
X,1559183449,623715,3538
X,1559183450,622648,2747
X,1559183450,622947,2120
X,1559183451,623371,2812
X,1559183451,624117,3282
X,1559183451,624709,2140
