H,1548645246,652354
P,1548645246,5182
P,1548645276,5183
P,1548645306,5184
P,1548645335,5183
P,1548645364,5183
P,1548645394,5185
P,1548645423,5180
P,1548645452,5184
P,1548645482,5184
P,1548645511,5183
P,1548645540,5185
P,1548645569,5185
P,1548645600,5185
P,1548645630,5183
P,1548645659,5181
P,1548645689,5185
P,1548645718,5186
P,1548645747,5185
P,1548645776,5185
P,1548645806,5184
P,1548645835,5185
P,1548645864,5185
P,1548645895,5183
P,1548645924,5182
P,1548645953,5181
P,1548645982,5184
P,1548646012,5185
P,1548646041,5181
P,1548646070,5185
P,1548646100,5183
P,1548646129,5185
P,1548646158,5185
P,1548646188,5184
P,1548646218,5185
P,1548646247,5185
P,1548646276,5183
P,1548646306,5184
P,1548646335,5184
P,1548646364,5185
P,1548646393,5184
P,1548646423,5183
P,1548646452,5184
P,1548646482,5185
P,1548646512,5184
P,1548646541,5183
P,1548646570,5184
P,1548646599,5185
O,1548646618,678846,5040
O,1548646618,679804,1365
O,1548646619,679357,1690
O,1548646620,679217,1056
O,1548646620,679249,1025
O,1548646621,679432,734
O,1548646621,679228,401
O,1548646622,679025,1490
O,1548646622,679571,1161
O,1548646623,679652,1100
O,1548646624,679624,861
O,1548646624,678866,1350
O,1548646625,678869,960
O,1548646625,678733,2093
O,1548646626,678549,596
O,1548646626,678547,624
O,1548646627,679165,1647
O,1548646628,679021,959
O,1548646628,679506,410
O,1548646629,679312,823
P,1548646629,5173
O,1548646629,679441,1148
O,1548646630,679146,983
O,1548646630,678999,1190
O,1548646631,679269,1090
O,1548646631,679093,361
O,1548646632,679273,451
O,1548646633,678914,806
O,1548646633,678709,764
O,1548646634,678535,1101
O,1548646634,677931,250
O,1548646635,678258,739
O,1548646635,678151,1057
O,1548646635,678235,972
O,1548646636,678113,612
O,1548646636,678267,478
O,1548646637,678115,586
O,1548646637,677842,620
O,1548646638,678682,401
O,1548646638,678776,623
O,1548646639,678427,487
O,1548646640,678276,395
O,1548646640,678685,325
O,1548646641,678636,238
O,1548646641,678907,346
O,1548646642,678505,962
O,1548646642,678223,902
O,1548646643,678586,1369
O,1548646644,678346,1720
O,1548646644,677040,1807
O,1548646645,678348,3155
O,1548646645,679091,4123
O,1548646646,680507,461
O,1548646646,680400,386
O,1548646647,679706,390
O,1548646647,679165,1469
O,1548646648,679002,668
O,1548646649,678651,618
O,1548646649,678767,595
O,1548646650,678626,1100
O,1548646650,678431,1245
O,1548646651,678940,1186
O,1548646651,678525,1220
O,1548646652,678720,991
O,1548646653,678825,1186
O,1548646653,678963,1197
O,1548646654,679438,1313
O,1548646654,678836,982
O,1548646655,677387,644
O,1548646655,677243,1222
O,1548646656,678428,2195
O,1548646657,678086,1814
O,1548646657,678139,879
O,1548646658,678527,482
P,1548646658,5171
O,1548646658,678818,606
O,1548646659,679603,979
O,1548646659,679660,1162
O,1548646660,678521,1581
O,1548646661,678228,1074
O,1548646661,677500,855
O,1548646662,677386,2022
O,1548646662,677877,988
O,1548646663,677699,626
O,1548646663,677799,451
O,1548646664,677352,1189
O,1548646664,677018,878
O,1548646665,677288,753
O,1548646666,677319,1235
O,1548646666,677402,1335
O,1548646667,677608,582
O,1548646667,677847,773
O,1548646668,677296,855
O,1548646668,677861,835
O,1548646669,676263,2847
O,1548646670,676614,1559
O,1548646670,677004,1327
O,1548646671,677965,1774
O,1548646671,677555,1693
O,1548646672,678207,1016
O,1548646672,677721,2644
O,1548646673,677614,3317
O,1548646674,678877,1737
T,1548646674,2736
P,1548646687,5183
P,1548646717,5182
P,1548646746,5185
P,1548646776,5181
P,1548646805,5184
P,1548646835,5185
P,1548646864,5182
P,1548646893,5183
P,1548646922,5183
P,1548646952,5183
P,1548646981,5183
P,1548647010,5184
P,1548647040,5180
P,1548647070,5185
P,1548647099,5183
P,1548647128,5182
P,1548647158,5184
P,1548647187,5180
P,1548647216,5184
P,1548647246,5185
P,1548647275,5184
P,1548647304,5184
P,1548647333,5184
P,1548647364,5183
P,1548647393,5184
P,1548647422,5184
P,1548647452,5184
P,1548647481,5183
P,1548647510,5185
P,1548647539,5180
P,1548647569,5183
P,1548647598,5184
P,1548647627,5184
P,1548647658,5185
P,1548647687,5184
P,1548647716,5182
P,1548647745,5185
P,1548647775,5183
P,1548647804,5185
P,1548647833,5184
P,1548647863,5184
P,1548647892,5182
P,1548647921,5184
P,1548647951,5182
P,1548647981,5185
P,1548648010,5184
P,1548648039,5182
P,1548648069,5181
P,1548648098,5180
P,1548648127,5182
P,1548648156,5182
P,1548648186,5184
P,1548648215,5184
P,1548648246,5184
