H,1550298810,652354
P,1550298810,5133
P,1550298839,5133
P,1550298870,5131
P,1550298899,5131
P,1550298928,5133
P,1550298957,5131
P,1550298987,5131
P,1550299016,5131
P,1550299045,5133
P,1550299075,5133
P,1550299104,5133
P,1550299133,5134
P,1550299163,5130
P,1550299193,5132
P,1550299222,5131
P,1550299251,5133
P,1550299281,5132
P,1550299310,5129
P,1550299339,5132
P,1550299368,5132
P,1550299398,5132
P,1550299427,5131
P,1550299457,5133
P,1550299487,5132
P,1550299516,5132
P,1550299545,5131
P,1550299574,5131
P,1550299604,5133
P,1550299633,5133
P,1550299662,5130
P,1550299692,5130
P,1550299721,5133
P,1550299751,5133
P,1550299780,5131
P,1550299810,5133
P,1550299839,5131
P,1550299868,5129
P,1550299898,5131
P,1550299927,5131
P,1550299956,5133
P,1550299985,5132
P,1550300015,5132
P,1550300045,5129
P,1550300074,5133
P,1550300103,5131
P,1550300133,5133
P,1550300162,5130
P,1550300192,5133
P,1550300222,5132
P,1550300251,5130
P,1550300280,5133
P,1550300309,5132
P,1550300340,5134
P,1550300369,5132
P,1550300398,5131
P,1550300428,5131
P,1550300457,5131
P,1550300486,5131
P,1550300515,5131
P,1550300545,5133
P,1550300574,5133
P,1550300603,5122
O,1550300605,650312,4070
O,1550300605,650717,177
O,1550300606,650691,99
O,1550300607,650743,186
O,1550300607,650724,156
O,1550300608,650761,203
O,1550300608,650748,154
O,1550300609,650781,91
O,1550300609,650748,132
O,1550300610,650759,296
O,1550300611,650761,256
O,1550300611,650776,152
O,1550300612,650764,163
O,1550300612,650764,131
O,1550300613,650779,129
O,1550300613,650748,89
O,1550300614,650794,153
O,1550300615,650719,109
O,1550300615,650800,123
O,1550300616,650759,153
O,1550300616,650817,154
O,1550300617,650772,146
O,1550300617,650813,127
O,1550300618,650810,159
O,1550300619,650776,182
O,1550300619,650855,216
O,1550300620,650794,119
O,1550300620,650844,159
O,1550300621,650830,129
O,1550300621,650850,165
O,1550300622,650833,191
O,1550300622,650838,183
O,1550300623,650832,144
O,1550300624,650791,223
O,1550300624,650843,106
O,1550300625,650816,107
O,1550300625,650860,119
O,1550300626,650818,120
O,1550300626,650831,92
O,1550300627,650808,176
O,1550300628,650859,152
O,1550300628,650818,186
O,1550300629,650833,109
O,1550300629,650820,193
O,1550300630,650796,3409
O,1550300630,650818,967
O,1550300631,650828,608
O,1550300632,650848,138
O,1550300632,650788,250
O,1550300633,650843,609
O,1550300633,650770,485
P,1550300634,5122
O,1550300634,650866,721
O,1550300634,650806,373
O,1550300635,650871,257
O,1550300636,650816,125
O,1550300636,650851,203
O,1550300637,650834,219
O,1550300637,650876,145
O,1550300637,650851,229
O,1550300637,650838,218
O,1550300638,650874,129
O,1550300638,650812,123
O,1550300639,650874,215
O,1550300640,650824,149
O,1550300640,650865,114
O,1550300641,650821,154
O,1550300641,650865,197
O,1550300642,650816,149
O,1550300642,650866,118
O,1550300643,650806,72
O,1550300644,650793,278
O,1550300644,650819,161
O,1550300645,650808,195
O,1550300645,650827,188
O,1550300646,650756,260
O,1550300646,650824,149
O,1550300647,650772,130
O,1550300648,650814,148
O,1550300648,650763,156
O,1550300649,650770,241
O,1550300649,650763,122
O,1550300650,650783,184
O,1550300650,650771,173
O,1550300651,650757,147
O,1550300652,650746,151
O,1550300652,650743,173
O,1550300653,650769,113
O,1550300653,650737,103
O,1550300654,650794,142
O,1550300654,650754,122
O,1550300655,650787,155
O,1550300655,650770,195
O,1550300656,650762,165
O,1550300657,650794,236
O,1550300657,650762,203
O,1550300658,650795,142
O,1550300658,650750,148
O,1550300659,650815,117
O,1550300659,650774,173
O,1550300660,650824,141
O,1550300661,650796,138
T,1550300661,2703
P,1550300663,5132
P,1550300692,5127
P,1550300721,5128
P,1550300751,5133
P,1550300780,5132
P,1550300809,5132
P,1550300839,5128
P,1550300868,5132
P,1550300897,5131
P,1550300927,5132
P,1550300957,5124
P,1550300986,5129
P,1550301015,5131
P,1550301045,5131
P,1550301074,5132
P,1550301103,5131
P,1550301132,5131
P,1550301162,5131
P,1550301191,5130
P,1550301221,5131
P,1550301251,5131
P,1550301280,5133
P,1550301309,5131
P,1550301338,5132
P,1550301368,5133
P,1550301397,5132
P,1550301426,5132
P,1550301456,5130
P,1550301485,5130
P,1550301515,5131
P,1550301544,5133
P,1550301574,5128
P,1550301603,5129
P,1550301632,5132
P,1550301662,5130
P,1550301691,5130
P,1550301720,5130
P,1550301749,5130
P,1550301779,5133
P,1550301809,5133
