H,1549728000,652354
U,1549728000,0
E,1549728000,1
P,1549728000,5152
P,1549728029,5150
P,1549728059,5149
P,1549728089,5149
P,1549728118,5150
P,1549728147,5150
P,1549728176,5150
P,1549728206,5153
P,1549728235,5149
P,1549728264,5151
P,1549728294,5149
P,1549728323,5151
P,1549728353,5149
P,1549728382,5150
P,1549728412,5149
P,1549728441,5151
P,1549728470,5151
P,1549728500,5151
P,1549728530,5151
P,1549728559,5149
P,1549728588,5151
P,1549728618,5152
P,1549728648,5151
P,1549728677,5151
P,1549728707,5152
P,1549728736,5151
P,1549728765,5152
P,1549728794,5152
P,1549728824,5149
P,1549728853,5142
P,1549728882,5152
P,1549728912,5148
P,1549728942,5152
P,1549728971,5147
P,1549729000,5151
P,1549729030,5151
P,1549729059,5151
P,1549729088,5149
P,1549729118,5150
P,1549729147,5150
P,1549729176,5152
P,1549729205,5152
P,1549729236,5151
P,1549729265,5152
P,1549729294,5152
P,1549729324,5149
P,1549729353,5149
P,1549729382,5147
P,1549729411,5152
P,1549729441,5152
P,1549729470,5151
P,1549729499,5150
P,1549729529,5149
P,1549729559,5150
P,1549729588,5147
P,1549729617,5149
P,1549729647,5152
P,1549729676,5151
P,1549729705,5152
P,1549729734,5149
P,1549729764,5150
P,1549729793,5151
P,1549729823,5151
P,1549729853,5150
P,1549729882,5150
P,1549729911,5151
P,1549729940,5150
P,1549729970,5151
P,1549729999,5151
P,1549730028,5149
O,1549730038,646443,4367
O,1549730039,645605,2206
O,1549730039,646098,1041
O,1549730040,646999,2636
O,1549730040,649059,4203
O,1549730041,647714,848
O,1549730042,646710,1034
O,1549730042,646909,843
O,1549730043,647247,892
O,1549730043,647529,2209
O,1549730044,647363,3393
O,1549730044,647969,864
O,1549730045,647728,969
O,1549730046,646693,1822
O,1549730046,646220,641
O,1549730047,646509,674
O,1549730047,646378,695
O,1549730048,645695,712
O,1549730048,645192,383
O,1549730049,646266,1487
O,1549730049,645767,3335
O,1549730050,644873,1910
O,1549730051,645745,1070
O,1549730051,646422,487
O,1549730052,646188,636
O,1549730052,646183,659
O,1549730053,647125,465
O,1549730053,646612,562
O,1549730054,646082,417
O,1549730055,645821,260
O,1549730055,646284,315
O,1549730056,645876,316
O,1549730056,645805,275
O,1549730057,645422,613
O,1549730057,645281,579
O,1549730058,646206,772
P,1549730058,5138
O,1549730059,645673,1131
O,1549730059,645205,903
O,1549730060,644815,1293
O,1549730060,644504,1379
O,1549730061,644951,1194
O,1549730061,645071,729
O,1549730062,646183,705
O,1549730062,645933,247
O,1549730062,646409,776
O,1549730063,646479,1308
O,1549730063,646216,732
O,1549730064,645796,1089
O,1549730064,645527,799
O,1549730065,645061,1814
O,1549730065,645262,961
O,1549730066,645553,1556
O,1549730067,645343,854
O,1549730067,645507,781
O,1549730068,644731,1535
O,1549730068,645139,1317
O,1549730069,645966,734
O,1549730069,644933,781
O,1549730070,644684,1089
O,1549730071,644744,760
O,1549730071,645686,1509
O,1549730072,645915,1806
O,1549730072,645662,1162
O,1549730073,645426,1509
O,1549730073,644317,1863
O,1549730074,645624,1679
O,1549730075,646921,808
O,1549730075,647135,1056
O,1549730076,648270,2463
O,1549730076,648058,1372
O,1549730077,650538,2456
O,1549730077,650282,1682
O,1549730078,648745,491
O,1549730079,648052,1208
O,1549730079,647203,310
O,1549730080,646672,886
O,1549730080,646251,785
O,1549730081,645222,1986
O,1549730081,646742,1083
O,1549730082,648678,2886
O,1549730082,647686,1633
O,1549730083,646600,2217
O,1549730084,646803,1790
O,1549730084,646240,2204
O,1549730085,646470,1352
O,1549730085,646344,1475
O,1549730086,646163,161
O,1549730086,645569,1307
O,1549730087,645857,786
P,1549730087,5136
O,1549730088,645976,1153
O,1549730088,645699,1148
O,1549730089,643996,1833
O,1549730089,643796,1342
O,1549730090,648021,3822
O,1549730090,652551,5611
O,1549730091,648216,7621
O,1549730092,648038,3379
O,1549730092,647667,2806
O,1549730093,646129,1185
O,1549730093,647160,1523
O,1549730094,648630,1917
T,1549730094,2829
P,1549730117,5151
P,1549730146,5151
P,1549730176,5147
P,1549730205,5151
P,1549730234,5151
P,1549730264,5148
P,1549730293,5149
P,1549730322,5147
P,1549730351,5150
P,1549730381,5150
P,1549730411,5151
P,1549730440,5151
P,1549730470,5151
P,1549730499,5149
P,1549730528,5150
P,1549730557,5151
P,1549730587,5149
P,1549730616,5147
P,1549730645,5152
P,1549730675,5150
P,1549730705,5152
P,1549730734,5148
P,1549730763,5149
P,1549730793,5152
P,1549730822,5152
P,1549730851,5150
P,1549730881,5151
P,1549730910,5151
P,1549730939,5151
