H,1550094354,274560
X,1550094354,635170,991
X,1550094355,635309,1484
X,1550094355,635146,1486
X,1550094356,636296,25929
X,1550094356,636479,3183
X,1550094357,635553,1549
X,1550094357,635585,1150
X,1550094358,635993,22206
X,1550094358,633488,5043
X,1550094359,633367,2333
X,1550094360,633260,2071
X,1550094360,633506,1002
X,1550094361,633361,454
X,1550094361,633257,735
X,1550094362,632677,3218
X,1550094362,630542,6539
X,1550094363,631028,6151
X,1550094364,631313,4434
X,1550094364,632280,9165
X,1550094365,631131,40452
X,1550094365,629818,8182
X,1550094366,629998,1165
X,1550094366,629179,7256
X,1550094367,630156,17572
X,1550094368,626306,4914
X,1550094368,625133,10125
X,1550094369,628006,1628
X,1550094369,629385,4635
X,1550094370,628628,1844
X,1550094370,629081,3819
X,1550094371,628434,2271
X,1550094372,628325,762
X,1550094372,627953,805
X,1550094373,628006,2478
X,1550094373,626951,11189
X,1550094374,628908,4399
X,1550094374,628441,2788
X,1550094375,629991,5555
X,1550094375,629754,10458
X,1550094376,627507,8467
X,1550094377,624542,6334
X,1550094377,625272,4219
X,1550094378,624913,2065
X,1550094378,624681,1475
X,1550094379,624592,1231
X,1550094379,625147,3791
X,1550094380,625448,12901
P,1550094380,5091
X,1550094381,629475,4856
X,1550094381,627876,2932
X,1550094382,631141,14896
X,1550094382,631170,29890
X,1550094383,639354,30001
X,1550094383,635407,4467
X,1550094384,636545,1799
X,1550094385,636565,6924
X,1550094385,636794,44999
X,1550094386,635523,11341
X,1550094386,634423,3445
X,1550094387,634242,652
X,1550094387,634248,909
X,1550094388,633777,10255
X,1550094389,635392,7613
X,1550094389,633598,4349
X,1550094390,636093,21163
X,1550094390,631990,25058
X,1550094391,638603,16272
X,1550094391,635742,43649
X,1550094392,685557,39572
X,1550094392,297345,5141
X,1550094393,295798,1536
X,1550094394,295207,627
X,1550094394,294787,611
X,1550094395,294465,237
X,1550094395,294242,281
X,1550094396,293995,211
X,1550094396,293812,161
X,1550094397,293613,173
X,1550094398,293470,236
X,1550094398,293342,211
O,1550094399,293214,196
O,1550094399,293089,120
O,1550094400,292954,171
O,1550094400,292866,169
O,1550094401,292769,126
O,1550094402,292661,204
O,1550094402,292566,97
O,1550094403,292480,115
O,1550094403,292432,112
O,1550094404,292344,102
O,1550094404,292272,151
O,1550094405,292197,122
O,1550094406,292144,58
O,1550094406,292091,100
O,1550094407,292028,144
O,1550094407,291972,121
O,1550094408,291907,136
O,1550094408,291852,130
O,1550094409,291807,112
O,1550094409,291768,62
O,1550094410,291728,110
P,1550094410,5089
O,1550094411,291686,48
O,1550094411,291642,127
O,1550094412,291607,72
O,1550094412,291560,117
O,1550094413,291496,155
O,1550094413,291473,123
O,1550094414,291421,109
O,1550094415,291401,99
O,1550094415,291386,139
O,1550094416,291358,93
O,1550094416,291326,143
O,1550094417,291265,110
O,1550094417,291218,108
O,1550094418,291195,124
O,1550094419,291178,115
O,1550094419,291129,86
O,1550094420,291099,62
O,1550094420,291060,99
O,1550094421,291002,90
O,1550094421,291003,119
O,1550094422,290973,120
O,1550094422,290954,80
O,1550094423,290926,126
O,1550094424,290900,130
O,1550094424,290864,79
O,1550094425,290874,59
O,1550094425,290850,97
O,1550094426,290814,111
O,1550094426,290814,90
O,1550094427,290785,131
O,1550094428,290758,105
O,1550094428,290722,120
O,1550094429,290725,62
O,1550094429,290691,92
O,1550094430,290697,71
O,1550094430,290642,95
O,1550094431,290631,129
O,1550094432,290630,96
O,1550094432,290587,67
O,1550094433,290594,93
O,1550094433,290564,96
O,1550094434,290542,111
O,1550094434,290536,45
O,1550094435,290496,94
O,1550094436,290515,97
O,1550094436,290482,88
O,1550094436,290446,81
O,1550094436,290432,105
O,1550094437,290425,77
O,1550094437,290407,131
O,1550094438,290402,120
O,1550094438,290365,147
O,1550094439,290369,110
P,1550094440,5091
O,1550094440,290345,135
O,1550094440,290324,73
O,1550094441,290311,132
O,1550094441,290298,100
O,1550094442,290304,73
O,1550094442,290287,99
O,1550094443,290266,88
O,1550094444,290267,77
O,1550094444,290241,130
O,1550094445,290233,91
O,1550094445,290221,84
O,1550094446,290214,85
O,1550094446,290217,84
O,1550094447,290193,90
O,1550094448,290183,133
