H,1549761523,274560
X,1549761523,730751,11931
X,1549761523,736025,10912
X,1549761524,731296,10145
X,1549761524,725610,10625
X,1549761525,727707,15529
X,1549761525,730952,8288
X,1549761526,732977,9909
X,1549761526,736224,10736
X,1549761526,737682,3040
X,1549761527,737978,2352
X,1549761527,740619,3495
X,1549761528,742306,10151
X,1549761528,734742,41273
X,1549761529,736530,590
X,1549761529,740045,47857
X,1549761530,749497,54988
X,1549761531,742224,51180
X,1549761531,749878,21728
X,1549761532,748093,6567
X,1549761532,747505,3228
X,1549761533,748977,4344
X,1549761533,750386,5002
X,1549761534,751926,7024
X,1549761535,746684,15679
X,1549761535,746530,8776
X,1549761536,747158,4934
X,1549761536,748668,6234
X,1549761537,743633,3332
X,1549761537,746971,11085
X,1549761538,739585,7861
X,1549761539,748337,9859
X,1549761539,742458,51307
P,1549761540,5100
X,1549761540,751053,49393
X,1549761540,750664,21899
X,1549761541,756491,21791
X,1549761541,744530,12088
X,1549761542,736024,15798
X,1549761543,732382,21866
X,1549761543,716185,48357
X,1549761544,728247,51857
X,1549761544,760926,18942
X,1549761545,718146,22669
X,1549761545,566851,4484
X,1549761546,323351,11393
X,1549761546,319625,7671
X,1549761547,315678,3116
X,1549761548,316834,1657
X,1549761548,317658,3297
X,1549761549,314875,5805
X,1549761549,317312,2556
X,1549761550,316714,3482
X,1549761550,317086,1975
X,1549761551,315518,1950
X,1549761552,315443,2333
O,1549761552,314017,3282
O,1549761553,315720,2300
O,1549761553,316899,3799
O,1549761554,318133,3716
O,1549761554,316783,2229
O,1549761555,318972,4875
O,1549761556,316008,3192
O,1549761556,312536,833
O,1549761557,313308,2050
O,1549761557,314386,4033
O,1549761558,310976,4437
O,1549761558,314335,1775
O,1549761559,313123,4591
O,1549761560,313065,1670
O,1549761560,312189,1596
O,1549761561,311732,1613
O,1549761561,311657,2288
O,1549761562,311432,1944
O,1549761562,311399,1737
O,1549761563,311050,2249
O,1549761563,310682,1479
O,1549761564,309004,2883
O,1549761565,309649,3590
O,1549761565,310150,1359
O,1549761566,309831,3681
O,1549761566,311176,5596
O,1549761567,310152,2672
O,1549761567,311310,3715
O,1549761567,312149,5845
O,1549761568,310881,3950
O,1549761568,312391,1678
O,1549761569,312377,846
P,1549761569,5100
O,1549761569,312489,1560
O,1549761570,311889,2069
O,1549761570,311844,1041
O,1549761571,311661,2942
O,1549761572,311610,1265
O,1549761572,309734,3557
O,1549761573,308421,2113
O,1549761573,310370,2932
O,1549761574,312113,924
O,1549761574,310463,2575
O,1549761575,309932,1150
O,1549761576,308865,2650
O,1549761576,311129,1004
O,1549761577,309970,2300
O,1549761577,310233,2005
O,1549761578,310533,2782
O,1549761578,310646,2898
O,1549761579,309750,1427
O,1549761579,310369,3399
O,1549761580,312157,2871
O,1549761581,312792,629
O,1549761581,312167,814
O,1549761582,310869,1877
O,1549761582,309705,884
O,1549761583,310038,1657
O,1549761583,307852,2410
O,1549761584,303159,6314
O,1549761585,304479,8694
O,1549761585,307863,1047
O,1549761586,309552,2108
O,1549761586,308082,1933
O,1549761587,306873,1971
O,1549761587,305340,2204
O,1549761588,306757,2838
O,1549761589,306916,1992
O,1549761589,306185,2400
O,1549761590,303362,6504
O,1549761590,303498,1692
O,1549761591,302610,10460
O,1549761591,305275,5267
O,1549761592,306706,3901
O,1549761593,304943,4021
O,1549761593,306578,3523
O,1549761594,307324,2848
O,1549761594,308650,1745
O,1549761595,308871,1251
O,1549761595,309683,657
O,1549761596,309060,2101
O,1549761596,309033,2382
O,1549761597,309143,725
O,1549761598,307485,1589
O,1549761598,308079,1284
O,1549761599,309023,1286
P,1549761599,5099
O,1549761599,308674,328
O,1549761600,308920,2123
O,1549761600,309866,2404
O,1549761601,309530,555
O,1549761602,310021,780
T,1549761602,2806
P,1549761628,5106
P,1549761657,5106
P,1549761687,5107
P,1549761716,5107
P,1549761745,5105
P,1549761774,5106
P,1549761805,5106
P,1549761834,5106
P,1549761863,5106
P,1549761893,5105
P,1549761922,5106
P,1549761951,5106
P,1549761980,5105
P,1549762010,5104
P,1549762039,5106
P,1549762068,5106
P,1549762099,5106
P,1549762128,5106
P,1549762157,5106
P,1549762186,5106
P,1549762216,5106
P,1549762245,5106
P,1549762274,5105
P,1549762304,5106
P,1549762333,5106
P,1549762362,5106
P,1549762392,5106
P,1549762422,5106
P,1549762451,5105
P,1549762480,5106
P,1549762510,5106
P,1549762539,5106
P,1549762568,5106
P,1549762597,5106
