H,1548461269,274560
X,1548461269,326087,115
A,1548461269,326355,558
T,1548461270,2719
U,1548461270,0
X,1548461271,326005,109
X,1548461272,325987,82
X,1548461273,325938,109
X,1548461273,325912,77
X,1548461274,325882,117
X,1548461274,325875,49
X,1548461275,325836,80
X,1548461275,325806,79
X,1548461276,325804,127
X,1548461277,325755,157
P,1548461277,5107
X,1548461277,325756,91
X,1548461278,325733,161
X,1548461278,325726,79
X,1548461279,325687,93
X,1548461279,325659,123
X,1548461280,325645,104
X,1548461281,325630,124
X,1548461281,325604,129
X,1548461282,325574,69
X,1548461282,325566,91
A,1548461282,325769,439
T,1548461283,2719
U,1548461283,0
X,1548461284,325484,52
X,1548461285,325463,143
X,1548461286,325428,57
X,1548461286,325429,102
X,1548461287,325379,106
X,1548461287,325388,73
X,1548461287,325339,85
X,1548461287,325340,59
X,1548461288,325316,91
X,1548461288,325291,97
X,1548461289,325286,104
X,1548461290,325244,110
X,1548461290,325259,128
X,1548461291,325233,71
X,1548461291,325218,71
X,1548461292,325196,119
X,1548461292,325151,100
X,1548461293,325132,105
X,1548461294,325118,108
X,1548461294,325090,74
A,1548461294,325289,394
T,1548461294,2719
U,1548461295,0
X,1548461296,325047,114
X,1548461297,325016,103
X,1548461297,324995,135
X,1548461298,324960,98
X,1548461299,324954,78
X,1548461299,324943,129
X,1548461300,324927,114
X,1548461300,324905,100
X,1548461301,324873,66
X,1548461301,324867,76
X,1548461302,324846,99
X,1548461303,324867,120
X,1548461303,324868,119
X,1548461304,324820,103
X,1548461304,324807,84
X,1548461305,324800,90
X,1548461305,324782,115
P,1548461306,5118
X,1548461306,324745,59
X,1548461306,324748,98
X,1548461307,324728,90
A,1548461307,324874,319
T,1548461307,2719
U,1548461308,0
X,1548461309,324671,84
X,1548461310,324644,109
X,1548461310,324660,72
X,1548461311,324658,95
X,1548461311,324626,120
X,1548461312,324629,107
X,1548461313,324608,105
X,1548461313,324580,137
X,1548461314,324586,141
X,1548461314,324559,73
X,1548461315,324571,132
X,1548461315,324527,88
X,1548461316,324514,138
X,1548461317,324507,142
X,1548461317,324484,95
X,1548461318,324481,56
X,1548461318,324463,120
X,1548461319,324468,71
X,1548461319,324440,120
X,1548461320,324417,119
X,1548461321,324424,123
X,1548461321,324397,100
O,1548461322,324413,101
O,1548461322,324364,78
O,1548461323,324376,104
O,1548461323,324339,98
O,1548461324,324344,47
O,1548461325,324338,102
O,1548461325,324316,79
O,1548461326,324309,90
O,1548461326,324284,102
O,1548461327,324276,128
O,1548461327,324254,107
O,1548461328,324252,63
O,1548461328,324235,67
O,1548461328,324221,63
O,1548461329,324206,47
O,1548461329,324211,121
O,1548461330,324176,75
O,1548461330,324163,98
O,1548461331,324156,100
O,1548461331,324141,79
O,1548461332,324119,76
O,1548461333,324087,84
O,1548461333,324099,112
O,1548461334,324056,84
O,1548461334,324088,67
O,1548461335,324086,131
P,1548461335,5118
O,1548461335,324086,49
O,1548461336,324086,108
O,1548461337,324057,125
O,1548461337,324038,124
O,1548461338,324021,95
O,1548461338,324010,93
O,1548461339,323962,103
O,1548461339,323972,100
O,1548461340,323968,66
O,1548461341,323949,66
O,1548461341,323932,77
O,1548461342,323915,59
O,1548461342,323906,92
O,1548461343,323885,73
O,1548461343,323894,110
O,1548461344,323852,75
O,1548461344,323870,93
O,1548461345,323848,52
O,1548461346,323848,83
O,1548461346,323839,113
O,1548461347,323826,73
O,1548461347,323839,77
O,1548461348,323785,108
O,1548461348,323797,90
O,1548461349,323779,86
O,1548461350,323783,68
O,1548461350,323780,112
O,1548461351,323756,102
O,1548461351,323758,105
O,1548461352,323743,116
O,1548461352,323759,71
O,1548461353,323733,161
O,1548461354,323728,70
O,1548461354,323714,137
O,1548461355,323710,164
O,1548461355,323691,77
O,1548461356,323683,80
O,1548461356,323670,88
O,1548461357,323664,136
O,1548461358,323650,99
O,1548461358,323639,65
O,1548461359,323647,90
O,1548461359,323645,135
O,1548461360,323634,119
O,1548461360,323616,89
O,1548461361,323606,111
O,1548461361,323589,100
O,1548461362,323575,123
O,1548461363,323564,97
O,1548461363,323582,77
