H,1552182139,299960
X,1552182139,683234,1895
X,1552182140,683645,1216
X,1552182140,683577,884
X,1552182141,683161,702
X,1552182141,682894,1230
X,1552182142,684386,2182
X,1552182143,684550,1733
X,1552182143,682684,2303
X,1552182144,683422,2296
X,1552182144,683604,690
X,1552182145,684310,11638
X,1552182145,684773,634
X,1552182146,684876,1335
X,1552182147,685078,1376
X,1552182147,684639,1284
X,1552182148,684007,1562
X,1552182148,683306,1509
X,1552182149,682973,1002
X,1552182149,682658,998
P,1552182150,5135
X,1552182150,683083,2068
X,1552182151,683004,835
X,1552182151,683130,953
X,1552182152,683474,820
X,1552182152,683413,953
X,1552182153,683519,607
X,1552182153,683653,1042
X,1552182154,683933,1095
X,1552182154,684214,1178
X,1552182155,684177,2106
X,1552182156,683869,3018
X,1552182156,684785,2874
X,1552182157,686055,2659
X,1552182157,684929,1461
X,1552182158,684380,1794
X,1552182158,683748,1184
X,1552182159,683802,685
X,1552182160,683684,1228
X,1552182160,683159,592
X,1552182161,683033,848
X,1552182161,682490,2061
X,1552182162,682042,1686
X,1552182162,681713,3119
X,1552182163,682146,1627
X,1552182164,684123,1907
X,1552182164,684738,1519
X,1552182165,684093,1439
X,1552182165,682778,6027
X,1552182166,682625,12212
X,1552182166,681726,8480
X,1552182167,682269,6107
X,1552182168,680797,10885
X,1552182168,677157,7599
X,1552182169,674518,7204
X,1552182169,678276,4213
X,1552182170,681221,1095
X,1552182170,682629,1581
X,1552182171,683068,1721
X,1552182171,683687,2313
X,1552182172,683867,7472
X,1552182173,680409,13583
X,1552182173,685173,17846
X,1552182174,680921,9812
X,1552182174,677572,11509
X,1552182174,678882,19755
X,1552182174,674629,21525
X,1552182175,677649,20501
X,1552182176,677150,12037
X,1552182176,677650,11998
X,1552182177,679681,9701
X,1552182177,682773,4987
X,1552182178,682463,7189
X,1552182178,683065,4908
P,1552182179,5136
X,1552182179,682166,2587
X,1552182180,682827,2687
X,1552182180,682295,2605
X,1552182181,683269,3203
X,1552182181,683009,8424
X,1552182182,683551,14045
X,1552182182,685017,8188
X,1552182183,685791,2608
X,1552182183,686423,5019
X,1552182184,685225,3414
X,1552182185,684763,5582
X,1552182185,683847,2162
X,1552182186,684451,2340
X,1552182186,684292,4578
X,1552182187,687691,4890
X,1552182187,685537,3050
X,1552182188,687142,4251
X,1552182189,684335,4775
X,1552182189,682927,7165
X,1552182190,683541,5752
X,1552182190,682884,4685
X,1552182191,683208,3243
X,1552182191,685630,4260
X,1552182192,683710,3543
X,1552182193,683567,4320
X,1552182193,684832,5216
X,1552182194,684355,4042
X,1552182194,682797,4343
X,1552182195,687653,4630
X,1552182195,684954,5522
X,1552182196,683753,2610
X,1552182197,682469,2522
X,1552182197,685488,7270
X,1552182198,685345,4658
X,1552182198,683558,3949
X,1552182199,683450,6752
X,1552182199,684282,11411
X,1552182200,683978,4353
X,1552182200,682656,9297
X,1552182201,686095,9944
X,1552182202,681971,7310
X,1552182202,682763,1078
X,1552182203,683695,1119
X,1552182203,683441,951
X,1552182204,683798,948
X,1552182204,684487,2376
X,1552182205,683828,1907
X,1552182206,684434,2727
X,1552182206,684983,4676
X,1552182207,687157,10835
X,1552182207,684740,3701
X,1552182208,682731,11705
X,1552182208,680656,6352
X,1552182209,682688,5333
P,1552182209,5136
X,1552182210,681835,6869
X,1552182210,682464,4854
X,1552182211,684728,9161
X,1552182211,683784,7095
X,1552182212,683265,5578
X,1552182212,682140,6299
X,1552182213,682365,5000
X,1552182213,682860,4761
X,1552182214,681725,5592
X,1552182215,682014,7643
X,1552182215,680412,11899
X,1552182215,681946,4231
X,1552182215,682172,4649
X,1552182216,683122,5428
X,1552182216,683280,3343
X,1552182217,683483,3139
X,1552182218,683509,3085
X,1552182218,682874,3195
X,1552182219,682996,2467
X,1552182219,683916,2655
X,1552182220,683760,3116
X,1552182220,683144,2057
X,1552182221,682950,2704
X,1552182222,683212,1300
X,1552182222,683104,1601
X,1552182223,682107,1524
X,1552182223,682846,1533
X,1552182224,682878,2214
X,1552182224,682529,1440
X,1552182225,682553,1760
X,1552182226,681788,2058
X,1552182226,682207,1949
X,1552182227,682457,1414
X,1552182227,682686,1374
X,1552182228,682668,767
X,1552182228,682806,1147
X,1552182229,682156,1770
X,1552182229,682893,1408
X,1552182230,682613,1056
X,1552182231,682199,1629
X,1552182231,681998,1860
X,1552182232,682644,1861
