H,1552182508,299960
A,1552182508,682673,1537
T,1552182509,2828
R,1552182509,700D9B70A
X,1552182510,683481,1629
X,1552182511,683237,605
X,1552182512,683167,914
X,1552182512,683158,839
X,1552182513,682880,1084
X,1552182513,682954,1136
X,1552182514,682887,1131
X,1552182514,682402,1840
X,1552182515,683120,1777
X,1552182516,682502,1286
X,1552182516,683022,818
X,1552182517,683322,1161
X,1552182517,683101,1084
X,1552182518,682142,895
X,1552182518,682532,1264
X,1552182519,682246,1300
X,1552182520,682185,1217
X,1552182520,682127,1791
X,1552182521,682312,1299
X,1552182521,682133,1170
X,1552182522,681900,1438
X,1552182522,681814,909
X,1552182523,682368,1401
X,1552182523,682385,1102
X,1552182524,682954,1432
X,1552182525,683010,1737
X,1552182525,683082,1400
X,1552182526,683085,1078
X,1552182526,683047,1257
X,1552182527,682813,800
X,1552182527,682880,1055
X,1552182528,683025,1232
X,1552182529,683020,1200
X,1552182529,683089,995
X,1552182530,683169,713
X,1552182530,683180,899
X,1552182531,682906,739
X,1552182531,682986,845
X,1552182532,682919,1090
P,1552182532,5138
X,1552182533,683139,1039
X,1552182533,683317,979
X,1552182534,683508,832
X,1552182534,683652,666
X,1552182535,683921,725
X,1552182535,684015,1152
X,1552182536,683991,932
X,1552182536,684213,1150
X,1552182537,684173,1234
X,1552182538,683966,978
X,1552182538,683594,882
X,1552182539,683692,824
A,1552182539,683216,2177
T,1552182539,2829
R,1552182539,700D9B70A
X,1552182541,683595,883
X,1552182541,683699,1764
X,1552182542,683810,823
X,1552182542,683754,1089
X,1552182543,683526,1106
X,1552182543,683502,574
X,1552182543,683384,1211
X,1552182544,683446,948
X,1552182544,683495,1077
X,1552182545,683563,1452
X,1552182545,683643,1465
X,1552182546,683408,1160
X,1552182546,683345,924
X,1552182547,683274,786
X,1552182548,683144,1274
X,1552182548,683289,1231
X,1552182549,683565,1119
X,1552182549,683241,1312
X,1552182550,683001,1035
X,1552182550,682766,654
X,1552182551,683093,1022
X,1552182552,683216,903
X,1552182552,683083,994
X,1552182553,683367,1412
X,1552182553,683393,1774
X,1552182554,683461,746
X,1552182554,683337,583
X,1552182555,683423,682
X,1552182556,683288,755
X,1552182556,683271,1099
X,1552182557,683224,1042
X,1552182557,683154,974
X,1552182558,683161,1421
X,1552182558,683141,1126
X,1552182559,682986,756
X,1552182559,682725,1220
X,1552182560,682703,918
X,1552182561,682858,1341
P,1552182561,5137
X,1552182561,682893,1021
X,1552182562,682658,1267
X,1552182562,682543,941
X,1552182563,682688,1212
X,1552182563,682788,649
X,1552182564,682715,690
X,1552182565,682981,1210
X,1552182565,683250,1336
X,1552182566,682995,1247
X,1552182566,683088,1173
X,1552182567,683321,819
A,1552182567,683187,1267
T,1552182567,2829
R,1552182567,700D9B70A
X,1552182569,682419,1369
X,1552182569,682340,1166
X,1552182570,682860,2527
X,1552182570,683357,1106
X,1552182571,683110,1274
X,1552182572,682882,1161
X,1552182572,682055,1487
X,1552182573,682060,1186
X,1552182573,682434,1069
X,1552182574,682237,900
X,1552182574,682118,883
X,1552182575,682233,1548
X,1552182576,682660,1364
X,1552182576,683349,1746
X,1552182577,685627,3279
X,1552182577,684833,961
X,1552182578,684892,1894
X,1552182578,686113,2485
X,1552182579,686105,1972
X,1552182580,684365,1496
X,1552182580,683803,1639
X,1552182581,683786,1690
X,1552182581,683795,798
X,1552182582,684008,1767
X,1552182582,683901,1151
X,1552182583,683379,1675
X,1552182583,682901,1645
X,1552182584,683081,2362
X,1552182584,682782,1601
X,1552182584,682321,1560
X,1552182585,682869,784
X,1552182585,682203,871
X,1552182586,682779,2147
X,1552182586,683457,2421
X,1552182587,682504,1476
X,1552182588,682801,815
X,1552182588,683022,1375
X,1552182589,682806,1782
X,1552182589,683241,1456
X,1552182590,683779,846
P,1552182590,5135
X,1552182590,684322,508
X,1552182591,684421,1272
X,1552182592,684222,1486
X,1552182592,683698,1246
X,1552182593,682990,3237
X,1552182593,682949,1374
X,1552182594,682955,1394
X,1552182594,683189,779
X,1552182595,683077,1778
X,1552182596,682341,1698
X,1552182596,682537,1190
X,1552182597,682720,1880
X,1552182597,682014,1576
X,1552182598,681124,1211
X,1552182598,681715,975
X,1552182599,682092,1100
X,1552182599,682800,1095
X,1552182600,683129,814
X,1552182601,682876,1361
X,1552182601,682638,1348
