H,1555642383,299960
P,1555642383,5115
P,1555642413,5115
P,1555642442,5114
P,1555642471,5114
P,1555642500,5116
P,1555642530,5114
P,1555642559,5114
P,1555642589,5115
P,1555642619,5114
P,1555642648,5114
P,1555642677,5114
P,1555642706,5115
P,1555642736,5115
P,1555642765,5114
P,1555642794,5115
P,1555642824,5115
P,1555642853,5115
P,1555642883,5115
P,1555642912,5114
P,1555642942,5115
P,1555642971,5115
P,1555643000,5115
P,1555643030,5113
P,1555643059,5116
P,1555643088,5115
P,1555643117,5115
P,1555643147,5116
P,1555643177,5115
P,1555643206,5116
P,1555643236,5116
P,1555643265,5115
P,1555643294,5114
P,1555643323,5115
P,1555643353,5114
P,1555643382,5114
P,1555643411,5114
P,1555643441,5114
P,1555643471,5115
P,1555643500,5114
P,1555643529,5115
P,1555643559,5115
P,1555643588,5115
P,1555643617,5115
P,1555643647,5115
P,1555643676,5115
P,1555643705,5115
P,1555643734,5115
P,1555643765,5114
P,1555643794,5115
P,1555643823,5115
P,1555643853,5116
P,1555643882,5116
P,1555643911,5113
P,1555643940,5114
P,1555643970,5115
P,1555643999,5113
P,1555644028,5112
P,1555644058,5116
P,1555644088,5115
P,1555644117,5114
P,1555644146,5114
P,1555644176,5115
P,1555644205,5114
P,1555644234,5114
P,1555644263,5114
P,1555644293,5115
P,1555644322,5115
P,1555644352,5115
D,1555644374,430080
D,1555644376,415232
R,1555644376,000000000
X,1555644378,648749,27596
X,1555644379,649606,5205
X,1555644379,650108,4052
X,1555644380,650062,27003
X,1555644380,650205,3897
X,1555644381,650353,2953
X,1555644381,650590,1824
P,1555644382,5107
X,1555644382,650520,1752
X,1555644383,650228,19713
X,1555644383,650395,1309
X,1555644384,650756,1711
X,1555644384,650785,1445
X,1555644385,650738,1113
X,1555644385,650677,2424
X,1555644386,650637,15542
X,1555644386,650741,2551
X,1555644386,650867,944
X,1555644387,650868,1631
X,1555644387,650833,1116
X,1555644388,650826,1730
X,1555644388,650677,1425
X,1555644389,650986,11517
X,1555644390,651538,10833
X,1555644390,650676,11394
X,1555644391,651042,3912
X,1555644391,651100,1680
X,1555644392,651311,1634
X,1555644392,651149,1207
X,1555644393,651366,789
X,1555644394,651362,2318
X,1555644394,651391,1225
X,1555644395,651270,1888
X,1555644395,651222,1833
X,1555644396,650231,16560
X,1555644396,651040,31244
X,1555644397,652550,19551
X,1555644397,651437,3054
X,1555644398,651386,2052
X,1555644399,652035,15081
X,1555644399,651627,3922
X,1555644400,651620,19220
X,1555644400,651377,2437
X,1555644401,651675,1729
X,1555644401,651923,1711
X,1555644402,651377,11921
X,1555644403,652032,3719
X,1555644403,651932,2380
X,1555644404,651848,1238
X,1555644404,651840,23056
X,1555644405,652070,4994
X,1555644405,651921,18568
X,1555644406,652163,32617
X,1555644407,651447,41660
X,1555644407,652061,26825
X,1555644408,650879,35676
X,1555644408,653366,30814
X,1555644409,652603,40093
X,1555644409,651381,24476
X,1555644410,652932,29399
X,1555644410,652838,23183
P,1555644411,5106
X,1555644411,653101,21875
X,1555644412,654420,46928
X,1555644412,649037,17044
X,1555644413,651677,42552
X,1555644413,653407,43779
X,1555644414,652523,60369
X,1555644414,650682,14151
X,1555644415,652068,18671
X,1555644416,651641,2126
X,1555644416,652069,1410
X,1555644417,651297,34307
X,1555644417,652761,3750
X,1555644418,652336,23542
X,1555644418,652381,9531
X,1555644419,652534,2607
X,1555644420,652783,1949
X,1555644420,652063,7850
X,1555644421,652600,8043
X,1555644421,653358,12537
X,1555644422,652687,1747
X,1555644422,652478,12647
X,1555644423,652331,1983
X,1555644424,652627,1664
X,1555644424,652566,1031
X,1555644425,652457,2073
X,1555644425,653326,8333
X,1555644426,651701,12733
X,1555644426,652196,931
X,1555644427,652563,2078
X,1555644427,652584,2471
X,1555644427,652729,887
X,1555644428,652825,1551
X,1555644428,651995,11434
X,1555644429,653743,19783
X,1555644429,653738,51564
X,1555644430,652922,7431
X,1555644430,654132,16311
X,1555644431,651607,37872
X,1555644432,652360,12933
X,1555644432,650198,35340
X,1555644433,650867,25511
X,1555644433,656037,54189
X,1555644434,655251,3485
X,1555644434,651366,10251
X,1555644435,648401,23609
X,1555644436,650869,4366
X,1555644436,657257,19624
X,1555644437,655224,8648
X,1555644437,654309,12017
X,1555644438,653206,16498
X,1555644438,651744,6675
X,1555644439,651697,64375
X,1555644439,652229,2839
P,1555644440,5108
X,1555644440,652304,54370
X,1555644441,652418,21594
X,1555644441,655420,27054
X,1555644442,650656,9409
X,1555644442,652812,2371
X,1555644443,652977,1024
X,1555644443,652772,4477
