H,1555689600,299960
U,1555689600,0
E,1555689600,1
P,1555689600,5138
P,1555689629,5136
P,1555689659,5137
P,1555689689,5138
P,1555689718,5138
P,1555689747,5136
P,1555689776,5137
P,1555689806,5138
P,1555689835,5138
P,1555689864,5137
P,1555689894,5138
P,1555689923,5136
P,1555689953,5137
P,1555689982,5138
P,1555690012,5138
P,1555690041,5137
P,1555690070,5138
P,1555690100,5138
P,1555690129,5138
P,1555690158,5138
P,1555690187,5137
P,1555690217,5137
P,1555690247,5139
P,1555690276,5138
P,1555690306,5138
P,1555690335,5138
P,1555690364,5138
P,1555690393,5138
P,1555690423,5138
P,1555690452,5139
P,1555690481,5137
P,1555690511,5137
P,1555690541,5137
P,1555690570,5138
P,1555690599,5138
P,1555690629,5138
P,1555690658,5138
P,1555690687,5138
P,1555690717,5137
P,1555690746,5138
P,1555690775,5137
P,1555690804,5137
P,1555690835,5138
P,1555690864,5137
P,1555690893,5137
P,1555690923,5139
P,1555690952,5138
P,1555690981,5138
P,1555691010,5136
P,1555691040,5136
P,1555691069,5136
P,1555691098,5137
P,1555691128,5137
P,1555691158,5138
P,1555691187,5137
P,1555691216,5138
P,1555691246,5137
P,1555691275,5135
P,1555691304,5137
P,1555691333,5139
P,1555691363,5138
P,1555691392,5137
P,1555691422,5138
P,1555691452,5138
P,1555691481,5138
O,1555691488,300139,1950
O,1555691488,300383,209
O,1555691489,300359,181
O,1555691489,300319,205
O,1555691490,300380,139
O,1555691491,300382,153
O,1555691491,300378,184
O,1555691492,300401,136
O,1555691492,300445,220
O,1555691493,300336,143
O,1555691493,300404,159
O,1555691494,300435,116
O,1555691495,300503,173
O,1555691495,300530,245
O,1555691496,300387,385
O,1555691496,300265,174
O,1555691497,300323,257
O,1555691497,300269,155
O,1555691497,300283,118
O,1555691498,300319,220
O,1555691498,300338,102
O,1555691499,300365,120
O,1555691499,300348,70
O,1555691500,300375,126
O,1555691500,300396,158
O,1555691501,300490,189
O,1555691501,300555,150
O,1555691502,300630,109
O,1555691503,300611,260
O,1555691503,300713,147
O,1555691504,300819,183
O,1555691504,300943,211
O,1555691505,300912,511
O,1555691505,300779,214
O,1555691506,300821,185
O,1555691507,301015,238
O,1555691507,301145,203
O,1555691508,300798,322
O,1555691508,300885,235
O,1555691509,300928,288
O,1555691509,300917,348
P,1555691510,5131
O,1555691510,300778,216
O,1555691511,300806,205
O,1555691511,300928,310
O,1555691512,301080,318
O,1555691512,300775,578
O,1555691513,300859,316
O,1555691513,300646,143
O,1555691514,300503,297
O,1555691514,300359,181
O,1555691515,300168,290
O,1555691516,300130,227
O,1555691516,300257,517
O,1555691517,300213,342
O,1555691517,300242,256
O,1555691518,300562,335
O,1555691518,300707,279
O,1555691519,300759,484
O,1555691520,300307,266
O,1555691520,300309,233
O,1555691521,300323,238
O,1555691521,300285,201
O,1555691522,300281,287
O,1555691522,300403,343
O,1555691523,300416,293
O,1555691524,300401,140
O,1555691524,300379,168
O,1555691525,300413,179
O,1555691525,300348,213
O,1555691526,300459,224
O,1555691526,300711,438
O,1555691527,300484,704
O,1555691528,300533,666
O,1555691528,300627,422
O,1555691529,300735,231
O,1555691529,300996,217
O,1555691530,300968,161
O,1555691530,301042,360
O,1555691531,300775,591
O,1555691531,300638,295
O,1555691532,300734,406
O,1555691533,300325,160
O,1555691533,300417,150
O,1555691534,300419,158
O,1555691534,300406,187
O,1555691535,300302,173
O,1555691535,300338,222
O,1555691536,300447,200
O,1555691537,300564,181
O,1555691537,300521,310
O,1555691538,300505,279
O,1555691538,300434,295
O,1555691538,300480,202
O,1555691538,300494,417
P,1555691539,5130
O,1555691539,300317,226
O,1555691540,300378,322
O,1555691540,300571,281
O,1555691541,300736,562
O,1555691541,300914,291
O,1555691542,300879,419
O,1555691542,300809,316
T,1555691542,2952
P,1555691569,5138
P,1555691598,5136
P,1555691627,5138
P,1555691657,5138
P,1555691686,5137
P,1555691716,5137
P,1555691745,5138
P,1555691775,5138
P,1555691804,5137
P,1555691833,5138
P,1555691863,5138
P,1555691893,5137
P,1555691922,5138
P,1555691951,5138
P,1555691981,5137
P,1555692011,5137
P,1555692040,5138
P,1555692070,5137
P,1555692099,5137
P,1555692128,5136
P,1555692157,5129
P,1555692187,5138
P,1555692216,5137
P,1555692245,5137
P,1555692275,5136
P,1555692305,5138
P,1555692334,5138
P,1555692363,5136
P,1555692393,5137
P,1555692422,5137
P,1555692451,5138
P,1555692481,5137
P,1555692510,5137
P,1555692539,5138
