H,1552170860,299960
T,1552170860,2827
U,1552170860,46858
X,1552170862,686137,1123
X,1552170862,685095,2787
P,1552170862,5147
X,1552170863,682974,1200
X,1552170863,683539,2699
X,1552170864,681854,3116
X,1552170864,684965,4506
X,1552170865,684095,3591
X,1552170865,684085,1832
X,1552170866,682999,652
X,1552170867,683016,1358
X,1552170867,682830,1419
X,1552170868,683289,1115
X,1552170868,684297,2173
X,1552170869,683627,1008
X,1552170869,683685,926
X,1552170870,683521,708
X,1552170871,683530,1266
X,1552170871,683238,1101
X,1552170872,682170,1232
X,1552170872,683141,2237
X,1552170873,683072,3783
X,1552170873,682976,2148
X,1552170874,682641,1595
X,1552170875,682695,2515
X,1552170875,682436,1214
X,1552170876,682413,2678
X,1552170876,683001,1881
X,1552170877,682221,1280
X,1552170877,682520,988
X,1552170878,682731,1103
X,1552170879,682618,1517
X,1552170879,685030,1456
X,1552170880,684090,1705
X,1552170880,683660,1173
X,1552170881,685035,1391
X,1552170881,684388,1311
X,1552170882,684114,1258
X,1552170882,684068,1285
X,1552170883,684918,4525
X,1552170884,684691,1337
X,1552170884,685495,1161
X,1552170885,685980,1067
X,1552170885,684414,3224
X,1552170886,685392,1757
X,1552170886,683145,6308
X,1552170887,680318,9742
X,1552170888,681767,4853
X,1552170888,681166,2708
X,1552170889,682889,2001
X,1552170889,683739,1840
X,1552170890,685457,1815
X,1552170890,685787,1860
X,1552170891,684683,1410
X,1552170892,683825,6497
X,1552170892,682894,12332
P,1552170892,5147
X,1552170893,683056,4123
X,1552170893,685536,4102
X,1552170894,685142,5336
X,1552170894,683723,8561
X,1552170895,682620,14560
X,1552170895,683657,7330
X,1552170895,684670,6396
X,1552170896,683521,6712
X,1552170896,684100,11066
X,1552170897,685118,5807
X,1552170897,684969,7739
X,1552170898,684855,2873
X,1552170898,684274,4072
X,1552170899,685160,3372
X,1552170900,685928,7595
X,1552170900,684701,4147
X,1552170901,684824,2785
X,1552170901,684833,3376
X,1552170902,685319,3771
X,1552170902,684777,3852
X,1552170903,685540,4178
X,1552170904,684305,1568
X,1552170904,684627,1678
X,1552170905,685747,2719
X,1552170905,685031,3038
X,1552170906,685529,1825
X,1552170906,685082,1555
X,1552170907,685351,1275
X,1552170908,685037,2164
X,1552170908,685196,1911
X,1552170909,685436,1749
X,1552170909,685799,1715
X,1552170910,685817,2498
X,1552170910,684462,2193
X,1552170911,684894,1640
X,1552170911,684119,2399
X,1552170912,685556,2789
X,1552170913,684945,1017
X,1552170913,684686,2041
X,1552170914,684144,4130
X,1552170914,684059,2326
X,1552170915,684322,2231
X,1552170915,684592,2775
X,1552170916,684160,1419
X,1552170917,683877,1699
X,1552170917,684221,2960
X,1552170918,684329,1256
X,1552170918,683862,2685
X,1552170919,683954,7781
X,1552170919,684306,7555
X,1552170920,684283,1144
X,1552170921,683923,1442
X,1552170921,683924,1233
P,1552170922,5147
X,1552170922,683568,1399
X,1552170922,684186,1556
X,1552170923,683325,1940
X,1552170923,683215,2097
X,1552170924,683840,1847
X,1552170925,683327,4185
X,1552170925,683928,1101
X,1552170926,683256,14423
X,1552170926,684103,3715
X,1552170927,685720,3153
X,1552170927,684595,641
X,1552170928,684612,2078
X,1552170928,685101,1191
X,1552170929,684986,9567
X,1552170930,685874,4249
X,1552170930,685349,3523
X,1552170931,684809,594
X,1552170931,685693,4464
X,1552170932,685974,6678
X,1552170932,685363,3344
X,1552170933,685023,8659
X,1552170934,685009,8098
X,1552170934,685992,4223
X,1552170935,684233,3807
X,1552170935,685717,3225
X,1552170936,685690,3440
X,1552170936,684946,3655
X,1552170936,685529,2207
X,1552170937,686110,2042
X,1552170937,686298,1463
X,1552170938,686129,2524
X,1552170938,684061,2043
X,1552170939,686327,3623
X,1552170939,685968,2918
X,1552170940,688285,3367
X,1552170940,687530,5905
X,1552170941,685431,4515
X,1552170942,684253,5435
X,1552170942,683708,3486
X,1552170943,683581,2166
X,1552170943,683773,1456
X,1552170944,684427,1549
X,1552170944,683901,1229
X,1552170945,683690,2086
X,1552170946,682421,1857
X,1552170946,682963,924
X,1552170947,682286,1287
X,1552170947,681228,3272
X,1552170948,681358,1766
X,1552170948,682560,2265
X,1552170949,682913,5150
X,1552170950,682501,4202
X,1552170950,686562,4942
P,1552170951,5145
X,1552170951,683680,4074
X,1552170951,685119,2148
X,1552170952,685706,2705
X,1552170952,686165,2179
X,1552170953,684348,2647
