H,1552183527,299960
X,1552183527,646456,17887
X,1552183527,646352,7980
X,1552183528,644120,11181
X,1552183529,646435,9269
X,1552183529,647656,10011
X,1552183530,645712,10992
X,1552183530,649881,17278
X,1552183531,645635,13646
X,1552183531,645820,28568
P,1552183531,5101
X,1552183532,648155,23634
X,1552183532,647597,12975
X,1552183533,653483,20606
X,1552183534,651671,10228
X,1552183534,647837,12668
X,1552183535,649339,14498
X,1552183535,646212,10354
X,1552183536,646864,11945
X,1552183536,648354,8222
X,1552183537,649361,13679
X,1552183538,648223,14110
X,1552183538,649731,9385
X,1552183539,646149,20301
X,1552183539,649420,13903
X,1552183540,648326,5270
X,1552183540,645528,24944
X,1552183541,639981,38460
X,1552183542,644462,9459
X,1552183542,645580,25244
X,1552183543,645830,44030
X,1552183543,645642,8907
X,1552183544,645177,14661
X,1552183544,646405,15411
X,1552183545,645495,8168
X,1552183545,643367,11701
X,1552183546,638514,10699
X,1552183547,643029,13606
X,1552183547,647993,17993
X,1552183548,646348,11921
X,1552183548,649220,12361
X,1552183549,652608,12468
X,1552183549,651981,6874
X,1552183550,650783,8525
X,1552183551,650717,5783
X,1552183551,646216,13103
X,1552183552,646482,9042
X,1552183552,649106,8759
X,1552183553,647503,3965
X,1552183553,648077,10421
X,1552183554,649589,10779
X,1552183555,649140,9275
X,1552183555,646185,9231
X,1552183556,644492,12464
X,1552183556,645970,4144
X,1552183557,648080,10985
X,1552183557,647167,14616
X,1552183558,646608,12257
X,1552183559,648900,13479
X,1552183559,645487,6701
X,1552183560,645781,5442
X,1552183560,647167,7819
X,1552183561,647175,14085
X,1552183561,649679,6382
P,1552183562,5133
X,1552183562,647244,10411
X,1552183562,647794,3739
X,1552183563,648021,8252
X,1552183564,649820,6241
X,1552183564,649152,4286
X,1552183565,648868,6719
X,1552183565,648498,4581
X,1552183566,649100,3114
X,1552183566,648075,5316
X,1552183567,649450,3926
X,1552183568,650270,2812
X,1552183568,651032,4437
X,1552183569,649564,3101
X,1552183569,648131,3863
X,1552183569,646584,4909
X,1552183569,646233,9965
X,1552183570,648880,2225
X,1552183571,645753,8215
X,1552183571,646181,6587
X,1552183572,645876,7002
X,1552183572,649874,2824
X,1552183573,650258,4396
X,1552183573,650352,6319
X,1552183574,649606,8484
X,1552183574,649238,7066
X,1552183575,649451,3328
X,1552183576,648823,4027
X,1552183576,650646,5426
X,1552183577,650932,4479
X,1552183577,650899,3720
X,1552183578,650949,4731
X,1552183578,651739,8515
X,1552183579,651479,3667
X,1552183580,652559,3346
X,1552183580,651264,2571
X,1552183581,650626,6062
X,1552183581,650847,4209
X,1552183582,649530,3084
X,1552183582,648232,6428
X,1552183583,646508,14746
X,1552183584,647132,15552
X,1552183584,649982,3113
X,1552183585,649822,6937
X,1552183585,652367,6868
X,1552183586,654061,3571
X,1552183586,652254,10302
X,1552183587,645800,10203
X,1552183588,646122,4392
X,1552183588,646134,10951
X,1552183589,645868,6663
X,1552183589,645293,12498
X,1552183590,647713,9687
X,1552183590,647814,13629
P,1552183591,5133
X,1552183591,646650,12167
X,1552183591,644735,16419
X,1552183592,651747,46020
X,1552183593,647638,24739
X,1552183593,647486,6859
X,1552183594,648792,11845
X,1552183594,652317,18784
X,1552183595,654793,32848
X,1552183595,653814,20152
X,1552183596,649689,24196
X,1552183597,649864,65114
X,1552183597,656782,37754
X,1552183598,648591,32278
X,1552183598,649972,18237
X,1552183599,644425,22253
X,1552183599,649194,23489
X,1552183600,646633,15962
X,1552183601,641607,12247
X,1552183601,636789,12956
X,1552183602,638477,14656
X,1552183602,640511,21817
X,1552183603,642413,17430
X,1552183603,643333,17038
X,1552183604,646544,28048
X,1552183604,646411,25121
X,1552183605,645663,14194
X,1552183606,644635,15801
X,1552183606,642793,13704
X,1552183607,646427,19683
X,1552183607,645122,12096
X,1552183608,642555,15945
X,1552183608,645521,20888
X,1552183609,643693,15516
X,1552183610,643632,18666
X,1552183610,642335,27332
X,1552183610,648892,22776
X,1552183610,642393,17502
X,1552183611,646922,15538
X,1552183611,646388,25092
X,1552183612,650094,21839
X,1552183613,648438,25378
X,1552183613,651260,21786
X,1552183614,652677,26377
X,1552183614,654812,15155
X,1552183615,655389,29557
X,1552183615,657303,21935
X,1552183616,657931,21029
X,1552183617,656048,12894
X,1552183617,654020,6834
X,1552183618,652372,13975
X,1552183618,655948,10759
X,1552183619,652170,9279
X,1552183619,651562,12102
