H,1551314022,299960
D,1551314022,410112
D,1551314024,410624
D,1551314026,410368
D,1551314028,410368
D,1551314031,411136
D,1551314033,410624
D,1551314035,410624
D,1551314037,410624
D,1551314039,410368
D,1551314042,407552
D,1551314044,412160
D,1551314046,409600
D,1551314048,410368
P,1551314050,5247
D,1551314050,409856
D,1551314053,410112
R,1551314053,000000000
X,1551314054,622245,6884
X,1551314055,623059,4900
X,1551314056,622961,1692
X,1551314056,622898,2009
X,1551314057,622952,955
X,1551314057,623211,1370
X,1551314058,623031,2069
X,1551314058,623184,1328
X,1551314059,623007,1222
X,1551314060,623201,843
X,1551314060,623325,1476
X,1551314061,623215,1312
X,1551314061,623222,682
X,1551314062,623126,1407
X,1551314062,623328,1185
X,1551314062,623395,1158
X,1551314063,623173,11012
X,1551314063,623114,2139
X,1551314064,623121,1221
X,1551314064,623345,1387
X,1551314065,623349,1398
X,1551314065,623272,1273
X,1551314066,623222,1488
X,1551314066,623309,1546
X,1551314067,623439,1566
X,1551314068,623437,1086
X,1551314068,623487,1316
X,1551314069,623288,1678
X,1551314069,623409,1020
X,1551314070,623554,1082
X,1551314070,623409,1335
X,1551314071,623430,966
X,1551314072,623452,1493
X,1551314072,623555,1420
X,1551314073,623559,1189
X,1551314073,623605,1589
X,1551314074,623537,1177
X,1551314074,623759,6499
X,1551314075,623651,2214
X,1551314076,623796,1840
X,1551314076,623747,1131
X,1551314077,623636,1186
X,1551314077,623730,1022
X,1551314078,623716,957
X,1551314078,623826,1099
X,1551314079,623671,1027
P,1551314079,5240
X,1551314080,623701,1138
X,1551314080,623576,1281
X,1551314081,623736,1444
X,1551314081,623696,1316
X,1551314082,623709,907
X,1551314082,623702,1184
X,1551314083,623653,685
X,1551314083,623648,2144
X,1551314084,623738,1171
X,1551314085,623737,1107
X,1551314085,623651,745
X,1551314086,623580,940
X,1551314086,623391,1191
X,1551314087,623606,1277
X,1551314087,623251,5836
X,1551314088,624542,5719
X,1551314089,623557,931
X,1551314089,623314,803
X,1551314090,623540,776
X,1551314090,623571,1458
X,1551314091,623785,12063
X,1551314091,623182,3284
X,1551314092,623502,1917
X,1551314093,623590,1363
X,1551314093,623817,7729
X,1551314094,623824,2177
X,1551314094,623600,1102
X,1551314095,623626,2555
X,1551314095,623474,1185
X,1551314096,623648,1557
X,1551314096,623537,4917
X,1551314097,623361,1425
X,1551314098,623670,1794
X,1551314098,623603,1381
X,1551314099,623501,1988
X,1551314099,623481,1985
X,1551314100,623350,1395
X,1551314100,623473,679
X,1551314101,623487,1769
X,1551314102,623428,903
X,1551314102,623388,1504
X,1551314103,623467,1631
X,1551314103,623957,13335
X,1551314103,623341,4474
X,1551314103,623427,17937
X,1551314104,624035,15071
X,1551314105,623233,3359
X,1551314105,623271,2170
X,1551314106,623491,8046
X,1551314106,623860,6166
X,1551314107,624013,2441
X,1551314107,624195,12243
X,1551314108,623156,8365
P,1551314108,5240
X,1551314109,623793,4871
X,1551314109,623936,1181
X,1551314110,623762,1431
X,1551314110,623710,875
X,1551314111,623757,815
X,1551314111,623584,1680
X,1551314112,623760,590
X,1551314112,623872,1076
X,1551314113,623596,1293
X,1551314114,623751,605
X,1551314114,623675,561
X,1551314115,623691,1826
X,1551314115,623831,838
A,1551314116,623545,879
T,1551314116,2761
U,1551314116,0
X,1551314117,623690,1040
X,1551314118,623710,1179
X,1551314119,623835,9881
X,1551314119,623839,2710
X,1551314120,623824,1144
X,1551314120,623823,517
X,1551314121,623648,1639
X,1551314121,623845,1043
X,1551314122,623848,1723
X,1551314123,623758,1341
X,1551314123,623837,762
X,1551314124,623750,892
X,1551314124,623691,541
X,1551314125,623715,1395
X,1551314125,623833,1018
X,1551314126,623775,1016
X,1551314127,623688,809
X,1551314127,623643,1340
X,1551314128,623753,1466
X,1551314128,623912,1401
X,1551314129,623757,1115
X,1551314129,623725,1045
X,1551314130,623728,756
X,1551314130,623774,1698
X,1551314131,623784,1249
X,1551314132,623897,1503
X,1551314132,623311,10698
X,1551314133,624064,5725
X,1551314133,623590,18722
X,1551314134,623213,11788
X,1551314134,624670,16059
X,1551314135,623238,3297
X,1551314136,623610,2682
X,1551314136,623578,17487
X,1551314137,623165,14083
X,1551314137,621640,24678
X,1551314138,623628,8630
P,1551314138,5238
X,1551314138,623959,4697
X,1551314139,624033,1533
X,1551314140,624204,2238
X,1551314140,624123,1233
