H,1555638618,299960
D,1555638618,435968
P,1555638620,5123
D,1555638620,434944
D,1555638622,435712
D,1555638625,435968
D,1555638627,435456
D,1555638629,435968
D,1555638631,436480
D,1555638633,436224
D,1555638636,435200
D,1555638638,435968
D,1555638640,435968
D,1555638642,435712
D,1555638644,434944
D,1555638646,435456
D,1555638648,436480
P,1555638649,5124
D,1555638650,435456
D,1555638652,435200
D,1555638654,435712
D,1555638657,435456
D,1555638659,435200
D,1555638661,435712
D,1555638663,435968
D,1555638665,436480
D,1555638668,435712
D,1555638670,435712
D,1555638672,436480
D,1555638674,435456
D,1555638676,435968
D,1555638679,436224
P,1555638679,5123
D,1555638681,436224
D,1555638683,436480
D,1555638685,435968
D,1555638686,435968
D,1555638689,436480
D,1555638691,436480
D,1555638693,436992
D,1555638695,435456
D,1555638697,435712
D,1555638700,435456
D,1555638702,435968
D,1555638704,428544
D,1555638706,436480
P,1555638708,5123
D,1555638708,435712
D,1555638711,435712
D,1555638713,435712
D,1555638715,435712
D,1555638717,435968
D,1555638719,433920
D,1555638722,436224
D,1555638724,435968
D,1555638726,435712
D,1555638727,436224
R,1555638727,000000000
X,1555638729,660674,6393
X,1555638730,661098,1237
X,1555638730,661195,1850
X,1555638731,661345,1003
X,1555638731,661222,1483
X,1555638732,661227,1189
X,1555638732,661108,1213
X,1555638733,661516,1889
X,1555638734,661243,1405
X,1555638734,661295,1054
X,1555638735,661190,1125
X,1555638735,661361,1283
X,1555638736,661322,990
X,1555638736,661361,1407
X,1555638737,661185,579
P,1555638737,5115
X,1555638738,661094,1799
X,1555638738,660695,28061
X,1555638739,660885,3180
X,1555638739,661052,740
X,1555638740,661050,1180
X,1555638740,661199,1224
X,1555638741,661153,1795
X,1555638741,661037,843
X,1555638742,660994,1178
X,1555638743,661114,1798
X,1555638743,661108,929
X,1555638744,660863,12081
X,1555638744,660885,2136
X,1555638745,660738,1687
X,1555638745,660798,4017
X,1555638746,661472,2929
X,1555638747,661320,1177
X,1555638747,661418,1452
X,1555638748,661449,989
X,1555638748,661464,1588
X,1555638749,661433,832
X,1555638749,661284,813
X,1555638750,661394,1256
X,1555638751,661383,1399
X,1555638751,661308,1708
X,1555638752,661279,705
X,1555638752,661351,2042
X,1555638753,661546,791
X,1555638753,661351,4275
X,1555638754,660927,1723
X,1555638754,661114,860
X,1555638755,661520,1052
X,1555638756,661413,1221
X,1555638756,661113,971
X,1555638757,661096,965
X,1555638757,661210,1344
X,1555638758,661179,1175
X,1555638758,661153,1130
X,1555638759,661262,915
X,1555638760,661201,576
X,1555638760,661447,1049
X,1555638761,661036,2800
X,1555638761,661238,1362
X,1555638762,661110,1006
X,1555638762,661226,1072
X,1555638763,661108,717
X,1555638764,661163,1216
X,1555638764,661116,1170
X,1555638765,661095,941
X,1555638765,661179,929
X,1555638766,661110,737
X,1555638766,661014,730
A,1555638767,661199,532
T,1555638767,2812
U,1555638767,0
P,1555638767,5113
X,1555638768,661036,886
X,1555638768,660942,1176
X,1555638769,660968,1150
X,1555638769,660840,1540
X,1555638770,660972,920
X,1555638770,660757,1747
X,1555638771,661237,839
X,1555638772,661152,1823
X,1555638772,661301,1119
X,1555638773,661040,11766
X,1555638773,661058,723
X,1555638774,661165,786
X,1555638774,661260,1314
X,1555638775,661095,977
X,1555638775,661056,970
X,1555638776,661045,1209
X,1555638777,661190,1336
X,1555638777,661248,1081
X,1555638778,661076,1421
X,1555638778,661158,933
X,1555638779,661125,897
X,1555638779,661220,1430
X,1555638780,661042,1699
X,1555638781,661159,913
X,1555638781,661157,801
X,1555638782,661089,1127
X,1555638782,661224,1368
X,1555638783,661136,1259
X,1555638783,661160,1038
X,1555638784,661119,1055
X,1555638785,661211,1267
X,1555638785,661118,1253
X,1555638786,661209,1092
X,1555638786,661135,1109
X,1555638787,661251,1041
X,1555638787,661149,927
X,1555638788,661047,1584
X,1555638788,661183,1197
X,1555638789,661126,1190
X,1555638790,661255,742
X,1555638790,661203,2018
X,1555638791,661099,954
X,1555638791,661156,1895
X,1555638792,661266,1098
X,1555638792,661195,1425
X,1555638793,661197,925
X,1555638794,661125,861
X,1555638794,661298,2242
X,1555638795,661105,1132
X,1555638795,661162,1660
X,1555638796,661221,656
X,1555638796,661104,1155
P,1555638797,5114
X,1555638797,661185,1025
X,1555638798,661086,1639
X,1555638798,661122,1136
X,1555638799,661073,1357
X,1555638799,661245,1206
X,1555638800,661058,1941
X,1555638800,660995,1121
X,1555638801,660964,999
