H,1549512245,409816
P,1549512245,5110
P,1549512275,5108
P,1549512304,5109
P,1549512334,5109
P,1549512364,5109
P,1549512393,5110
P,1549512422,5109
P,1549512452,5109
P,1549512481,5110
P,1549512510,5108
P,1549512539,5110
P,1549512569,5109
P,1549512598,5109
P,1549512628,5110
P,1549512657,5110
P,1549512687,5110
P,1549512716,5109
P,1549512745,5110
P,1549512775,5110
P,1549512804,5108
P,1549512833,5108
P,1549512862,5108
P,1549512892,5109
P,1549512922,5110
P,1549512951,5110
P,1549512981,5109
P,1549513010,5108
P,1549513039,5110
P,1549513068,5109
P,1549513098,5110
P,1549513127,5110
P,1549513156,5109
P,1549513186,5110
P,1549513216,5110
P,1549513245,5109
P,1549513274,5109
P,1549513304,5109
P,1549513333,5108
P,1549513362,5109
P,1549513392,5109
P,1549513421,5108
P,1549513450,5110
P,1549513479,5108
P,1549513510,5110
O,1549513512,333558,2173
O,1549513512,333768,120
O,1549513513,333791,133
O,1549513514,333798,128
O,1549513514,333828,141
O,1549513515,333784,96
O,1549513515,333798,113
O,1549513516,333806,72
O,1549513516,333824,89
O,1549513517,333834,118
O,1549513517,333808,101
O,1549513518,333776,61
O,1549513518,333817,183
O,1549513518,333843,122
O,1549513519,333872,66
O,1549513519,333885,104
O,1549513520,333881,87
O,1549513520,333911,97
O,1549513521,333924,78
O,1549513522,333907,73
O,1549513522,333909,109
O,1549513523,333919,90
O,1549513523,333928,83
O,1549513524,333927,65
O,1549513524,333918,102
O,1549513525,333922,102
O,1549513526,333894,142
O,1549513526,333916,154
O,1549513527,333901,56
O,1549513527,333907,101
O,1549513528,333891,123
O,1549513528,333888,110
O,1549513529,333862,88
O,1549513530,333854,74
O,1549513530,333852,69
O,1549513531,333844,157
O,1549513531,333791,134
O,1549513532,333776,116
O,1549513532,333778,122
O,1549513533,333749,80
O,1549513534,333784,149
O,1549513534,333844,98
O,1549513535,333838,71
O,1549513535,333836,119
O,1549513536,333865,113
O,1549513536,333824,104
O,1549513537,333811,119
O,1549513537,333799,122
O,1549513538,333812,143
O,1549513539,333820,90
P,1549513539,5101
O,1549513539,333796,63
O,1549513540,333822,99
O,1549513540,333825,105
O,1549513541,333871,98
O,1549513541,333885,111
O,1549513542,333875,90
O,1549513543,333907,127
O,1549513543,333882,65
O,1549513544,333883,59
O,1549513544,333895,56
O,1549513545,333890,144
O,1549513545,333892,129
O,1549513546,333878,54
O,1549513547,333921,93
O,1549513547,333912,128
O,1549513548,333900,45
O,1549513548,333895,95
O,1549513549,333902,126
O,1549513549,333923,65
O,1549513550,333926,120
O,1549513551,333926,67
O,1549513551,333943,148
O,1549513552,334008,102
O,1549513552,334065,99
O,1549513553,334044,73
O,1549513553,334039,79
O,1549513554,334071,90
O,1549513554,334210,177
O,1549513555,334227,106
O,1549513556,334164,116
O,1549513556,334033,136
O,1549513557,333972,133
O,1549513557,333955,76
O,1549513558,333974,68
O,1549513558,333966,110
O,1549513559,333950,70
O,1549513559,333966,78
O,1549513559,333967,99
O,1549513560,333955,134
O,1549513560,333951,110
O,1549513561,333960,95
O,1549513561,333947,76
O,1549513562,333972,67
O,1549513563,334004,139
O,1549513563,334055,79
O,1549513564,334092,169
O,1549513564,334190,60
O,1549513565,334163,141
O,1549513565,334224,144
O,1549513566,334286,117
O,1549513567,334154,160
T,1549513567,2710
P,1549513568,5109
P,1549513598,5110
P,1549513627,5108
P,1549513656,5106
P,1549513685,5108
P,1549513715,5107
P,1549513744,5109
P,1549513773,5109
P,1549513804,5110
P,1549513833,5108
P,1549513862,5109
P,1549513891,5109
P,1549513921,5110
P,1549513950,5110
P,1549513979,5110
P,1549514009,5109
P,1549514038,5110
P,1549514067,5109
P,1549514097,5109
P,1549514127,5107
P,1549514156,5108
P,1549514185,5110
P,1549514215,5109
P,1549514244,5110
P,1549514273,5110
P,1549514302,5109
P,1549514332,5110
P,1549514361,5110
P,1549514391,5110
P,1549514420,5110
P,1549514450,5109
P,1549514479,5110
P,1549514508,5109
P,1549514538,5108
P,1549514567,5109
P,1549514596,5110
P,1549514625,5109
P,1549514655,5109
P,1549514685,5110
P,1549514714,5110
P,1549514744,5108
P,1549514773,5110
P,1549514802,5110
P,1549514831,5107
P,1549514861,5109
P,1549514891,5109
P,1549514920,5109
P,1549514950,5109
P,1549514980,5110
P,1549515009,5109
P,1549515038,5108
P,1549515068,5110
P,1549515097,5109
P,1549515126,5109
P,1549515156,5110
P,1549515185,5109
