H,1548262169,409816
P,1548262169,5190
P,1548262199,5187
P,1548262229,5189
P,1548262258,5189
P,1548262287,5189
P,1548262316,5190
P,1548262346,5189
P,1548262375,5187
P,1548262404,5188
P,1548262434,5190
P,1548262463,5187
P,1548262493,5188
P,1548262522,5190
P,1548262552,5189
P,1548262581,5189
P,1548262610,5190
P,1548262640,5190
P,1548262669,5189
P,1548262698,5189
P,1548262727,5190
P,1548262757,5187
P,1548262787,5189
P,1548262816,5190
P,1548262846,5189
P,1548262875,5189
P,1548262904,5190
P,1548262933,5189
P,1548262963,5189
P,1548262992,5189
P,1548263021,5188
P,1548263051,5189
P,1548263081,5189
P,1548263110,5190
P,1548263139,5189
P,1548263169,5189
P,1548263198,5189
P,1548263227,5188
P,1548263256,5189
P,1548263286,5189
P,1548263315,5189
P,1548263344,5189
P,1548263375,5189
P,1548263404,5190
P,1548263433,5189
P,1548263462,5190
P,1548263492,5189
P,1548263521,5190
P,1548263550,5188
P,1548263580,5188
P,1548263609,5189
P,1548263638,5189
P,1548263668,5189
P,1548263698,5190
P,1548263727,5189
P,1548263756,5188
P,1548263786,5188
P,1548263815,5189
P,1548263844,5189
P,1548263873,5189
P,1548263903,5189
P,1548263932,5190
P,1548263962,5189
P,1548263992,5189
P,1548264021,5189
P,1548264050,5189
O,1548264066,345706,2356
O,1548264067,345902,140
O,1548264067,345891,70
O,1548264068,345794,160
O,1548264068,345807,170
O,1548264069,345787,122
O,1548264069,345832,81
O,1548264070,345784,115
O,1548264071,345850,74
O,1548264071,345839,67
O,1548264072,345847,274
O,1548264072,345694,364
O,1548264073,345756,201
O,1548264073,345860,86
O,1548264074,345793,135
O,1548264075,345869,219
O,1548264075,345886,143
O,1548264076,345903,149
O,1548264076,345912,110
O,1548264077,345902,154
O,1548264077,345648,114
O,1548264078,345609,78
O,1548264079,345661,215
O,1548264079,345585,637
O,1548264080,345723,292
P,1548264080,5180
O,1548264080,345842,258
O,1548264081,345952,126
O,1548264081,345979,84
O,1548264082,345991,122
O,1548264083,345967,144
O,1548264083,346040,81
O,1548264084,346068,154
O,1548264084,345987,95
O,1548264085,345946,87
O,1548264085,345977,98
O,1548264086,345975,87
O,1548264086,345967,92
O,1548264087,345977,66
O,1548264088,345956,75
O,1548264088,345965,152
O,1548264089,345958,104
O,1548264089,345968,154
O,1548264090,345936,118
O,1548264090,345925,97
O,1548264091,345927,101
O,1548264092,345979,117
O,1548264092,345959,71
O,1548264093,346007,104
O,1548264093,345991,123
O,1548264094,346088,106
O,1548264094,346306,335
O,1548264095,346522,202
O,1548264096,346626,206
O,1548264096,346561,148
O,1548264097,346506,159
O,1548264097,346464,129
O,1548264098,346359,145
O,1548264098,346284,121
O,1548264099,346257,85
O,1548264100,346193,153
O,1548264100,346139,172
O,1548264101,346077,121
O,1548264101,345980,133
O,1548264102,345953,80
O,1548264102,345945,92
O,1548264103,345947,63
O,1548264104,345946,46
O,1548264104,345946,190
O,1548264105,345954,88
O,1548264105,345971,118
O,1548264106,345985,64
O,1548264106,345963,48
O,1548264107,345945,74
O,1548264107,345944,90
O,1548264108,345955,115
O,1548264109,346015,140
O,1548264109,345988,93
O,1548264110,346021,147
P,1548264110,5181
O,1548264110,346021,177
O,1548264111,346045,61
O,1548264111,346067,84
O,1548264112,346074,97
O,1548264113,345992,118
O,1548264113,345951,98
O,1548264114,345943,126
O,1548264114,345885,136
O,1548264115,345885,92
O,1548264115,345875,104
O,1548264116,345874,80
O,1548264117,345906,89
O,1548264117,345903,82
O,1548264118,345922,89
O,1548264118,345948,111
O,1548264118,345930,111
O,1548264118,345941,111
O,1548264119,345950,77
O,1548264120,345943,80
O,1548264120,345931,121
O,1548264121,345986,118
O,1548264121,345981,82
O,1548264122,345987,117
T,1548264122,2728
P,1548264139,5188
P,1548264168,5188
P,1548264198,5188
P,1548264227,5188
P,1548264257,5189
P,1548264286,5189
P,1548264316,5188
P,1548264345,5188
P,1548264374,5188
P,1548264404,5189
P,1548264433,5188
P,1548264462,5189
P,1548264491,5189
P,1548264521,5188
P,1548264551,5187
P,1548264580,5188
P,1548264610,5188
P,1548264639,5189
P,1548264668,5188
P,1548264697,5188
P,1548264727,5188
P,1548264756,5189
P,1548264785,5188
P,1548264815,5189
P,1548264845,5188
P,1548264874,5189
P,1548264903,5189
P,1548264933,5190
P,1548264962,5189
P,1548264991,5189
P,1548265020,5188
P,1548265050,5188
P,1548265079,5189
P,1548265108,5188
