P,492364,5485
P,492393,5485
P,492422,5484
P,492452,5485
P,492481,5484
P,492510,5485
P,492540,5485
P,492570,5485
P,492599,5484
P,492628,5485
P,492658,5485
P,492687,5485
P,492716,5485
P,492746,5485
P,492775,5484
P,492804,5485
P,492833,5485
P,492864,5485
P,492893,5485
P,492922,5485
D,492934,1671
D,492936,1643
R,492936,000000000
X,492938,5906854,14496
X,492938,6041787,6633
X,492939,6043306,7737
X,492940,6042844,13057
X,492940,6044173,14939
X,492941,6045230,9233
X,492941,6045158,5572
X,492942,6045710,3810
X,492942,6044696,12476
X,492943,6044237,4051
X,492944,6041774,45667
X,492944,6047428,15160
X,492945,6045531,11927
X,492945,6045816,2377
X,492946,6043606,17070
X,492946,6046409,6785
X,492947,6046031,3056
X,492948,6046351,13466
X,492948,6045747,3951
X,492949,6046096,2306
X,492949,6045549,10930
X,492950,6046085,5429
X,492950,6046276,18652
X,492951,6045650,14867
X,492951,6046634,2229
P,492952,5481
X,492952,6046374,2805
X,492952,6046640,2756
X,492952,6046630,38530
X,492953,6046155,3970
X,492953,6046514,2882
X,492954,6046989,1888
X,492954,6047688,5401
X,492955,6046046,3348
X,492956,6047087,7761
X,492956,6046455,6572
X,492957,6046702,3344
X,492957,6047819,4152
X,492958,6046574,3603
X,492958,6047148,18994
X,492959,6047356,1787
X,492960,6047157,1141
X,492960,6047892,11519
X,492961,6046837,4917
X,492961,6047308,4441
X,492962,6047132,2297
X,492962,6047447,2409
X,492963,6047728,2157
X,492963,6045851,24678
X,492964,6047868,2098
X,492965,6047736,2295
X,492965,6047580,3520
X,492966,6047452,3591
X,492966,6048215,1804
X,492967,6048054,19980
X,492967,6047263,6720
X,492968,6046913,6757
X,492969,6048070,3433
X,492969,6047738,3723
X,492970,6048035,17400
X,492970,6048136,3797
X,492971,6047803,2575
X,492971,6048236,1949
X,492972,6047507,3265
X,492973,6047828,2764
X,492973,6048144,2037
X,492974,6047708,1311
X,492974,6048450,2415
X,492975,6048333,2384
X,492975,6047898,3230
X,492976,6047003,23626
X,492976,6048648,4119
X,492977,6047976,3007
X,492978,6048707,3241
X,492978,6048409,3067
X,492979,6048212,10108
X,492979,6048803,2963
X,492980,6048331,9732
X,492980,6048356,9656
P,492981,5481
X,492981,6047490,3754
