H,1549391364,481663
P,1549391364,5126
P,1549391393,5127
P,1549391423,5127
P,1549391452,5128
P,1549391482,5127
P,1549391512,5129
P,1549391541,5126
P,1549391570,5126
P,1549391599,5128
P,1549391629,5127
P,1549391658,5128
P,1549391687,5127
P,1549391717,5128
P,1549391746,5127
P,1549391776,5127
P,1549391805,5127
P,1549391835,5127
P,1549391864,5126
P,1549391893,5126
P,1549391922,5128
P,1549391952,5127
P,1549391981,5128
P,1549392010,5126
P,1549392040,5126
P,1549392070,5128
P,1549392099,5128
P,1549392128,5128
P,1549392158,5129
P,1549392187,5126
P,1549392216,5128
P,1549392246,5126
P,1549392275,5127
P,1549392304,5127
P,1549392333,5127
P,1549392364,5127
P,1549392393,5127
P,1549392422,5126
P,1549392452,5126
P,1549392481,5128
P,1549392510,5127
P,1549392540,5127
P,1549392570,5127
P,1549392599,5127
P,1549392628,5128
P,1549392659,5126
P,1549392688,5127
P,1549392717,5127
P,1549392746,5127
P,1549392776,5127
P,1549392805,5126
P,1549392834,5127
P,1549392864,5127
P,1549392893,5128
P,1549392922,5127
P,1549392952,5126
P,1549392982,5128
P,1549393011,5127
P,1549393040,5127
P,1549393070,5126
P,1549393099,5127
P,1549393128,5126
P,1549393157,5128
P,1549393187,5128
P,1549393216,5127
P,1549393246,5127
P,1549393276,5127
P,1549393305,5128
P,1549393334,5127
O,1549393359,482265,3015
O,1549393360,482521,108
O,1549393360,482519,113
O,1549393361,482512,90
O,1549393361,482489,104
O,1549393362,482538,99
O,1549393362,482571,67
O,1549393363,482559,166
P,1549393363,5118
O,1549393364,482568,120
O,1549393364,482536,132
O,1549393365,482477,76
O,1549393365,482483,138
O,1549393366,482410,136
O,1549393366,482428,73
O,1549393367,482454,175
O,1549393367,482453,146
O,1549393368,482411,187
O,1549393369,482531,221
O,1549393369,482556,98
O,1549393370,482523,91
O,1549393370,482501,215
O,1549393371,482557,148
O,1549393371,482621,105
O,1549393372,482575,98
O,1549393373,482628,175
O,1549393373,482595,162
O,1549393374,482527,194
O,1549393374,482548,160
O,1549393375,482591,132
O,1549393375,482596,118
O,1549393376,482600,182
O,1549393377,482617,120
O,1549393377,482571,164
O,1549393378,482569,100
O,1549393378,482600,130
O,1549393379,482659,122
O,1549393379,482586,251
O,1549393380,482559,107
O,1549393381,482525,136
O,1549393381,482528,106
O,1549393382,482527,80
O,1549393382,482566,145
O,1549393383,482547,96
O,1549393383,482597,150
O,1549393384,482510,84
O,1549393384,482563,101
O,1549393385,482617,110
O,1549393386,482555,100
O,1549393386,482601,85
O,1549393387,482638,126
O,1549393387,482629,147
O,1549393388,482556,105
O,1549393388,482552,96
O,1549393389,482511,127
O,1549393390,482632,161
O,1549393390,482540,87
O,1549393391,482544,125
O,1549393391,482524,109
O,1549393392,482596,114
O,1549393392,482623,107
O,1549393393,482598,68
P,1549393393,5119
O,1549393394,482627,126
O,1549393394,482619,75
O,1549393395,482592,103
O,1549393395,482577,56
O,1549393396,482599,118
O,1549393396,482646,79
O,1549393397,482693,185
O,1549393398,482695,96
O,1549393398,482704,126
O,1549393399,482659,114
O,1549393399,482655,45
O,1549393399,482631,76
O,1549393399,482642,147
O,1549393400,482614,153
O,1549393400,482605,88
O,1549393401,482594,110
O,1549393402,482559,142
O,1549393402,482558,112
O,1549393403,482565,69
O,1549393403,482546,128
O,1549393404,482540,123
O,1549393404,482562,87
O,1549393405,482576,114
O,1549393406,482577,120
O,1549393406,482593,135
O,1549393407,482611,104
O,1549393407,482623,85
O,1549393408,482639,77
O,1549393408,482627,129
O,1549393409,482593,142
O,1549393410,482584,127
O,1549393410,482578,106
O,1549393411,482555,102
O,1549393411,482572,92
O,1549393412,482574,113
O,1549393412,482552,100
O,1549393413,482618,114
O,1549393413,482570,101
O,1549393414,482644,110
O,1549393415,482616,51
T,1549393415,2727
P,1549393422,5126
P,1549393451,5126
P,1549393481,5126
P,1549393510,5127
P,1549393540,5127
P,1549393569,5126
P,1549393599,5128
P,1549393628,5127
P,1549393657,5126
P,1549393686,5126
P,1549393716,5128
P,1549393745,5126
P,1549393774,5127
P,1549393804,5127
P,1549393834,5127
P,1549393863,5126
P,1549393892,5127
P,1549393922,5127
P,1549393951,5127
P,1549393980,5127
P,1549394010,5127
P,1549394039,5127
P,1549394068,5127
P,1549394097,5125
P,1549394128,5126
P,1549394157,5127
P,1549394186,5127
P,1549394216,5126
P,1549394245,5128
P,1549394274,5127
P,1549394303,5126
