H,1971,93
X,1971,462592,1957
X,1971,462557,1710
X,1972,462438,1561
X,1972,462432,1343
X,1973,462431,1512
X,1973,462336,1404
X,1974,462356,1264
X,1975,462342,1999
X,1975,462240,2001
X,1976,462227,2928
X,1976,462240,3580
X,1977,462316,4157
X,1977,462449,4426
X,1978,462501,4578
X,1978,462693,4176
X,1979,462659,3459
P,1979,5208
X,1980,462682,3589
X,1980,462740,3504
X,1981,462789,3585
X,1981,462734,3530
X,1982,462647,3803
X,1982,462576,3204
X,1983,462509,2962
X,1984,462546,2988
X,1984,462446,3010
X,1985,462400,2937
X,1985,462469,3094
X,1986,462419,3638
X,1986,462596,2938
X,1987,462712,3082
X,1988,462606,2102
X,1988,462537,1773
X,1989,462619,1837
X,1989,462567,2305
X,1990,462552,2326
X,1990,462565,3090
X,1991,462468,2046
X,1992,462381,1800
X,1992,462347,1509
X,1993,462363,1459
X,1993,462312,2019
X,1994,462325,2462
X,1994,462302,2256
X,1995,462259,2055
X,1995,462308,1899
X,1995,462299,1498
X,1996,462381,1543
X,1996,462331,1914
X,1997,462369,1716
X,1997,462405,2441
X,1998,462444,2554
X,1998,462459,2401
X,1999,462520,2460
X,2000,462638,1957
X,2000,462663,1766
X,2001,462604,2141
X,2001,462362,1507
X,2002,462330,1547
X,2002,462315,1480
X,2003,462299,1008
X,2004,462208,1502
X,2004,462294,2102
X,2005,462406,2525
X,2005,462358,2203
X,2006,462342,3860
X,2006,462490,4265
X,2007,462467,3565
X,2008,462495,3377
X,2008,462444,4204
P,2009,5211
X,2009,462360,3542
X,2009,462325,2217
X,2010,462419,2004
X,2010,462296,1203
X,2011,462371,1420
X,2011,462314,1928
X,2012,462408,1443
X,2013,462485,1778
X,2013,462568,1577
X,2014,462657,1456
X,2014,462590,1539
X,2015,462432,1457
X,2015,462512,1335
X,2016,462504,702
X,2017,462327,1327
X,2017,462253,1225
X,2018,462237,674
X,2018,462181,440
A,2018,462784,1037
T,2018,2779
X,2020,462141,884
X,2021,462175,1265
X,2021,462311,716
X,2022,462054,885
X,2022,463695,3527
X,2023,463646,1046
X,2024,463666,621
X,2024,463662,694
X,2025,463755,902
X,2025,463781,940
X,2026,463706,1007
X,2026,463702,721
X,2027,463681,668
X,2028,463567,700
X,2028,463549,451
X,2029,463427,305
X,2029,463407,500
X,2030,463473,472
X,2030,463450,350
X,2031,463627,499
X,2032,463720,299
X,2032,463691,548
X,2033,463635,498
X,2033,463704,441
A,2033,463400,1727
T,2033,2779
X,2035,463620,499
X,2036,463480,685
X,2036,463539,768
X,2036,463656,687
X,2036,463476,950
X,2037,463683,1038
P,2038,5212
X,2038,463624,770
X,2038,463510,471
X,2039,463490,446
X,2039,463459,457
X,2040,463535,661
X,2040,463482,555
X,2041,463170,1893
X,2042,462327,2176
X,2042,462913,3265
X,2043,463490,2823
X,2043,463668,2479
X,2044,463742,2927
X,2044,463619,3132
X,2045,463231,2720
X,2046,463356,1603
X,2046,463325,1087
X,2047,463345,1462
X,2047,463410,1102
X,2048,463360,1246
X,2048,463226,1268
X,2049,463085,8271
X,2050,462647,9584
X,2050,462626,7625
X,2051,462914,9369
X,2051,462957,9089
X,2052,462957,4397
X,2052,462965,3744
X,2053,463401,7456
X,2053,463774,7343
X,2054,473357,10030
X,2055,475065,6070
X,2055,475168,8044
X,2056,475351,7190
X,2056,475266,4976
X,2057,475160,3477
X,2057,474970,2695
X,2058,474975,2721
X,2059,474916,2413
X,2059,474871,2339
X,2060,474707,2015
X,2060,474697,1565
X,2061,474682,1324
X,2061,474739,1374
X,2062,474789,1845
X,2063,474720,1252
X,2063,474643,1748
X,2064,474639,1377
X,2064,474695,1184
