H,1550199089,481663
X,1550199089,870502,3146
X,1550199090,870488,2645
X,1550199090,870560,2017
X,1550199091,870205,5065
X,1550199091,870911,4284
X,1550199092,870491,2121
X,1550199092,870660,1797
X,1550199093,870600,1959
X,1550199094,870556,1689
X,1550199094,870501,3319
X,1550199095,870568,2065
X,1550199095,870625,3231
P,1550199095,5075
X,1550199096,870589,1669
X,1550199096,870607,2080
X,1550199097,870600,1380
X,1550199098,870490,1969
X,1550199098,870579,2455
X,1550199099,870540,2337
X,1550199099,870571,1782
X,1550199100,870586,1887
X,1550199100,870483,1457
X,1550199101,870684,1931
X,1550199102,870635,5815
X,1550199102,870499,3102
X,1550199103,870613,1004
X,1550199103,870444,1914
X,1550199104,870559,2333
X,1550199104,870675,1693
X,1550199105,870587,3412
X,1550199105,870641,1303
X,1550199106,870641,1434
X,1550199107,870516,1699
X,1550199107,870720,1424
X,1550199108,870649,2091
X,1550199108,870718,1084
X,1550199109,871109,3030
X,1550199109,870091,5255
X,1550199110,870848,1896
X,1550199111,870687,2304
X,1550199111,870698,1388
X,1550199112,870602,1709
X,1550199112,870605,905
X,1550199113,870476,1859
X,1550199113,870713,2521
X,1550199114,870670,3416
X,1550199115,870691,1919
X,1550199115,870608,1131
X,1550199116,870587,1480
X,1550199116,870590,992
X,1550199117,870573,1552
X,1550199117,870628,1480
X,1550199118,870569,2575
X,1550199119,870546,1982
X,1550199119,870592,1207
X,1550199120,870579,1213
X,1550199120,870514,2172
X,1550199121,870614,1503
X,1550199121,870582,4731
X,1550199121,870594,1012
X,1550199121,870609,1616
X,1550199122,870449,2076
X,1550199123,870695,1932
X,1550199123,870663,3092
X,1550199124,870590,1701
X,1550199124,870555,2126
P,1550199125,5086
X,1550199125,870552,1360
X,1550199125,870386,1861
X,1550199126,870563,1781
X,1550199127,870601,3958
X,1550199127,870605,1846
X,1550199128,870551,1455
X,1550199128,870469,1754
X,1550199129,870446,1600
X,1550199129,870442,1981
X,1550199130,870582,1523
X,1550199131,870550,18022
X,1550199131,870440,2399
X,1550199132,870493,870
X,1550199132,870372,1899
X,1550199133,870539,2357
X,1550199133,870364,4738
X,1550199134,870381,1352
X,1550199135,870359,1642
X,1550199135,870388,1096
X,1550199136,870346,1747
X,1550199136,869535,19075
X,1550199137,871387,36912
X,1550199137,870614,9203
X,1550199138,871047,5317
X,1550199138,870283,4200
X,1550199139,870295,5508
X,1550199140,871289,7618
X,1550199140,870561,7481
X,1550199141,870927,4190
X,1550199141,870664,1949
X,1550199142,870518,1242
X,1550199142,870570,1409
X,1550199143,870570,2448
X,1550199144,870629,1166
X,1550199144,870628,1893
X,1550199145,869933,6015
X,1550199145,870504,2358
X,1550199146,870638,1434
X,1550199146,870477,2537
X,1550199147,870627,1528
X,1550199148,870719,1560
X,1550199148,870685,891
X,1550199149,870604,2050
X,1550199149,870165,2347
X,1550199150,870720,1472
X,1550199150,870531,3252
X,1550199151,870586,900
X,1550199151,870582,1086
X,1550199152,870600,1202
X,1550199153,870555,1480
X,1550199153,870553,1919
X,1550199154,870643,1787
X,1550199154,870605,1903
P,1550199155,5088
X,1550199155,870592,1609
X,1550199155,870632,1619
X,1550199156,870564,1425
X,1550199157,870499,2066
X,1550199157,870676,1296
X,1550199158,870636,3903
X,1550199158,870655,1512
X,1550199159,870512,1535
X,1550199159,870488,1513
X,1550199160,870334,1254
X,1550199161,870595,1562
X,1550199161,870727,2618
X,1550199162,870723,2265
X,1550199162,870404,5881
X,1550199162,870731,3941
X,1550199162,870681,1665
X,1550199163,870491,4480
X,1550199164,870474,1998
X,1550199164,870365,2296
X,1550199165,870226,1662
X,1550199165,870376,3155
X,1550199166,870981,6103
X,1550199166,870789,7299
X,1550199167,871701,12891
X,1550199167,869322,7119
X,1550199168,870503,1416
X,1550199169,870431,1334
X,1550199169,870623,11860
X,1550199170,870757,3748
X,1550199170,870606,2619
X,1550199171,870542,948
X,1550199171,870577,1770
X,1550199172,870332,10393
X,1550199173,870639,1743
X,1550199173,870638,1472
X,1550199174,870594,774
X,1550199174,870411,2534
X,1550199175,870641,1367
X,1550199175,870556,998
X,1550199176,870570,1070
X,1550199177,870567,1157
X,1550199177,870616,1300
X,1550199178,870545,3320
X,1550199178,870563,1544
X,1550199179,870639,848
X,1550199179,870915,2031
X,1550199180,870221,2407
X,1550199181,870597,1138
X,1550199181,870588,2909
