H,1550817093,481663
P,1550817093,5113
P,1550817122,5115
P,1550817152,5115
P,1550817181,5114
P,1550817210,5114
P,1550817239,5114
P,1550817269,5115
P,1550817299,5113
P,1550817328,5115
P,1550817357,5115
P,1550817387,5115
P,1550817416,5114
P,1550817445,5113
P,1550817475,5115
P,1550817504,5114
P,1550817533,5115
P,1550817562,5114
P,1550817593,5115
P,1550817622,5114
P,1550817651,5115
P,1550817681,5115
P,1550817710,5113
P,1550817739,5115
P,1550817768,5116
P,1550817798,5115
P,1550817827,5115
P,1550817856,5114
P,1550817887,5115
P,1550817916,5114
P,1550817945,5115
P,1550817974,5114
P,1550818004,5114
P,1550818033,5115
P,1550818062,5114
P,1550818092,5114
P,1550818121,5115
P,1550818150,5114
P,1550818180,5115
P,1550818210,5115
P,1550818239,5114
P,1550818268,5115
P,1550818298,5113
P,1550818327,5114
P,1550818356,5113
P,1550818385,5114
P,1550818415,5113
P,1550818444,5114
P,1550818474,5113
P,1550818504,5115
P,1550818533,5114
P,1550818562,5114
P,1550818591,5114
P,1550818621,5115
P,1550818650,5115
P,1550818679,5113
P,1550818709,5113
P,1550818738,5114
P,1550818768,5113
P,1550818797,5115
P,1550818827,5112
P,1550818856,5114
P,1550818885,5114
P,1550818915,5115
P,1550818944,5115
P,1550818973,5115
O,1550818992,483264,3030
O,1550818993,483545,80
O,1550818994,483562,223
O,1550818994,483523,229
O,1550818995,483517,194
O,1550818995,483535,150
O,1550818996,483512,201
O,1550818996,483519,211
O,1550818997,483512,83
O,1550818997,483510,236
O,1550818998,483546,137
O,1550818999,483488,141
O,1550818999,483543,119
O,1550819000,483525,123
O,1550819000,483577,185
O,1550819001,483500,273
O,1550819001,483447,212
O,1550819002,483537,405
O,1550819003,483492,330
O,1550819003,483495,273
P,1550819003,5107
O,1550819004,483537,533
O,1550819004,483556,331
O,1550819005,483516,252
O,1550819005,483531,197
O,1550819006,483480,306
O,1550819007,483524,297
O,1550819007,483508,342
O,1550819008,483481,249
O,1550819008,483472,112
O,1550819009,483477,154
O,1550819009,483478,166
O,1550819010,483509,181
O,1550819011,483500,144
O,1550819011,483473,83
O,1550819012,483470,98
O,1550819012,483471,178
O,1550819013,483492,143
O,1550819013,483498,177
O,1550819014,483518,107
O,1550819014,483502,116
O,1550819015,483537,120
O,1550819016,483511,109
O,1550819016,483480,113
O,1550819017,483493,135
O,1550819017,483477,124
O,1550819018,483491,69
O,1550819018,483493,105
O,1550819019,483494,101
O,1550819020,483476,154
O,1550819020,483465,121
O,1550819021,483488,176
O,1550819021,483471,153
O,1550819022,483422,141
O,1550819022,483477,98
O,1550819023,483485,109
O,1550819024,483470,122
O,1550819024,483459,112
O,1550819025,483471,109
O,1550819025,483461,76
O,1550819026,483455,125
O,1550819026,483422,123
O,1550819027,483446,84
O,1550819028,483434,99
O,1550819028,483445,127
O,1550819029,483489,114
O,1550819029,483443,208
O,1550819030,483404,148
O,1550819030,483456,123
O,1550819031,483461,157
O,1550819031,483494,147
O,1550819032,483492,139
O,1550819033,483482,111
O,1550819033,483486,122
P,1550819033,5104
O,1550819034,483468,74
O,1550819034,483458,99
O,1550819035,483484,134
O,1550819035,483498,90
O,1550819036,483507,92
O,1550819037,483509,137
O,1550819037,483477,180
O,1550819038,483486,109
O,1550819038,483502,168
O,1550819039,483491,156
O,1550819039,483491,153
O,1550819039,483499,81
O,1550819040,483479,123
O,1550819040,483486,131
O,1550819041,483486,165
O,1550819041,483489,131
O,1550819042,483497,79
O,1550819042,483486,98
O,1550819043,483496,125
O,1550819043,483455,188
O,1550819044,483459,99
O,1550819045,483470,115
O,1550819045,483474,72
O,1550819046,483477,127
O,1550819046,483497,78
O,1550819047,483467,95
O,1550819047,483443,144
O,1550819048,483462,90
T,1550819048,2739
P,1550819063,5114
P,1550819092,5114
P,1550819121,5113
P,1550819151,5115
P,1550819180,5115
P,1550819209,5114
P,1550819239,5114
P,1550819268,5114
P,1550819297,5113
P,1550819326,5114
P,1550819357,5114
P,1550819386,5115
P,1550819415,5114
P,1550819445,5114
P,1550819474,5112
P,1550819503,5114
P,1550819532,5115
P,1550819562,5112
P,1550819591,5114
P,1550819620,5114
P,1550819651,5114
P,1550819680,5114
P,1550819709,5113
P,1550819738,5115
P,1550819768,5115
P,1550819797,5113
P,1550819826,5115
P,1550819856,5113
P,1550819885,5115
P,1550819914,5114
P,1550819944,5114
P,1550819974,5113
P,1550820003,5115
P,1550820032,5114
P,1550820062,5114
P,1550820091,5114
