H,1781,93
X,1781,465161,665
X,1782,465183,423
X,1783,465243,292
X,1783,465286,415
X,1784,465277,521
X,1784,465208,464
X,1785,465195,336
A,1785,464993,636
T,1785,2784
X,1787,465157,453
X,1787,464964,692
X,1788,465056,483
X,1789,465056,480
X,1789,464992,640
X,1790,465014,457
X,1790,464982,554
X,1790,464978,537
X,1790,464962,551
X,1791,464968,686
X,1792,465006,514
X,1792,465011,605
X,1793,465056,981
X,1793,465065,731
X,1794,465020,723
X,1794,465090,693
X,1795,465124,560
X,1795,465188,611
X,1796,465189,568
X,1797,465171,689
A,1797,465052,227
T,1797,2783
X,1799,465280,1372
X,1799,465294,1354
X,1800,465306,1335
X,1800,465247,843
X,1801,465210,1222
X,1802,465165,971
X,1802,465282,1201
X,1803,465351,718
P,1803,5214
X,1803,465391,382
X,1804,465402,533
X,1804,465440,436
X,1805,465420,454
X,1806,465401,489
X,1806,465359,582
X,1807,465306,446
X,1807,465266,409
X,1808,465258,798
X,1808,465305,673
X,1809,465370,643
X,1810,465322,637
X,1810,465292,806
X,1811,465307,918
X,1811,465303,814
X,1812,465355,1005
X,1812,465345,779
X,1813,465288,564
A,1813,465326,275
T,1813,2783
X,1815,465438,913
X,1815,465425,497
X,1816,465499,383
X,1817,465517,358
X,1817,465512,530
X,1818,465510,376
X,1818,465499,666
X,1819,465533,477
X,1819,465478,463
X,1820,465481,813
X,1821,465514,588
X,1821,465511,828
X,1822,465427,683
X,1822,465215,906
X,1823,464992,1067
X,1823,465009,797
X,1824,464941,415
X,1825,464970,576
X,1825,464994,592
X,1826,465035,368
X,1826,465012,474
A,1826,465326,592
T,1826,2783
X,1828,465067,257
X,1829,465030,208
X,1829,465046,294
X,1830,465010,303
X,1830,465033,221
X,1831,465051,445
X,1831,465117,304
X,1831,465120,263
X,1832,465052,276
P,1832,5214
X,1832,465035,413
X,1833,464946,718
X,1833,465018,300
X,1834,465054,534
X,1835,465078,467
X,1835,465068,421
X,1836,465022,395
X,1836,464985,503
X,1837,464992,359
X,1837,464984,510
X,1838,465174,237
A,1838,465044,228
T,1838,2783
X,1840,465097,312
X,1841,465011,442
X,1841,464962,486
X,1842,464943,596
X,1842,464934,707
X,1843,464988,522
X,1843,464966,405
X,1844,464946,369
X,1844,464918,351
X,1845,464925,271
X,1846,464901,259
X,1846,464851,335
X,1847,464751,342
X,1847,464767,413
X,1848,464685,308
X,1848,464682,216
X,1849,464630,512
X,1850,464648,249
X,1850,464619,271
X,1851,464590,260
A,1851,464840,507
T,1851,2782
R,1851,000000000
X,1853,464556,432
X,1853,464528,378
X,1854,464490,378
X,1854,464458,631
X,1855,464486,824
X,1856,464469,666
X,1856,464436,518
X,1857,464350,289
X,1857,464312,424
X,1858,464254,436
X,1858,464194,354
X,1859,464121,398
X,1859,464122,318
X,1860,464050,531
X,1861,464010,365
X,1861,463973,432
X,1862,464044,468
P,1862,5212
X,1862,464025,312
X,1863,463985,418
X,1863,463971,443
A,1863,464241,585
T,1864,2782
X,1865,464005,560
X,1866,463986,437
X,1867,463990,549
X,1867,464004,411
X,1868,463989,464
X,1868,464029,438
X,1869,464035,524
X,1869,464041,652
X,1870,464052,449
X,1871,464009,344
X,1871,463962,299
X,1872,463953,383
X,1872,464004,384
X,1872,464044,430
X,1872,464142,731
X,1873,464212,731
X,1873,464296,610
X,1874,464361,613
X,1875,464449,612
X,1875,464565,988
A,1875,464106,612
T,1875,2782
