H,1591,93
X,1591,450807,656
X,1592,450785,409
X,1592,450783,381
X,1593,450775,464
X,1593,450794,476
X,1594,450759,483
X,1594,450804,469
X,1595,450779,608
A,1595,450856,372
T,1595,2787
R,1596,000000000
P,1597,5216
X,1597,450814,303
X,1598,450854,323
X,1598,450890,469
X,1599,451021,334
X,1599,451176,443
X,1600,455447,8491
X,1601,459649,638
X,1601,459562,829
X,1602,459437,795
X,1602,459408,528
X,1603,459306,634
X,1603,459254,657
X,1604,459195,523
X,1605,459188,522
X,1605,459134,404
X,1606,459092,408
X,1606,459054,419
X,1607,458956,444
X,1607,458947,333
X,1608,458925,332
X,1609,458864,313
A,1609,457136,8835
T,1609,2787
R,1609,000000000
X,1610,458727,407
X,1611,458708,738
X,1612,458671,595
X,1612,458629,517
X,1613,458617,443
X,1613,458541,417
X,1614,458508,642
X,1614,458470,767
X,1615,458445,602
X,1616,458406,601
X,1616,458313,917
X,1617,458274,673
X,1617,458239,627
X,1618,458151,570
X,1618,458103,588
X,1619,458086,429
X,1620,458069,500
X,1620,457997,513
X,1621,457910,331
X,1621,457925,376
A,1621,458339,817
T,1621,2786
X,1623,457558,584
X,1624,457466,487
X,1624,457423,600
X,1625,457397,730
X,1625,457379,702
X,1626,457332,587
X,1626,457273,545
X,1626,457197,719
P,1626,5214
X,1627,457093,927
X,1627,456981,356
X,1628,456915,438
X,1628,456842,409
X,1629,456773,500
X,1630,456718,596
X,1630,456673,454
X,1631,456664,840
X,1631,456597,688
X,1632,456531,912
X,1632,456445,739
X,1633,456392,300
A,1633,456982,1166
T,1633,2786
X,1635,456263,605
X,1636,456178,495
X,1636,456113,352
X,1637,456033,311
X,1637,455964,372
X,1638,455931,263
X,1638,455817,579
X,1639,455763,363
X,1639,455702,399
X,1640,455654,279
X,1641,455561,265
X,1641,455487,299
X,1642,455427,459
X,1642,455390,348
X,1643,455290,344
X,1643,455233,293
X,1644,455121,357
X,1645,455038,285
X,1645,454953,469
X,1646,454889,313
A,1646,455590,1374
T,1646,2786
X,1648,454630,422
X,1648,454635,430
X,1649,454596,383
X,1649,454572,498
X,1650,454577,480
X,1651,454513,237
X,1651,454453,269
X,1652,454380,293
X,1652,454297,427
X,1653,454233,222
X,1653,454203,292
X,1654,454117,267
X,1654,454086,295
X,1655,454047,418
X,1656,454051,457
X,1656,454044,504
P,1656,5215
X,1657,454015,362
X,1657,453994,484
X,1658,454007,605
X,1658,454050,357
A,1658,454275,641
T,1659,2786
X,1660,454130,592
X,1661,454129,461
X,1662,454186,516
X,1662,454137,281
X,1663,454134,440
X,1663,454112,642
X,1664,454157,729
X,1664,454142,769
X,1665,454110,762
X,1666,454080,620
X,1666,454070,461
X,1667,454084,466
X,1667,454024,569
X,1667,454044,343
X,1667,453960,422
X,1668,453967,556
X,1668,453956,221
X,1669,453966,406
X,1670,453946,366
X,1670,453937,234
A,1670,454063,249
T,1671,2785
X,1672,453885,324
X,1673,453858,535
X,1673,453805,377
X,1674,453805,289
X,1675,453874,474
X,1675,453889,317
X,1676,453890,315
X,1676,453846,241
X,1677,453854,191
X,1677,453831,320
X,1678,453889,255
X,1679,453893,269
X,1679,453889,250
X,1680,453893,312
X,1680,453940,500
X,1681,454038,445
X,1681,454127,442
X,1682,454208,494
X,1683,454319,435
X,1683,456181,9023
X,1684,463536,898
A,1684,454413,9731
T,1684,2785
P,1685,5214
X,1686,463619,573
X,1686,463603,532
