H,1496,93
X,1496,449851,617
X,1497,449558,415
X,1498,449221,504
X,1498,448958,458
X,1499,448716,404
X,1499,448439,542
X,1500,448144,361
X,1500,447873,441
X,1501,447576,536
X,1502,447382,480
X,1502,447107,483
X,1503,446862,251
A,1503,448641,5692
T,1503,2788
X,1504,446186,250
X,1504,446047,399
X,1505,446103,391
X,1505,450954,5020
X,1506,451741,276
X,1506,451458,335
X,1507,451223,311
X,1508,450925,355
X,1508,450689,406
X,1509,450476,354
P,1509,5211
X,1509,450276,567
X,1510,450120,517
X,1510,449941,319
X,1511,449738,483
X,1512,449605,573
X,1512,449408,532
X,1513,449263,827
X,1513,449093,604
X,1514,448910,386
X,1514,448703,452
X,1515,448462,471
A,1515,449418,5694
T,1515,2788
X,1517,447810,707
X,1517,447657,554
X,1518,447512,429
X,1519,447348,2680
X,1519,447305,744
X,1520,447129,768
X,1520,447090,992
X,1521,446998,784
X,1521,446868,341
X,1522,446872,341
X,1523,446950,297
X,1523,449670,6105
X,1524,453318,590
X,1524,453169,331
X,1525,452958,422
X,1525,452761,490
X,1526,452570,357
X,1527,452379,288
X,1527,452183,237
X,1528,451986,279
X,1528,451818,344
X,1529,451585,328
A,1529,449845,6450
T,1529,2788
X,1531,450824,424
X,1531,450646,386
X,1532,450487,492
X,1532,450303,567
X,1533,450154,704
X,1534,450005,435
X,1534,449869,477
X,1535,449724,505
X,1535,449596,616
X,1536,449514,689
X,1536,449406,713
X,1537,449291,581
X,1538,449153,733
X,1538,449011,580
X,1539,448923,477
P,1539,5216
X,1539,448784,718
X,1540,448691,303
X,1540,448579,349
X,1541,448548,533
X,1542,448437,694
A,1542,449497,2387
T,1542,2788
R,1542,000000000
X,1544,448267,445
X,1544,449838,6033
X,1544,454892,946
X,1544,454933,956
X,1545,454930,2899
X,1545,454686,3603
X,1546,454758,1034
X,1546,454670,1093
X,1547,454555,1155
X,1548,454523,969
X,1548,454593,972
X,1549,456061,2130
X,1549,455795,814
X,1550,455623,546
X,1550,455433,354
X,1551,455304,472
X,1552,455205,277
X,1552,455131,288
X,1553,455017,313
X,1553,454954,406
X,1554,454921,309
X,1554,454820,280
X,1555,454732,258
X,1556,454629,507
X,1556,454526,342
X,1557,454462,562
X,1557,454380,238
A,1557,454607,7528
T,1557,2787
X,1559,454140,294
X,1560,454064,574
X,1560,453935,239
X,1561,453906,557
X,1561,453820,485
X,1562,453772,407
X,1563,453750,722
X,1563,453727,822
X,1564,453597,523
X,1564,453504,287
X,1565,453420,703
X,1565,453349,711
X,1566,453274,324
X,1567,453265,371
X,1567,453197,671
X,1568,453151,474
P,1568,5215
X,1568,453085,326
X,1569,453063,444
X,1569,453011,686
X,1570,452900,788
A,1570,453496,1240
T,1570,2787
X,1572,452720,1049
X,1573,452645,912
X,1573,452534,662
X,1574,452451,924
X,1574,452360,649
X,1575,452270,481
X,1575,452208,540
X,1576,452082,313
X,1576,452033,589
X,1577,451977,344
X,1578,451911,280
X,1578,451897,415
X,1579,451844,192
X,1579,451789,189
X,1580,451752,312
X,1580,451674,229
X,1581,451569,431
X,1582,451505,331
X,1582,451422,303
X,1583,451390,326
X,1583,451370,344
A,1583,451934,1275
T,1583,2787
X,1585,451128,182
X,1585,451080,329
X,1585,451034,551
X,1586,450995,514
X,1587,450953,443
X,1587,450889,482
X,1588,450853,518
X,1588,450796,491
X,1589,450785,429
X,1589,450756,473
X,1590,450797,939
X,1590,450786,746
