H,1554143508,324570
T,1554143508,2896
U,1554143508,0
X,1554143510,618455,1108
X,1554143510,618314,1107
X,1554143511,618314,668
X,1554143511,618377,648
X,1554143512,618325,951
X,1554143513,618318,924
P,1554143513,5123
X,1554143513,618400,950
X,1554143514,618302,711
X,1554143514,618347,1045
X,1554143515,618357,418
X,1554143515,618295,1601
X,1554143516,618352,943
X,1554143517,618400,834
X,1554143517,618386,1134
X,1554143518,618444,4764
X,1554143518,618245,1340
X,1554143519,618363,663
X,1554143519,618450,1408
X,1554143520,618422,574
X,1554143521,618440,882
X,1554143521,618373,1253
X,1554143522,618424,1791
X,1554143522,618600,1194
X,1554143523,618474,866
X,1554143523,618509,890
X,1554143523,618404,1077
X,1554143524,618530,770
X,1554143524,618658,858
X,1554143525,618640,536
X,1554143525,618805,4295
X,1554143526,617910,7145
X,1554143526,618878,3405
X,1554143527,618537,1917
X,1554143527,618597,1285
X,1554143528,618606,1116
X,1554143529,618584,1146
X,1554143529,618712,930
X,1554143530,618670,857
X,1554143530,618643,851
A,1554143530,618460,410
T,1554143530,2896
U,1554143531,0
X,1554143532,618671,816
X,1554143533,618767,810
X,1554143533,618749,1142
X,1554143534,618858,1468
X,1554143535,618740,1515
X,1554143535,618877,666
X,1554143536,618951,983
X,1554143536,618936,819
X,1554143537,618905,4590
X,1554143537,618811,1067
X,1554143538,618971,1606
X,1554143539,618949,1402
X,1554143539,618980,799
X,1554143540,618971,851
X,1554143540,618792,1527
X,1554143541,619107,1069
X,1554143541,619109,1415
P,1554143542,5150
X,1554143542,619108,922
X,1554143543,619017,1123
X,1554143543,619019,730
X,1554143544,619078,1958
X,1554143544,619109,961
X,1554143545,619136,1076
X,1554143545,619124,1181
X,1554143546,619018,5017
X,1554143547,619326,1179
X,1554143547,621837,23719
X,1554143548,617413,26950
X,1554143548,619116,1279
X,1554143549,619074,865
X,1554143549,619061,1366
X,1554143550,619075,1317
X,1554143550,619166,1837
X,1554143551,619176,611
X,1554143552,619156,4789
X,1554143552,619027,1198
X,1554143553,619250,1050
X,1554143553,619227,6374
X,1554143554,619276,1720
X,1554143554,619199,977
X,1554143555,619131,750
X,1554143556,619258,884
X,1554143556,619326,1687
X,1554143557,619220,5219
X,1554143557,619278,2698
X,1554143558,619346,903
X,1554143558,619376,724
X,1554143559,619424,1001
X,1554143560,619365,848
X,1554143560,619393,642
X,1554143561,619294,2388
X,1554143561,619373,1833
X,1554143562,619447,1766
X,1554143562,619433,3174
X,1554143563,619454,3077
X,1554143564,619397,11685
X,1554143564,619678,10167
X,1554143564,619315,22693
X,1554143564,619961,6147
X,1554143565,619218,20907
X,1554143565,619658,542
A,1554143565,619118,987
T,1554143566,2896
R,1554143566,000000000
X,1554143567,619640,972
X,1554143568,619584,1146
X,1554143568,619328,8076
X,1554143569,620358,20063
X,1554143570,619072,9999
X,1554143570,619551,19094
X,1554143571,620744,8364
P,1554143571,5151
X,1554143571,619951,1950
X,1554143572,619846,692
X,1554143572,619874,777
X,1554143573,619806,1035
X,1554143574,619908,1503
X,1554143574,619047,10372
X,1554143575,619865,2151
X,1554143575,619806,18715
X,1554143576,619818,2521
X,1554143576,619862,2297
X,1554143577,619881,1496
X,1554143578,620201,3808
X,1554143578,620510,12286
X,1554143579,619889,1985
X,1554143579,619626,1765
X,1554143580,619796,1049
X,1554143580,619969,2482
X,1554143581,619986,6230
X,1554143582,619720,1373
X,1554143582,619859,7058
X,1554143583,619843,2463
X,1554143583,620054,1797
X,1554143584,619924,738
X,1554143584,619968,967
X,1554143585,619990,569
X,1554143586,620076,1553
X,1554143586,619726,5795
X,1554143587,620173,16083
X,1554143587,620227,2682
X,1554143588,620886,18201
X,1554143588,620016,57455
X,1554143589,620316,41085
X,1554143590,619792,16440
X,1554143590,620511,12919
X,1554143591,619057,12313
X,1554143591,620880,34998
X,1554143592,622406,9368
X,1554143592,616831,62092
X,1554143593,617427,63638
X,1554143593,459099,10357
X,1554143594,308915,18110
X,1554143595,306921,916
X,1554143595,306783,549
X,1554143596,306824,436
X,1554143596,306624,441
X,1554143597,306694,361
X,1554143597,306687,178
X,1554143598,306552,182
X,1554143599,306581,259
X,1554143599,306550,206
X,1554143600,306521,305
O,1554143600,306495,160
O,1554143601,306466,222
P,1554143601,5149
O,1554143601,306454,116
