H,1553184000,324570
U,1553184000,0
E,1553184000,1
P,1553184000,5160
P,1553184029,5160
P,1553184059,5160
P,1553184088,5160
P,1553184117,5160
P,1553184147,5159
P,1553184176,5161
P,1553184206,5160
P,1553184235,5160
P,1553184265,5159
P,1553184294,5159
P,1553184323,5161
P,1553184353,5159
P,1553184382,5160
P,1553184411,5160
P,1553184440,5160
P,1553184470,5160
P,1553184500,5161
P,1553184529,5160
P,1553184559,5160
P,1553184588,5161
P,1553184617,5160
P,1553184646,5160
P,1553184676,5161
P,1553184705,5161
P,1553184734,5160
P,1553184764,5161
P,1553184794,5160
P,1553184823,5158
P,1553184852,5160
P,1553184882,5160
P,1553184911,5161
P,1553184940,5160
P,1553184970,5160
P,1553184999,5160
P,1553185028,5161
P,1553185057,5161
P,1553185088,5161
P,1553185117,5161
P,1553185146,5160
P,1553185176,5161
P,1553185205,5160
P,1553185234,5159
P,1553185263,5160
P,1553185293,5160
P,1553185322,5161
P,1553185352,5160
P,1553185382,5160
P,1553185412,5160
P,1553185441,5161
O,1553185444,309006,1987
O,1553185444,308096,1380
O,1553185445,308847,416
O,1553185445,309335,148
O,1553185446,309159,376
O,1553185446,308894,567
O,1553185447,307972,847
O,1553185448,307941,404
O,1553185448,307611,1061
O,1553185449,308554,1891
O,1553185449,309100,539
O,1553185450,308368,904
O,1553185450,308581,310
O,1553185451,308598,721
O,1553185452,309150,306
O,1553185452,309304,227
O,1553185453,309342,475
O,1553185453,309799,619
O,1553185454,310194,419
O,1553185454,310236,271
O,1553185455,310163,197
O,1553185456,310289,197
O,1553185456,310161,190
O,1553185457,309617,1035
O,1553185457,308432,2856
O,1553185458,308389,1512
O,1553185458,308217,1069
O,1553185459,308902,885
O,1553185460,309766,869
O,1553185460,309261,1635
O,1553185461,309185,1099
O,1553185461,308226,1820
O,1553185462,309038,1214
O,1553185462,309680,693
O,1553185463,310374,425
O,1553185464,309500,757
O,1553185464,310156,671
O,1553185464,309749,262
O,1553185464,309757,414
O,1553185465,309966,540
O,1553185465,309373,1082
O,1553185466,309769,813
O,1553185467,309606,795
O,1553185467,309728,743
O,1553185468,309832,634
O,1553185468,309552,1040
O,1553185469,308942,714
O,1553185469,308344,1763
P,1553185470,5153
O,1553185470,308194,687
O,1553185470,309557,1973
O,1553185471,308105,3686
O,1553185472,307151,3148
O,1553185472,306401,4611
O,1553185473,305772,2854
O,1553185473,306497,2482
O,1553185474,309340,1544
O,1553185474,309200,1429
O,1553185475,309674,1238
O,1553185476,309293,1987
O,1553185476,308094,1538
O,1553185477,309191,1183
O,1553185477,309909,388
O,1553185478,310256,1054
O,1553185478,309136,1558
O,1553185479,309567,839
O,1553185480,309359,689
O,1553185480,309060,2193
O,1553185481,308783,724
O,1553185481,308619,849
O,1553185482,309030,1218
O,1553185482,309389,1059
O,1553185483,308793,924
O,1553185484,309433,887
O,1553185484,309963,253
O,1553185485,310186,371
O,1553185485,310444,222
O,1553185486,310757,207
O,1553185486,311146,357
O,1553185487,311566,314
O,1553185488,311516,116
O,1553185488,311194,412
O,1553185489,310947,273
O,1553185489,310952,107
O,1553185490,311013,149
O,1553185490,311022,191
O,1553185491,311162,157
O,1553185492,311084,89
O,1553185492,311077,188
O,1553185493,311066,129
O,1553185493,311052,196
O,1553185494,311146,177
O,1553185494,311141,99
O,1553185495,311156,179
O,1553185495,311093,90
O,1553185496,311043,89
O,1553185497,311018,107
O,1553185497,311003,108
O,1553185498,311074,137
O,1553185498,311155,105
O,1553185499,311269,170
O,1553185499,311297,126
T,1553185500,2849
P,1553185500,5152
P,1553185529,5161
P,1553185558,5160
P,1553185587,5160
P,1553185617,5160
P,1553185646,5161
P,1553185676,5160
P,1553185706,5159
P,1553185735,5159
P,1553185764,5160
P,1553185793,5159
P,1553185823,5160
P,1553185852,5161
P,1553185881,5161
P,1553185911,5161
P,1553185940,5161
P,1553185970,5161
P,1553185999,5161
P,1553186029,5160
P,1553186058,5160
P,1553186087,5161
P,1553186117,5159
P,1553186146,5159
P,1553186175,5160
P,1553186204,5161
P,1553186234,5159
P,1553186264,5160
P,1553186293,5161
P,1553186323,5161
P,1553186352,5160
P,1553186381,5161
P,1553186410,5160
P,1553186440,5161
P,1553186469,5159
P,1553186498,5160
P,1553186528,5160
P,1553186558,5161
P,1553186587,5162
P,1553186616,5161
P,1553186646,5160
P,1553186675,5162
P,1553186704,5160
P,1553186734,5161
P,1553186763,5161
P,1553186792,5160
P,1553186821,5161
P,1553186852,5160
P,1553186881,5160
P,1553186910,5160
P,1553186940,5161
