H,1553459443,324570
X,1553459443,691317,13802
X,1553459443,692072,19957
X,1553459444,692225,3193
X,1553459445,692518,3263
X,1553459445,692474,23199
X,1553459446,692139,20093
X,1553459446,692993,30287
X,1553459447,692820,43805
X,1553459447,690907,57819
X,1553459448,693786,49694
X,1553459449,692724,10061
X,1553459449,692130,9871
X,1553459449,692250,1715
X,1553459449,691811,8815
X,1553459450,691939,5652
X,1553459450,692300,2113
X,1553459451,690717,4648
X,1553459451,693041,24698
X,1553459452,692782,23980
X,1553459453,692038,8726
X,1553459453,691076,38904
X,1553459454,691690,48621
X,1553459454,691679,7241
P,1553459455,5163
X,1553459455,692415,32172
X,1553459455,692077,44082
X,1553459456,692404,32333
X,1553459457,692073,26672
X,1553459457,691983,2456
X,1553459458,691373,3237
X,1553459458,692148,14204
X,1553459459,691877,20321
X,1553459459,691848,19712
X,1553459460,692031,9757
X,1553459461,692028,20196
X,1553459461,692229,2268
X,1553459462,692107,1707
X,1553459462,690923,24805
X,1553459463,691803,2498
X,1553459463,692082,1834
X,1553459464,691947,2444
X,1553459465,692191,1542
X,1553459465,691696,2349
X,1553459466,691975,8080
X,1553459466,692221,1553
X,1553459467,692519,2343
X,1553459467,692354,8694
X,1553459468,692420,3129
X,1553459469,692410,1683
X,1553459469,692390,1193
X,1553459470,692180,1688
X,1553459470,692087,1702
X,1553459471,692189,3187
X,1553459471,692430,1806
X,1553459472,692446,1949
X,1553459473,692296,1009
X,1553459473,692181,1343
X,1553459474,692252,2081
X,1553459474,692339,1316
X,1553459475,692197,1660
X,1553459475,692416,1629
X,1553459476,692273,17316
X,1553459476,692933,13651
X,1553459477,692856,19792
X,1553459478,691485,33423
X,1553459478,692599,18170
X,1553459479,691667,27005
X,1553459479,693975,15986
X,1553459480,690377,13218
X,1553459480,691186,24896
X,1553459481,692050,13958
X,1553459482,692491,25865
X,1553459482,693151,6707
X,1553459483,693018,15268
X,1553459483,692829,34615
X,1553459484,691160,32772
X,1553459484,691723,29146
P,1553459485,5165
X,1553459485,691493,34012
X,1553459486,691579,21514
X,1553459486,691931,16769
X,1553459487,691343,18264
X,1553459487,691121,8986
X,1553459488,691098,32984
X,1553459488,693041,5060
X,1553459489,691974,2047
X,1553459490,692051,2013
X,1553459490,691818,2345
X,1553459490,691303,19921
X,1553459490,691232,10550
X,1553459491,691460,11628
X,1553459491,690526,30740
X,1553459492,691363,47440
X,1553459493,692671,51343
X,1553459493,690667,43030
X,1553459494,694104,32765
X,1553459494,691093,13784
X,1553459495,692323,3266
X,1553459495,690558,8083
X,1553459496,690661,22608
X,1553459497,692599,9668
X,1553459497,691695,2987
X,1553459498,692654,5458
X,1553459498,691221,5741
X,1553459499,691392,9758
X,1553459499,691806,3472
X,1553459500,691677,19510
X,1553459500,691745,2428
X,1553459501,691653,15893
X,1553459502,692083,1502
X,1553459502,691888,2035
X,1553459503,691677,2957
X,1553459503,691409,21353
X,1553459504,691478,15934
X,1553459504,691799,4362
X,1553459505,691492,4895
X,1553459506,691712,5299
X,1553459506,691563,4070
X,1553459507,691126,6256
X,1553459507,691452,2066
X,1553459508,690797,4524
X,1553459508,690426,9209
X,1553459509,691287,4926
X,1553459510,691097,2996
X,1553459510,691201,2097
X,1553459511,691464,6175
X,1553459511,691709,2615
X,1553459512,691873,1253
X,1553459512,692086,12746
X,1553459513,691747,5476
X,1553459514,691461,4621
P,1553459514,5164
X,1553459514,692194,4451
X,1553459515,691750,1582
X,1553459515,691774,2295
X,1553459516,692021,3096
X,1553459516,691969,1811
X,1553459517,691910,736
X,1553459518,691571,1422
X,1553459518,691513,1205
X,1553459519,691585,1919
X,1553459519,691923,1609
X,1553459520,691777,3504
X,1553459520,691742,1732
X,1553459521,691735,829
X,1553459521,691963,1264
X,1553459522,691866,1023
X,1553459523,692032,1340
X,1553459523,691995,1722
X,1553459524,691927,805
X,1553459524,691554,1063
X,1553459525,691490,1872
X,1553459525,691402,1335
X,1553459526,691156,1727
X,1553459527,690661,1990
X,1553459527,690968,1456
X,1553459528,691043,2003
X,1553459528,691168,1304
X,1553459529,691476,1653
X,1553459529,691360,1584
X,1553459530,691260,2398
X,1553459531,691793,2034
X,1553459531,691814,1959
X,1553459531,691945,1443
X,1553459531,692111,1771
X,1553459532,692133,1674
X,1553459532,692132,778
X,1553459533,691998,1436
X,1553459534,691836,768
X,1553459534,691754,1520
X,1553459535,691715,1885
