H,1552350453,324570
P,1552350453,5167
P,1552350482,5168
P,1552350512,5167
P,1552350541,5167
P,1552350570,5166
P,1552350599,5167
P,1552350630,5167
P,1552350659,5167
P,1552350688,5166
P,1552350718,5167
P,1552350747,5166
P,1552350776,5167
P,1552350805,5167
P,1552350835,5167
P,1552350864,5167
P,1552350893,5166
P,1552350924,5167
P,1552350953,5167
P,1552350982,5167
P,1552351011,5167
P,1552351041,5167
P,1552351070,5166
P,1552351099,5166
P,1552351129,5166
P,1552351158,5167
P,1552351187,5167
P,1552351217,5166
P,1552351247,5167
P,1552351276,5167
P,1552351305,5167
P,1552351335,5166
P,1552351364,5167
P,1552351393,5167
P,1552351422,5166
P,1552351452,5165
P,1552351481,5167
P,1552351511,5167
P,1552351541,5166
P,1552351571,5169
P,1552351600,5168
P,1552351629,5166
P,1552351659,5166
P,1552351688,5168
P,1552351717,5168
P,1552351747,5167
O,1552351765,319644,2058
O,1552351766,319859,84
O,1552351767,319852,131
O,1552351767,319857,116
O,1552351768,319768,104
O,1552351768,319794,198
O,1552351769,319828,158
O,1552351769,319747,143
O,1552351770,319782,101
O,1552351771,319823,72
O,1552351771,319792,119
O,1552351772,319869,202
O,1552351772,320140,202
O,1552351773,320140,265
O,1552351773,319958,369
O,1552351774,319688,96
O,1552351775,319732,168
O,1552351775,319667,172
O,1552351776,319626,167
O,1552351776,319382,488
P,1552351776,5157
O,1552351777,319510,272
O,1552351777,319481,223
O,1552351778,319496,151
O,1552351779,319688,198
O,1552351779,319436,213
O,1552351780,319502,292
O,1552351780,319567,302
O,1552351781,319633,469
O,1552351781,319564,293
O,1552351782,319391,302
O,1552351783,319602,201
O,1552351783,319666,279
O,1552351784,319638,267
O,1552351784,319692,100
O,1552351785,319519,68
O,1552351785,319673,104
O,1552351786,319722,135
O,1552351786,319798,88
O,1552351787,319718,201
O,1552351788,319658,193
O,1552351788,319686,109
O,1552351789,319639,127
O,1552351789,319774,292
O,1552351789,319809,363
O,1552351789,319574,159
O,1552351790,319675,111
O,1552351791,319736,145
O,1552351791,319747,240
O,1552351792,319669,130
O,1552351792,319657,352
O,1552351793,319723,105
O,1552351793,319677,126
O,1552351794,319764,78
O,1552351795,319756,104
O,1552351795,319791,85
O,1552351796,319809,126
O,1552351796,319815,94
O,1552351797,319792,96
O,1552351797,319787,103
O,1552351798,319778,103
O,1552351799,319704,145
O,1552351799,319698,106
O,1552351800,319735,75
O,1552351800,319772,91
O,1552351801,319787,127
O,1552351801,319772,104
O,1552351802,319760,76
O,1552351803,319634,77
O,1552351803,319713,137
O,1552351804,319761,254
O,1552351804,319660,143
O,1552351805,319791,229
O,1552351805,319866,68
P,1552351806,5159
O,1552351806,319819,116
O,1552351806,319711,99
O,1552351807,319782,127
O,1552351808,319829,93
O,1552351808,319833,140
O,1552351809,319806,118
O,1552351809,319744,57
O,1552351810,319812,106
O,1552351810,319800,112
O,1552351811,319744,223
O,1552351812,319724,51
O,1552351812,319755,222
O,1552351813,319660,150
O,1552351813,319651,171
O,1552351814,319681,102
O,1552351814,319630,192
O,1552351815,319759,163
O,1552351816,319729,130
O,1552351816,319782,114
O,1552351817,319822,138
O,1552351817,319858,68
O,1552351818,319782,97
O,1552351818,319786,148
O,1552351819,319800,114
O,1552351820,319864,99
O,1552351820,319874,69
O,1552351821,319869,201
O,1552351821,319731,97
T,1552351821,2747
P,1552351835,5166
P,1552351865,5166
P,1552351894,5166
P,1552351923,5165
P,1552351953,5166
P,1552351982,5168
P,1552352011,5167
P,1552352040,5166
P,1552352070,5165
P,1552352100,5166
P,1552352129,5168
P,1552352158,5166
P,1552352188,5167
P,1552352217,5166
P,1552352246,5167
P,1552352276,5167
P,1552352305,5167
P,1552352334,5167
P,1552352363,5167
P,1552352394,5167
P,1552352423,5166
P,1552352452,5166
P,1552352482,5165
P,1552352511,5167
P,1552352540,5167
P,1552352569,5167
P,1552352599,5167
P,1552352628,5166
P,1552352657,5165
P,1552352688,5168
P,1552352717,5167
P,1552352746,5166
P,1552352775,5166
P,1552352805,5167
P,1552352834,5166
P,1552352863,5168
P,1552352893,5167
P,1552352922,5168
P,1552352951,5167
P,1552352981,5165
P,1552353011,5166
P,1552353040,5166
P,1552353069,5167
P,1552353099,5167
P,1552353128,5167
P,1552353157,5166
P,1552353186,5166
P,1552353216,5167
P,1552353245,5166
P,1552353275,5168
P,1552353305,5167
P,1552353334,5167
P,1552353363,5167
P,1552353392,5166
