H,1554155829,324570
P,1554155829,5145
P,1554155859,5144
P,1554155888,5144
P,1554155917,5143
P,1554155947,5144
P,1554155976,5145
P,1554156005,5144
P,1554156034,5144
P,1554156064,5145
P,1554156094,5145
P,1554156123,5144
P,1554156153,5144
P,1554156182,5144
P,1554156211,5145
P,1554156240,5145
D,1554156261,425216
D,1554156263,413184
D,1554156265,694016
D,1554156267,639488
D,1554156270,657920
P,1554156270,5144
D,1554156272,427264
D,1554156274,422144
D,1554156276,423680
D,1554156278,418304
D,1554156280,423680
P,1554156299,5145
P,1554156328,5144
P,1554156358,5143
P,1554156388,5144
P,1554156417,5144
P,1554156446,5145
P,1554156476,5145
P,1554156505,5144
P,1554156534,5145
P,1554156564,5143
P,1554156593,5145
P,1554156622,5145
D,1554156634,374272
D,1554156637,423168
D,1554156639,411904
D,1554156641,660736
D,1554156643,602368
D,1554156645,590848
D,1554156648,623104
R,1554156648,000000000
X,1554156648,960660,158
X,1554156649,963526,23040
X,1554156650,965763,8568
X,1554156650,968110,14725
X,1554156651,971173,1000
X,1554156651,945020,43129
P,1554156651,5137
X,1554156652,919485,62362
X,1554156652,943679,2111
X,1554156653,929385,3506
X,1554156654,948416,9231
X,1554156654,952420,57515
X,1554156655,950538,41403
X,1554156655,969870,9477
X,1554156656,982726,24735
X,1554156656,981989,13546
X,1554156657,969346,10385
X,1554156658,963126,24997
X,1554156658,959285,33866
X,1554156659,651585,37661
X,1554156659,649906,63547
X,1554156660,651390,932
X,1554156660,650415,10817
X,1554156661,650723,3178
X,1554156662,649826,12301
X,1554156662,651503,8382
X,1554156663,651400,2720
X,1554156663,651957,7637
X,1554156664,651104,1748
X,1554156664,650693,22076
X,1554156665,650729,7373
X,1554156666,651427,4608
X,1554156666,651598,4107
X,1554156667,650786,18510
X,1554156667,650981,3173
X,1554156668,650716,2013
X,1554156668,648881,16395
X,1554156669,649544,3367
X,1554156670,648654,16072
X,1554156670,649543,2883
X,1554156671,650623,5064
X,1554156671,651042,3151
X,1554156672,650318,30185
X,1554156672,652785,41243
X,1554156673,644963,24888
X,1554156673,650153,45759
X,1554156674,644262,12991
X,1554156675,309875,16685
X,1554156675,307341,1779
X,1554156676,306879,406
X,1554156676,306735,307
X,1554156677,306607,323
X,1554156677,306459,394
X,1554156678,306505,366
X,1554156679,306694,599
X,1554156679,306717,284
X,1554156680,306658,174
X,1554156680,306648,235
O,1554156681,306577,179
O,1554156681,306327,167
P,1554156682,5137
O,1554156682,306078,310
O,1554156683,306120,368
O,1554156683,306216,208
O,1554156684,306181,257
O,1554156684,305886,387
O,1554156685,305780,876
O,1554156685,305891,479
O,1554156686,305876,351
O,1554156687,305815,449
O,1554156687,305828,159
O,1554156688,305844,222
O,1554156688,305655,500
O,1554156689,305864,272
O,1554156689,305989,229
O,1554156689,306050,409
O,1554156690,306236,208
O,1554156690,306182,105
O,1554156691,306131,121
O,1554156691,306017,125
O,1554156692,306120,282
O,1554156692,306097,374
O,1554156693,306227,397
O,1554156693,306411,415
O,1554156694,306386,166
O,1554156695,306639,228
O,1554156695,306435,246
O,1554156696,306419,229
O,1554156696,306243,274
O,1554156697,306131,151
O,1554156697,306131,279
O,1554156698,305669,115
O,1554156699,305918,370
O,1554156699,306203,206
O,1554156700,306369,151
O,1554156700,306289,173
O,1554156701,306273,172
O,1554156701,306173,89
O,1554156702,306019,179
O,1554156703,306051,92
O,1554156703,306046,123
O,1554156704,306061,138
O,1554156704,305989,104
O,1554156705,305951,120
O,1554156705,305870,114
O,1554156706,305779,203
O,1554156707,305653,313
O,1554156707,305558,234
O,1554156708,305665,309
O,1554156708,305817,477
O,1554156709,305208,892
O,1554156709,305778,642
O,1554156710,305972,214
O,1554156711,305953,421
P,1554156711,5136
O,1554156711,305889,443
O,1554156712,305929,303
O,1554156712,305981,104
O,1554156713,305939,137
O,1554156713,306064,100
O,1554156714,306062,127
O,1554156715,305773,585
O,1554156715,305489,325
O,1554156716,305626,219
O,1554156716,305735,204
O,1554156717,305714,113
O,1554156717,305754,219
O,1554156718,305933,128
O,1554156718,306053,217
O,1554156719,306150,204
O,1554156720,306177,89
O,1554156720,306393,461
O,1554156721,306395,762
O,1554156721,305970,536
O,1554156722,305754,461
O,1554156722,305851,1158
O,1554156723,306330,1000
O,1554156724,306781,244
O,1554156724,306647,221
