H,1553462167,324570
X,1553462167,689553,799
X,1553462167,689803,563
X,1553462168,689867,635
X,1553462169,689758,1192
X,1553462169,689781,1066
X,1553462170,689746,1186
X,1553462170,689747,1161
X,1553462171,689689,1117
X,1553462171,689696,901
X,1553462172,689675,603
X,1553462173,689613,1582
X,1553462173,689668,1473
X,1553462174,689688,536
X,1553462174,689613,1479
X,1553462175,689747,784
X,1553462175,689721,1442
X,1553462176,689719,1255
X,1553462176,689709,1223
X,1553462177,689610,1494
X,1553462178,689760,1220
X,1553462178,689819,783
X,1553462179,689792,5121
X,1553462179,689704,1179
X,1553462180,689723,1264
X,1553462180,689753,1253
X,1553462181,689775,1068
X,1553462182,689637,1396
X,1553462182,689751,794
X,1553462183,689781,619
X,1553462183,689761,1244
X,1553462184,689769,1218
X,1553462184,689649,1215
X,1553462185,689749,656
X,1553462186,689766,1335
X,1553462186,689797,1019
X,1553462187,689704,1339
X,1553462187,689708,802
X,1553462188,689640,1454
X,1553462188,689722,1216
P,1553462189,5156
X,1553462189,689787,889
A,1553462189,689740,314
T,1553462189,2848
X,1553462191,689768,956
X,1553462192,689694,1045
X,1553462192,689599,737
X,1553462193,689709,1180
X,1553462193,689705,633
X,1553462194,689701,807
X,1553462194,689630,1377
X,1553462195,689763,643
X,1553462195,689536,2337
X,1553462196,689891,861
X,1553462197,689776,890
X,1553462197,689758,983
X,1553462197,689525,2211
X,1553462197,689749,1741
X,1553462198,689754,2480
X,1553462198,689757,1141
X,1553462199,689652,2004
X,1553462200,689801,2157
X,1553462200,689632,13825
X,1553462201,689789,783
X,1553462201,689551,1233
X,1553462202,689781,793
X,1553462202,689696,1441
X,1553462203,689769,1608
X,1553462204,689677,1119
X,1553462204,689799,978
X,1553462205,689732,1353
X,1553462205,689758,1040
X,1553462206,689769,1445
X,1553462206,689844,1271
X,1553462207,689808,851
X,1553462208,689803,1561
X,1553462208,689605,1631
X,1553462209,690301,4259
X,1553462209,689644,4679
X,1553462210,690009,972
X,1553462210,689902,770
X,1553462211,689863,1691
X,1553462212,690040,3368
X,1553462212,689884,1231
X,1553462213,689958,811
X,1553462213,689713,680
X,1553462214,689958,1117
X,1553462214,690092,4116
X,1553462215,689770,1094
X,1553462216,689787,1097
X,1553462216,689946,734
X,1553462217,689946,861
X,1553462217,689962,1525
X,1553462218,690001,821
P,1553462218,5155
X,1553462218,689793,1502
X,1553462219,689978,1014
X,1553462219,689968,1351
X,1553462220,689967,888
A,1553462220,689829,410
T,1553462220,2848
X,1553462222,689960,1335
X,1553462223,689927,905
X,1553462223,689902,465
X,1553462224,689925,1742
X,1553462224,689957,813
X,1553462225,689953,1363
X,1553462225,689908,1196
X,1553462226,689986,688
X,1553462227,689953,666
X,1553462227,689946,1015
X,1553462228,689948,1455
X,1553462228,689949,2024
X,1553462229,689978,905
X,1553462229,689966,1344
X,1553462230,690013,1479
X,1553462231,690040,1798
X,1553462231,690048,1079
X,1553462232,689980,2258
X,1553462232,690007,2612
X,1553462233,689608,4662
X,1553462233,689924,1241
X,1553462234,689733,2132
X,1553462235,690029,2160
X,1553462235,690158,3146
X,1553462236,689730,4268
X,1553462236,690236,4807
X,1553462237,690168,44540
X,1553462237,688957,28337
X,1553462238,690065,61283
X,1553462238,690840,28801
X,1553462238,688479,15669
X,1553462239,689254,4378
X,1553462239,689986,12098
X,1553462240,689958,5075
X,1553462240,689803,6196
X,1553462241,688653,22549
X,1553462241,691436,8020
X,1553462242,690342,11067
X,1553462243,690198,31865
X,1553462243,690653,13812
X,1553462244,689970,7661
X,1553462244,690147,8259
X,1553462245,690065,2756
X,1553462245,690237,2504
X,1553462246,690319,1343
X,1553462247,690219,819
P,1553462247,5156
X,1553462247,690449,2755
X,1553462248,690270,1401
X,1553462248,690219,1160
X,1553462249,690174,1262
X,1553462249,690336,498
X,1553462250,690306,1782
X,1553462251,690204,1966
X,1553462251,690192,1274
X,1553462252,690222,1217
X,1553462252,690184,1423
X,1553462253,690233,930
X,1553462253,690192,1082
X,1553462254,690320,1247
X,1553462255,690283,1143
X,1553462255,690324,1018
X,1553462256,690348,1070
X,1553462256,690280,1055
X,1553462257,690141,6601
X,1553462257,690174,5416
X,1553462258,690368,1792
X,1553462259,690347,2276
X,1553462259,690215,1619
X,1553462260,690243,1516
X,1553462260,690259,1322
