H,1551295295,324570
P,1551295295,5257
P,1551295324,5258
P,1551295354,5258
P,1551295384,5259
P,1551295413,5260
P,1551295442,5260
P,1551295472,5261
P,1551295501,5261
P,1551295530,5261
P,1551295560,5262
P,1551295589,5262
P,1551295618,5263
P,1551295647,5262
P,1551295678,5263
P,1551295707,5262
P,1551295736,5262
P,1551295766,5263
P,1551295795,5263
P,1551295824,5264
P,1551295853,5263
P,1551295883,5262
P,1551295912,5263
P,1551295941,5264
P,1551295971,5263
P,1551296001,5264
P,1551296030,5263
P,1551296059,5263
P,1551296089,5264
P,1551296118,5262
P,1551296147,5264
P,1551296176,5261
P,1551296206,5263
P,1551296235,5262
P,1551296265,5264
P,1551296295,5262
P,1551296324,5263
P,1551296353,5264
P,1551296382,5263
P,1551296412,5263
P,1551296441,5262
P,1551296470,5262
P,1551296500,5263
P,1551296529,5263
P,1551296559,5265
P,1551296588,5263
P,1551296618,5262
P,1551296647,5263
P,1551296676,5263
P,1551296706,5263
P,1551296735,5263
O,1551296741,318732,2010
O,1551296741,318902,101
O,1551296742,318884,123
O,1551296742,318872,116
O,1551296743,318841,128
O,1551296744,318860,72
O,1551296744,318875,95
O,1551296745,318876,106
O,1551296745,318858,118
O,1551296746,318864,95
O,1551296746,318864,101
O,1551296747,318856,63
O,1551296748,318852,75
O,1551296748,318842,93
O,1551296749,318845,94
O,1551296749,318855,105
O,1551296750,318844,69
O,1551296750,318876,88
O,1551296750,318861,126
O,1551296751,318875,99
O,1551296751,318850,111
O,1551296752,318884,58
O,1551296752,318858,108
O,1551296753,318864,93
O,1551296753,318848,151
O,1551296754,318855,73
O,1551296755,318875,106
O,1551296755,318852,122
O,1551296756,318860,81
O,1551296756,318844,79
O,1551296757,318872,107
O,1551296757,318867,110
O,1551296758,318890,61
O,1551296759,318881,118
O,1551296759,318881,125
O,1551296760,318882,114
O,1551296760,318882,121
O,1551296761,318869,79
O,1551296761,318864,74
O,1551296762,318856,100
O,1551296762,318883,131
O,1551296763,318861,75
O,1551296764,318889,98
O,1551296764,318872,84
P,1551296764,5256
O,1551296765,318886,112
O,1551296765,318869,89
O,1551296766,318875,99
O,1551296766,318892,71
O,1551296767,318884,96
O,1551296768,318870,158
O,1551296768,318881,117
O,1551296769,318908,121
O,1551296769,318896,93
O,1551296770,318873,101
O,1551296770,318907,71
O,1551296771,318892,111
O,1551296772,318904,78
O,1551296772,318906,100
O,1551296773,318896,116
O,1551296773,318879,77
O,1551296774,318872,83
O,1551296774,318884,110
O,1551296775,318862,157
O,1551296776,318891,71
O,1551296776,318864,119
O,1551296777,318872,120
O,1551296777,318892,88
O,1551296778,318867,70
O,1551296778,318885,119
O,1551296779,318860,102
O,1551296780,318865,102
O,1551296780,318881,105
O,1551296781,318872,148
O,1551296781,318857,80
O,1551296782,318868,93
O,1551296782,318865,137
O,1551296783,318867,69
O,1551296784,318857,138
O,1551296784,318869,54
O,1551296785,318863,71
O,1551296785,318846,140
O,1551296786,318860,60
O,1551296786,318855,204
O,1551296787,318859,84
O,1551296787,318863,98
O,1551296788,318835,83
O,1551296789,318852,143
O,1551296789,318846,69
O,1551296790,318844,106
O,1551296790,318832,67
O,1551296791,318857,94
O,1551296791,318842,153
O,1551296791,318831,61
O,1551296792,318835,97
O,1551296792,318841,49
O,1551296793,318854,114
O,1551296793,318833,143
P,1551296793,5253
O,1551296794,318841,118
O,1551296794,318838,108
O,1551296795,318820,123
O,1551296796,318808,42
T,1551296796,2850
P,1551296823,5262
P,1551296853,5264
P,1551296882,5263
P,1551296912,5263
P,1551296941,5264
P,1551296970,5261
P,1551296999,5264
P,1551297029,5263
P,1551297058,5264
P,1551297087,5263
P,1551297117,5262
P,1551297147,5262
P,1551297176,5263
P,1551297205,5263
P,1551297235,5264
P,1551297264,5264
P,1551297293,5263
P,1551297323,5264
P,1551297352,5263
P,1551297381,5263
P,1551297410,5263
P,1551297441,5263
P,1551297471,5262
P,1551297500,5264
P,1551297530,5263
P,1551297559,5263
P,1551297588,5262
P,1551297617,5262
P,1551297647,5263
P,1551297676,5264
P,1551297705,5263
P,1551297735,5263
P,1551297765,5263
P,1551297794,5262
P,1551297823,5262
P,1551297853,5261
P,1551297882,5263
P,1551297911,5262
P,1551297940,5262
P,1551297970,5262
P,1551297999,5264
P,1551298029,5262
P,1551298059,5263
P,1551298088,5263
P,1551298117,5263
P,1551298146,5264
P,1551298176,5263
P,1551298205,5263
P,1551298234,5262
P,1551298264,5263
P,1551298293,5262
