H,1553973607,324570
X,1553973607,619423,530
X,1553973607,619457,743
X,1553973608,619357,544
X,1553973608,619335,912
X,1553973609,619412,663
X,1553973610,619578,4282
X,1553973610,619343,1126
X,1553973611,619387,819
X,1553973611,619346,406
A,1553973611,619396,154
T,1553973611,2876
X,1553973613,619328,1196
X,1553973614,619146,628
X,1553973614,619104,745
X,1553973615,619046,444
X,1553973616,618922,930
X,1553973616,618878,841
X,1553973617,618884,1162
X,1553973617,618885,664
X,1553973618,618905,1129
X,1553973618,618909,552
X,1553973619,619077,1135
X,1553973619,619176,759
X,1553973619,619101,561
X,1553973620,619141,526
X,1553973620,619275,858
X,1553973621,619367,513
P,1553973621,5147
X,1553973621,619390,642
X,1553973622,619379,1097
X,1553973623,619424,1981
X,1553973623,619304,897
X,1553973624,619260,638
X,1553973624,619309,986
X,1553973625,619086,1119
X,1553973625,619268,844
X,1553973626,619390,948
X,1553973627,619324,665
X,1553973627,619445,573
A,1553973627,619182,567
T,1553973627,2876
X,1553973629,619500,600
X,1553973630,619479,818
X,1553973630,619399,553
X,1553973631,619342,1602
X,1553973631,619492,1088
X,1553973632,619485,1251
X,1553973632,619407,829
X,1553973633,619457,700
X,1553973634,619464,541
X,1553973634,619366,760
X,1553973635,619472,1380
X,1553973635,619470,975
X,1553973636,619474,872
X,1553973636,619494,835
X,1553973637,619469,470
X,1553973638,619430,401
X,1553973638,619395,634
X,1553973639,619549,1357
X,1553973639,619406,836
X,1553973640,619481,501
X,1553973640,619420,481
X,1553973641,619390,698
X,1553973642,619379,1019
X,1553973642,619733,3035
X,1553973643,619281,1909
X,1553973643,619349,755
X,1553973644,619382,996
X,1553973644,619239,1522
X,1553973645,619296,1313
X,1553973646,619433,1179
X,1553973646,619360,742
A,1553973646,619429,151
T,1553973646,2876
R,1553973646,F000000000
X,1553973648,619389,1717
X,1553973649,619469,508
X,1553973649,619358,1082
X,1553973650,619394,690
X,1553973650,619370,540
X,1553973651,619358,734
P,1553973651,5153
X,1553973651,619295,1397
X,1553973652,619398,434
X,1553973653,619375,1415
X,1553973653,619377,459
X,1553973654,619372,733
X,1553973654,619287,663
X,1553973655,619373,1125
X,1553973655,619380,741
X,1553973656,619337,764
X,1553973657,619397,819
X,1553973657,619422,974
X,1553973658,619409,637
X,1553973658,619357,899
X,1553973659,619395,1308
X,1553973659,619525,1319
X,1553973660,619414,563
X,1553973660,619382,699
X,1553973660,619639,3134
X,1553973661,619314,1634
X,1553973661,619414,1032
X,1553973662,619472,1294
X,1553973662,619426,285
X,1553973663,619407,512
X,1553973664,619317,945
X,1553973664,619352,996
A,1553973664,619381,182
T,1553973664,2876
X,1553973666,619325,722
X,1553973667,619328,563
X,1553973667,619282,670
X,1553973668,619353,860
X,1553973668,619492,1208
X,1553973669,619394,881
X,1553973669,619410,560
X,1553973670,619427,635
X,1553973671,619390,1539
X,1553973671,619321,1616
X,1553973672,619403,713
X,1553973672,619374,399
X,1553973673,619385,640
X,1553973673,619393,725
X,1553973674,619326,751
X,1553973675,619466,913
X,1553973675,619450,1197
X,1553973676,619452,873
X,1553973676,619466,841
X,1553973677,619405,856
X,1553973677,619361,1368
X,1553973678,619360,814
X,1553973679,619492,1279
X,1553973679,619375,936
X,1553973680,619461,747
P,1553973680,5150
X,1553973680,619474,913
A,1553973680,619392,192
T,1553973680,2876
X,1553973682,619390,490
X,1553973683,619483,1079
X,1553973683,619407,446
X,1553973684,619359,1422
X,1553973685,619462,883
X,1553973685,619503,788
X,1553973686,619477,748
X,1553973686,619478,523
X,1553973687,619493,472
X,1553973687,619470,540
X,1553973688,619589,856
X,1553973689,619463,853
X,1553973689,619574,1205
X,1553973690,619493,886
X,1553973690,619505,770
X,1553973691,619491,832
X,1553973691,619487,571
X,1553973692,619505,744
X,1553973692,619550,1339
X,1553973693,619532,836
X,1553973694,619522,426
X,1553973694,619499,516
X,1553973695,619417,932
X,1553973695,619427,1808
X,1553973696,619556,1026
X,1553973696,619494,496
A,1553973696,619483,199
T,1553973697,2876
X,1553973698,619548,750
X,1553973699,619616,1533
X,1553973700,619569,586
X,1553973700,619574,687
X,1553973701,619521,682
X,1553973701,619535,1107
