H,1557004280,242526
X,1557004280,575367,713
X,1557004281,575530,731
X,1557004281,575237,1629
X,1557004282,575625,642
X,1557004282,575689,1066
X,1557004283,575243,1506
X,1557004283,575741,1428
X,1557004284,575354,759
X,1557004285,575449,899
X,1557004285,575791,959
X,1557004286,575916,625
X,1557004286,575723,1208
X,1557004287,575930,910
X,1557004287,575891,546
A,1557004287,575691,907
T,1557004287,2758
U,1557004288,36740
X,1557004289,576183,1385
X,1557004290,576246,826
X,1557004290,575088,3027
X,1557004291,574571,1166
X,1557004292,575536,806
X,1557004292,576102,1341
X,1557004293,576332,681
X,1557004293,576205,577
X,1557004294,575966,493
X,1557004294,575753,1342
P,1557004295,5271
X,1557004295,575955,712
X,1557004296,576301,856
X,1557004296,576358,650
X,1557004297,576091,1192
X,1557004297,575293,1331
X,1557004298,575199,1028
X,1557004298,575574,1321
X,1557004299,575558,1156
X,1557004299,576132,793
X,1557004300,576083,1586
X,1557004301,575820,848
X,1557004301,576034,1136
X,1557004302,575952,1559
X,1557004302,576129,1563
X,1557004303,576367,908
X,1557004303,576699,936
X,1557004304,576665,975
X,1557004305,577031,1724
X,1557004305,576024,1916
X,1557004306,576635,637
X,1557004306,576124,1124
X,1557004306,575718,1278
X,1557004306,575647,1256
X,1557004307,575187,878
X,1557004308,575345,856
X,1557004308,574616,1007
X,1557004309,574488,1132
X,1557004309,574013,1506
X,1557004310,573994,1228
X,1557004310,574328,871
X,1557004311,574717,1351
X,1557004312,574992,1355
X,1557004312,576287,1155
X,1557004313,576249,1996
X,1557004313,576423,674
X,1557004314,576622,1130
X,1557004314,576895,938
X,1557004315,577405,1393
X,1557004315,577080,1156
X,1557004316,577025,2862
X,1557004317,576879,4070
X,1557004317,573882,3191
X,1557004318,575768,2157
X,1557004318,576119,1393
X,1557004319,575832,869
A,1557004319,576061,2567
T,1557004319,2758
U,1557004319,36740
X,1557004321,575846,548
X,1557004321,575610,9103
X,1557004322,576144,2197
X,1557004323,575933,1945
X,1557004323,576218,1867
P,1557004324,5275
X,1557004324,576360,657
X,1557004324,576262,1024
X,1557004325,576627,8068
X,1557004325,576198,4208
X,1557004326,576520,1360
X,1557004327,576228,889
X,1557004327,576346,925
X,1557004328,576478,1292
X,1557004328,576566,545
X,1557004329,576393,1073
X,1557004329,576411,663
X,1557004330,576392,830
X,1557004331,576208,1280
X,1557004331,576459,780
X,1557004332,577550,4399
X,1557004332,576251,7173
X,1557004333,576580,1699
X,1557004333,576730,1451
X,1557004334,577288,4566
X,1557004334,576772,492
X,1557004335,576808,513
X,1557004336,577066,1070
X,1557004336,577707,942
X,1557004337,577443,22031
X,1557004337,577778,14133
X,1557004338,578661,4216
X,1557004338,579147,1735
X,1557004339,578849,2078
X,1557004340,579443,1867
X,1557004340,579882,1853
X,1557004341,580900,1814
X,1557004341,581613,3640
X,1557004342,580719,3051
X,1557004342,580004,2574
X,1557004343,578172,4030
X,1557004344,578663,13919
X,1557004344,578831,5904
X,1557004345,579229,3952
X,1557004345,577934,1771
X,1557004346,579582,3127
X,1557004346,580931,10310
X,1557004347,581749,2690
X,1557004347,580883,3405
X,1557004347,580267,1326
X,1557004348,580168,1204
X,1557004348,579562,2167
X,1557004349,578501,5432
X,1557004349,578743,3747
X,1557004350,576881,3163
X,1557004351,577585,2001
X,1557004351,578287,1437
X,1557004352,578272,1095
X,1557004352,579072,1788
P,1557004353,5272
X,1557004353,578188,10481
X,1557004353,577151,2239
X,1557004354,577966,1323
X,1557004354,578012,931
X,1557004355,578126,1257
X,1557004356,577566,3504
X,1557004356,578112,1412
X,1557004357,577522,1223
X,1557004357,577835,625
X,1557004358,577745,788
X,1557004358,577211,1200
X,1557004359,577064,954
X,1557004360,576787,649
X,1557004360,576950,980
X,1557004361,577230,683
X,1557004361,576505,1534
X,1557004362,576281,713
X,1557004362,576249,910
A,1557004362,576802,2166
T,1557004363,2758
U,1557004363,36740
X,1557004364,576608,930
X,1557004365,576968,960
X,1557004366,576995,932
X,1557004366,576864,846
X,1557004367,576896,706
X,1557004367,577243,1706
X,1557004368,577822,862
X,1557004368,576994,946
X,1557004369,576440,706
X,1557004369,576273,1455
X,1557004370,576322,1227
X,1557004371,576635,879
X,1557004371,576782,1024
X,1557004372,577006,727
X,1557004372,576819,403
