H,1557006518,242526
X,1557006518,577047,1548
X,1557006519,577245,849
X,1557006519,577429,457
X,1557006520,577317,1367
X,1557006521,577268,1651
X,1557006521,577252,958
X,1557006521,577207,3407
X,1557006521,577228,984
X,1557006522,576788,1830
X,1557006522,576800,691
X,1557006523,577205,2172
X,1557006524,576535,1581
X,1557006524,576660,1405
X,1557006525,576897,1471
X,1557006525,576900,1787
X,1557006526,576737,1470
X,1557006526,577003,1836
X,1557006527,577368,947
X,1557006528,577448,2883
X,1557006528,577455,693
P,1557006528,5240
X,1557006529,577462,5889
X,1557006529,577655,1786
X,1557006530,577380,892
X,1557006530,577199,524
X,1557006531,576945,1362
X,1557006531,577441,1367
X,1557006532,577161,1224
X,1557006533,577339,875
X,1557006533,577341,508
A,1557006533,577046,1363
T,1557006533,2759
U,1557006534,36740
X,1557006535,577379,875
X,1557006536,577265,888
X,1557006536,577366,589
X,1557006537,577399,944
X,1557006537,577572,1442
X,1557006538,577491,759
X,1557006539,577391,564
X,1557006539,577273,473
X,1557006540,577399,594
X,1557006540,577407,498
X,1557006541,577490,629
X,1557006541,577538,771
X,1557006542,577614,523
X,1557006543,577627,691
X,1557006543,578015,14658
X,1557006544,577874,4046
X,1557006544,577476,1104
X,1557006545,577398,631
X,1557006545,578507,9853
X,1557006546,578079,10841
X,1557006547,577676,684
X,1557006547,577815,637
X,1557006548,577852,831
X,1557006548,577462,1575
X,1557006549,578200,1334
X,1557006549,577744,1560
X,1557006550,577518,4625
X,1557006550,577881,622
X,1557006551,577599,524
X,1557006552,577731,589
A,1557006552,577529,616
T,1557006552,2759
U,1557006552,36740
X,1557006554,577545,755
X,1557006554,577360,453
X,1557006555,577257,676
X,1557006555,577259,707
X,1557006556,577524,953
X,1557006556,577470,512
X,1557006557,577451,665
X,1557006557,577701,394
X,1557006558,577652,807
P,1557006558,5265
X,1557006559,577566,1027
X,1557006559,577658,933
X,1557006560,577614,874
X,1557006560,577594,644
X,1557006561,577609,595
X,1557006561,577624,722
X,1557006562,577466,1016
X,1557006562,577302,717
X,1557006562,577459,588
X,1557006563,577481,670
X,1557006563,577472,911
X,1557006564,577522,1075
X,1557006564,577488,733
X,1557006565,577331,413
A,1557006565,577492,444
T,1557006565,2759
U,1557006565,36740
X,1557006567,577547,711
X,1557006568,577539,541
X,1557006568,577645,550
X,1557006569,577763,719
X,1557006569,577829,678
X,1557006570,577640,1095
X,1557006570,577702,698
X,1557006571,577788,706
X,1557006572,577779,556
X,1557006572,577965,662
X,1557006573,578100,1319
X,1557006573,578867,955
X,1557006574,578905,758
X,1557006574,578206,737
X,1557006575,578347,1016
X,1557006575,578462,916
X,1557006576,578558,840
X,1557006577,578505,904
X,1557006577,578369,960
X,1557006578,578561,747
X,1557006578,578052,901
X,1557006579,578137,1089
X,1557006579,578341,765
X,1557006580,578503,1086
X,1557006581,578703,760
A,1557006581,578154,1366
T,1557006581,2759
U,1557006581,36740
X,1557006583,579156,711
X,1557006583,579411,823
X,1557006584,579564,1396
X,1557006584,579181,1255
X,1557006585,578988,766
X,1557006585,578734,785
X,1557006586,578528,605
X,1557006586,578659,795
X,1557006587,578526,847
P,1557006587,5265
X,1557006588,578725,872
X,1557006588,578695,754
X,1557006589,578416,859
X,1557006589,578302,811
X,1557006590,578511,918
X,1557006590,578298,1371
X,1557006591,578332,800
X,1557006592,578281,492
X,1557006592,578062,361
X,1557006593,578167,623
X,1557006593,577978,989
X,1557006594,577883,746
X,1557006594,577870,430
X,1557006595,577758,536
A,1557006595,578449,1653
T,1557006595,2759
U,1557006595,36740
X,1557006597,577413,530
X,1557006598,577159,981
X,1557006598,577000,648
X,1557006599,576879,47679
X,1557006599,576926,1055
X,1557006600,576708,4032
X,1557006600,576761,6703
X,1557006601,576824,633
X,1557006601,576827,825
X,1557006602,576811,702
X,1557006603,576719,656
X,1557006603,576686,738
X,1557006603,576791,867
X,1557006603,577010,958
X,1557006604,577257,963
X,1557006604,577332,310
X,1557006605,577350,823
X,1557006606,577448,591
X,1557006606,577521,743
X,1557006607,577486,1563
X,1557006607,577398,711
X,1557006608,577326,708
X,1557006608,577340,564
X,1557006609,577245,936
X,1557006610,577218,1286
