H,1557006237,242526
X,1557006237,576352,943
X,1557006238,576360,610
X,1557006238,576761,1007
X,1557006239,577079,720
X,1557006239,577127,868
A,1557006239,577021,2302
T,1557006239,2759
U,1557006240,36740
X,1557006241,577544,549
X,1557006242,577553,746
X,1557006242,577684,734
X,1557006243,577683,876
X,1557006244,577815,736
X,1557006244,577968,1794
X,1557006245,578641,1722
X,1557006245,577045,1431
X,1557006246,575570,1806
X,1557006246,576130,1274
X,1557006247,576472,879
X,1557006248,576426,1268
X,1557006248,575782,742
X,1557006249,576754,885
X,1557006249,576682,648
X,1557006250,576743,979
X,1557006250,576769,1209
X,1557006251,576625,1069
X,1557006251,576654,848
X,1557006252,576746,557
X,1557006253,576957,791
X,1557006253,577091,1016
X,1557006254,577285,803
X,1557006254,577176,1088
X,1557006255,577000,609
X,1557006255,577279,1002
X,1557006256,577165,822
X,1557006257,576947,1110
X,1557006257,577145,351
X,1557006258,578718,7335
X,1557006258,575725,10705
X,1557006259,577337,1426
X,1557006259,577313,909
X,1557006260,577326,637
X,1557006261,577091,2041
X,1557006261,577726,960
A,1557006261,577101,2033
T,1557006261,2759
U,1557006262,36740
X,1557006263,577241,2442
X,1557006264,577376,595
X,1557006264,577326,645
P,1557006264,5266
X,1557006265,577460,724
X,1557006265,577504,1034
X,1557006266,577560,699
X,1557006266,577452,972
X,1557006267,577353,463
X,1557006268,577434,625
X,1557006268,577418,874
X,1557006269,577552,1158
X,1557006269,577562,724
X,1557006270,577485,785
X,1557006270,577478,769
X,1557006271,577495,627
X,1557006272,577343,1068
X,1557006272,577282,710
X,1557006273,577341,551
X,1557006273,577253,716
X,1557006274,577311,892
X,1557006274,577253,828
X,1557006275,577440,955
X,1557006275,577467,650
X,1557006275,577545,346
A,1557006275,577414,309
T,1557006275,2759
U,1557006276,36740
X,1557006277,577269,5116
X,1557006278,577294,1468
X,1557006278,577164,980
X,1557006279,577047,838
X,1557006280,577190,813
X,1557006280,577348,871
X,1557006281,577463,844
X,1557006281,577610,1291
X,1557006282,577627,1031
X,1557006282,577502,9059
X,1557006283,577877,11674
X,1557006284,577639,1104
X,1557006284,577648,798
X,1557006285,577659,431
X,1557006285,578999,13364
X,1557006286,576741,6990
X,1557006286,577410,1098
X,1557006287,577308,806
X,1557006288,577035,613
X,1557006288,576649,720
X,1557006289,577203,798
X,1557006289,576890,1056
X,1557006290,577324,1968
X,1557006290,577204,1069
X,1557006291,577620,2164
X,1557006291,577723,1962
X,1557006292,577084,837
X,1557006293,577704,1010
X,1557006293,577532,1054
P,1557006293,5264
X,1557006294,576982,845
X,1557006294,577314,842
X,1557006295,577475,631
X,1557006295,577532,692
X,1557006296,577429,796
X,1557006297,577434,506
X,1557006297,576939,767
X,1557006298,576594,892
A,1557006298,577224,1065
T,1557006298,2759
U,1557006298,36740
X,1557006300,576923,863
X,1557006300,577024,505
X,1557006301,577213,1030
X,1557006301,577227,985
X,1557006302,577235,524
X,1557006303,577001,524
X,1557006303,576947,830
X,1557006304,576735,782
X,1557006304,577136,1303
X,1557006305,577808,666
X,1557006305,575810,3242
X,1557006306,576241,827
X,1557006306,576143,1499
X,1557006307,576510,1479
X,1557006308,577269,820
X,1557006308,577230,677
X,1557006309,576977,1082
X,1557006309,577101,1156
X,1557006310,576695,1381
X,1557006310,576733,828
X,1557006311,576521,1080
X,1557006312,576844,1006
X,1557006312,577210,819
X,1557006313,577097,746
X,1557006313,576609,871
X,1557006314,576653,528
X,1557006314,576669,996
X,1557006315,576893,1049
X,1557006316,576400,1283
X,1557006316,576712,662
X,1557006316,576927,800
X,1557006316,576904,1165
X,1557006317,577011,762
A,1557006317,576963,1567
T,1557006317,2759
U,1557006317,36740
X,1557006319,576627,429
X,1557006319,575719,1196
X,1557006320,576061,1268
X,1557006321,576553,538
X,1557006321,576803,968
X,1557006322,577011,609
X,1557006322,576917,469
P,1557006322,5262
X,1557006323,576962,881
X,1557006323,576767,606
X,1557006324,576867,1142
X,1557006324,576771,939
X,1557006325,576732,581
X,1557006326,576709,509
X,1557006326,576849,1354
X,1557006327,576620,1809
X,1557006327,576957,483
X,1557006328,577006,572
X,1557006328,576910,886
X,1557006329,577091,478
X,1557006330,577067,1001
X,1557006330,577248,1307
X,1557006331,577198,602
