H,1556070848,242526
D,1556070848,376064
D,1556070851,357632
P,1556070855,5429
P,1556070884,5426
P,1556070913,5427
P,1556070942,5428
P,1556070972,5428
P,1556071001,5426
P,1556071031,5429
P,1556071061,5427
D,1556071079,407040
P,1556071091,5428
P,1556071120,5429
P,1556071149,5426
P,1556071179,5428
P,1556071208,5429
P,1556071237,5427
P,1556071267,5428
P,1556071296,5429
P,1556071326,5428
P,1556071355,5427
P,1556071385,5428
P,1556071414,5428
P,1556071443,5428
P,1556071473,5427
P,1556071502,5427
P,1556071531,5428
P,1556071560,5428
P,1556071590,5427
P,1556071620,5426
P,1556071649,5429
P,1556071678,5425
P,1556071708,5428
P,1556071737,5427
P,1556071766,5428
P,1556071796,5428
P,1556071825,5428
P,1556071854,5429
P,1556071883,5428
P,1556071914,5428
P,1556071943,5428
P,1556071972,5428
P,1556072002,5427
P,1556072031,5427
P,1556072060,5427
O,1556072069,232941,1511
O,1556072070,233152,104
O,1556072070,233183,113
O,1556072071,233241,175
O,1556072071,233232,135
O,1556072072,233165,107
O,1556072073,233205,138
O,1556072073,233088,114
O,1556072074,233106,195
O,1556072074,233202,188
O,1556072075,233209,129
O,1556072075,233114,313
O,1556072076,233066,213
O,1556072077,233154,160
O,1556072077,233216,207
O,1556072078,233128,194
O,1556072078,233155,125
O,1556072079,233256,122
O,1556072079,233206,146
O,1556072080,233155,138
O,1556072080,233128,93
O,1556072081,233103,182
O,1556072082,233151,115
O,1556072082,233242,112
O,1556072083,233277,202
O,1556072083,233356,90
O,1556072084,233340,214
O,1556072084,233232,128
O,1556072085,233237,203
O,1556072086,233231,98
O,1556072086,233212,187
O,1556072087,233241,113
O,1556072087,233269,143
O,1556072088,233345,117
O,1556072088,233343,125
O,1556072088,233359,53
O,1556072089,233418,109
O,1556072089,233468,165
P,1556072089,5419
O,1556072090,233509,104
O,1556072090,233543,113
O,1556072091,233488,147
O,1556072091,233520,100
O,1556072092,233540,100
O,1556072093,233560,92
O,1556072093,233586,136
O,1556072094,233547,105
O,1556072094,233559,130
O,1556072095,233646,167
O,1556072095,233749,83
O,1556072096,233698,137
O,1556072096,233742,201
O,1556072097,233784,166
O,1556072098,234013,117
O,1556072098,233977,93
O,1556072099,234047,149
O,1556072099,234012,147
O,1556072100,233836,239
O,1556072100,233817,95
O,1556072101,233901,123
O,1556072102,233812,80
O,1556072102,233863,129
O,1556072103,233781,148
O,1556072103,233756,86
O,1556072104,233759,107
O,1556072104,233673,160
O,1556072105,233500,148
O,1556072106,233421,116
O,1556072106,233434,80
O,1556072107,233498,72
O,1556072107,233498,111
O,1556072108,233449,118
O,1556072108,233426,110
O,1556072109,233513,156
O,1556072110,233372,242
O,1556072110,233270,261
O,1556072111,233389,208
O,1556072111,233482,82
O,1556072112,233459,91
O,1556072112,233493,263
O,1556072113,233383,153
O,1556072114,233406,96
O,1556072114,233426,79
O,1556072115,233464,157
O,1556072115,233512,113
O,1556072116,233510,96
O,1556072116,233537,159
O,1556072117,233438,155
O,1556072117,233441,167
O,1556072118,233419,138
O,1556072119,233484,173
O,1556072119,233606,155
P,1556072119,5420
O,1556072120,233617,174
O,1556072120,233531,137
O,1556072121,233586,111
O,1556072121,233563,118
O,1556072122,233656,121
O,1556072123,233718,118
O,1556072123,233669,154
O,1556072124,233702,60
O,1556072124,233633,139
O,1556072125,233656,95
T,1556072125,2849
P,1556072148,5428
P,1556072177,5426
P,1556072208,5427
P,1556072237,5427
P,1556072266,5427
P,1556072295,5428
P,1556072325,5426
P,1556072354,5428
P,1556072383,5427
P,1556072413,5427
P,1556072442,5426
P,1556072471,5428
P,1556072501,5428
P,1556072531,5428
P,1556072560,5426
P,1556072589,5428
P,1556072619,5428
P,1556072648,5427
D,1556072650,391424
D,1556072652,368896
D,1556072655,364288
D,1556072657,366848
D,1556072659,368128
D,1556072661,367616
D,1556072663,368384
D,1556072665,368384
D,1556072667,367872
D,1556072669,367872
D,1556072671,368384
D,1556072674,368128
D,1556072676,368640
P,1556072677,5425
D,1556072678,368640
D,1556072680,368896
D,1556072682,370176
D,1556072685,368896
D,1556072687,368896
D,1556072689,368896
D,1556072691,363264
D,1556072693,367360
D,1556072696,368128
D,1556072698,369664
D,1556072700,369152
D,1556072702,378368
D,1556072703,378880
D,1556072706,369152
P,1556072706,5425
D,1556072708,369408
D,1556072710,370176
D,1556072712,374528
D,1556072714,379392
D,1556072717,369408
D,1556072719,372736
D,1556072721,369920
