H,1549564165,379760
P,1549564165,5125
P,1549564196,5125
P,1549564225,5126
P,1549564254,5125
P,1549564283,5126
P,1549564313,5126
P,1549564342,5126
P,1549564371,5126
P,1549564401,5126
P,1549564430,5125
P,1549564459,5124
P,1549564489,5125
P,1549564519,5126
P,1549564548,5124
P,1549564577,5125
P,1549564607,5125
P,1549564636,5124
P,1549564665,5126
P,1549564694,5124
P,1549564724,5125
P,1549564753,5126
P,1549564783,5127
P,1549564812,5126
P,1549564842,5126
P,1549564871,5125
P,1549564900,5126
P,1549564930,5126
P,1549564959,5126
P,1549564988,5126
P,1549565017,5126
P,1549565047,5127
P,1549565077,5126
P,1549565106,5126
P,1549565136,5125
P,1549565165,5126
P,1549565194,5125
P,1549565223,5125
P,1549565253,5126
P,1549565282,5126
P,1549565311,5126
P,1549565341,5125
P,1549565371,5125
P,1549565400,5125
P,1549565429,5124
P,1549565459,5126
P,1549565488,5126
P,1549565517,5126
P,1549565547,5126
P,1549565576,5125
P,1549565605,5125
P,1549565634,5126
P,1549565665,5126
P,1549565694,5126
P,1549565723,5126
P,1549565753,5126
P,1549565782,5127
P,1549565811,5125
P,1549565840,5126
P,1549565870,5127
P,1549565899,5126
P,1549565928,5125
P,1549565959,5124
P,1549565988,5127
P,1549566017,5126
P,1549566046,5126
P,1549566076,5124
P,1549566105,5125
O,1549566110,406776,2810
O,1549566111,407137,515
O,1549566111,407034,871
O,1549566112,406700,762
O,1549566112,406914,813
O,1549566113,407006,652
O,1549566114,407196,702
O,1549566114,407110,468
O,1549566115,407048,574
O,1549566115,407200,840
O,1549566116,407258,614
O,1549566116,407363,785
O,1549566117,407299,915
O,1549566118,407315,395
O,1549566118,407378,614
O,1549566119,407325,496
O,1549566119,406944,791
O,1549566120,407025,754
O,1549566120,407141,653
O,1549566121,407033,463
O,1549566122,407146,793
O,1549566122,407114,933
O,1549566123,407230,810
O,1549566123,407257,711
O,1549566124,407153,678
O,1549566124,407008,687
O,1549566124,407155,725
O,1549566125,407239,745
O,1549566125,407120,578
O,1549566126,406922,618
O,1549566126,407057,1470
O,1549566127,407223,527
O,1549566127,407382,652
O,1549566128,407183,928
O,1549566128,407066,618
O,1549566129,407137,929
O,1549566130,407096,545
O,1549566130,407352,530
O,1549566131,407254,999
O,1549566131,407260,433
O,1549566132,407320,514
O,1549566132,407412,480
O,1549566133,407416,889
O,1549566134,407448,614
P,1549566134,5115
O,1549566134,407502,530
O,1549566135,407520,569
O,1549566135,407496,294
O,1549566136,407470,498
O,1549566136,407478,425
O,1549566137,407463,795
O,1549566138,407394,437
O,1549566138,407397,288
O,1549566139,407519,260
O,1549566139,407356,340
O,1549566140,407336,400
O,1549566140,407192,323
O,1549566141,407206,247
O,1549566142,407264,419
O,1549566142,407400,294
O,1549566143,407312,297
O,1549566143,407337,300
O,1549566144,407199,292
O,1549566144,407179,180
O,1549566145,407142,199
O,1549566146,407210,400
O,1549566146,407275,339
O,1549566147,407354,330
O,1549566147,407327,234
O,1549566148,407415,261
O,1549566148,407302,290
O,1549566149,407421,302
O,1549566150,407468,278
O,1549566150,407359,163
O,1549566151,407399,344
O,1549566151,407441,270
O,1549566152,407408,212
O,1549566152,407315,468
O,1549566153,407297,244
O,1549566153,407309,209
O,1549566154,407219,227
O,1549566155,407179,286
O,1549566155,407179,212
O,1549566156,407280,191
O,1549566156,407334,278
O,1549566157,407186,310
O,1549566157,407135,178
O,1549566158,407238,213
O,1549566159,407121,338
O,1549566159,407052,285
O,1549566160,406798,313
O,1549566160,406638,290
O,1549566161,406835,460
O,1549566161,407021,487
O,1549566162,407243,545
O,1549566163,407140,235
O,1549566163,407169,301
O,1549566164,407184,175
P,1549566164,5117
O,1549566164,407332,211
O,1549566165,407414,327
O,1549566165,407442,335
O,1549566165,407403,424
T,1549566165,2764
P,1549566193,5125
P,1549566222,5124
P,1549566252,5127
P,1549566282,5126
P,1549566311,5125
P,1549566340,5125
P,1549566370,5125
P,1549566399,5125
P,1549566428,5126
P,1549566458,5125
P,1549566488,5126
P,1549566517,5126
P,1549566547,5125
P,1549566576,5125
P,1549566606,5125
P,1549566635,5126
P,1549566664,5125
P,1549566694,5126
P,1549566723,5126
P,1549566752,5126
P,1549566781,5127
P,1549566811,5125
P,1549566841,5126
P,1549566870,5126
P,1549566900,5126
P,1549566929,5126
P,1549566958,5125
P,1549566987,5125
P,1549567017,5125
P,1549567046,5125
P,1549567075,5127
P,1549567105,5126
