H,1548785214,379760
P,1548785214,5167
P,1548785243,5167
P,1548785272,5166
P,1548785302,5167
P,1548785331,5167
P,1548785360,5165
P,1548785390,5166
P,1548785420,5167
P,1548785449,5167
P,1548785478,5167
P,1548785508,5167
P,1548785537,5167
P,1548785566,5167
P,1548785595,5166
P,1548785625,5167
P,1548785654,5167
P,1548785684,5168
P,1548785714,5167
P,1548785743,5167
P,1548785772,5167
P,1548785801,5161
P,1548785831,5167
P,1548785860,5166
P,1548785889,5167
P,1548785919,5165
P,1548785948,5167
P,1548785978,5167
P,1548786007,5166
P,1548786037,5167
P,1548786066,5166
P,1548786095,5166
P,1548786125,5167
P,1548786154,5166
P,1548786183,5165
P,1548786212,5166
P,1548786242,5166
P,1548786272,5166
P,1548786301,5166
O,1548786322,383999,2618
O,1548786323,384256,359
O,1548786324,384214,232
O,1548786324,384199,294
O,1548786325,384199,382
O,1548786325,384206,598
O,1548786326,384141,308
O,1548786326,384076,950
O,1548786327,384116,360
O,1548786328,384123,365
O,1548786328,384100,621
O,1548786329,384137,515
O,1548786329,384150,475
O,1548786330,384125,202
O,1548786330,384093,328
P,1548786331,5158
O,1548786331,384085,630
O,1548786332,384116,1884
O,1548786332,384099,899
O,1548786333,384107,546
O,1548786333,384096,658
O,1548786333,384116,542
O,1548786333,384104,574
O,1548786334,384125,389
O,1548786335,384128,371
O,1548786335,384145,256
O,1548786336,384123,346
O,1548786336,384092,376
O,1548786337,384137,561
O,1548786337,384001,1340
O,1548786338,384126,2581
O,1548786339,384154,807
O,1548786339,384102,853
O,1548786340,384105,316
O,1548786340,384084,664
O,1548786341,384112,454
O,1548786341,384083,576
O,1548786342,384135,604
O,1548786343,384132,603
O,1548786343,384121,395
O,1548786344,384107,429
O,1548786344,384106,364
O,1548786345,384115,255
O,1548786345,384089,445
O,1548786346,384113,771
O,1548786346,384096,1009
O,1548786347,384139,777
O,1548786348,384104,373
O,1548786348,384072,225
O,1548786349,384081,298
O,1548786349,384118,241
O,1548786350,384130,234
O,1548786350,384114,498
O,1548786351,384101,527
O,1548786352,384121,349
O,1548786352,384137,395
O,1548786353,384133,508
O,1548786353,384089,633
O,1548786354,384102,441
O,1548786354,384046,867
O,1548786355,384036,347
O,1548786356,384084,227
O,1548786356,384116,303
O,1548786357,384076,487
O,1548786357,384097,786
O,1548786358,384070,576
O,1548786358,384005,283
O,1548786359,384058,367
O,1548786360,384083,500
P,1548786360,5154
O,1548786360,384088,241
O,1548786361,384052,338
O,1548786361,384042,472
O,1548786362,384091,888
O,1548786362,384075,953
O,1548786363,384126,620
O,1548786364,384068,456
O,1548786364,384050,247
O,1548786365,384079,432
O,1548786365,384066,564
O,1548786366,384049,525
O,1548786366,384070,618
O,1548786367,384046,624
O,1548786367,384048,742
O,1548786368,384079,367
O,1548786369,384056,798
O,1548786369,384039,846
O,1548786370,384078,479
O,1548786370,384071,1178
O,1548786371,384046,1444
O,1548786371,384017,776
O,1548786372,384076,356
O,1548786373,384107,626
O,1548786373,383997,954
O,1548786374,384044,689
O,1548786374,384030,502
O,1548786374,384051,492
O,1548786374,384046,550
O,1548786375,383976,477
O,1548786376,383922,652
O,1548786376,383910,892
O,1548786377,383967,998
O,1548786377,384012,587
T,1548786377,2740
P,1548786389,5165
P,1548786418,5167
P,1548786448,5167
P,1548786477,5166
P,1548786506,5165
P,1548786536,5166
P,1548786566,5166
P,1548786595,5167
P,1548786624,5166
P,1548786654,5167
P,1548786683,5167
P,1548786712,5167
P,1548786742,5166
P,1548786771,5167
P,1548786800,5166
P,1548786829,5165
P,1548786860,5165
P,1548786889,5166
P,1548786918,5166
P,1548786948,5166
P,1548786977,5166
P,1548787006,5166
P,1548787035,5167
P,1548787065,5166
P,1548787094,5167
P,1548787123,5165
P,1548787153,5166
P,1548787183,5165
P,1548787212,5165
P,1548787241,5166
P,1548787271,5166
P,1548787300,5166
P,1548787329,5166
P,1548787358,5167
P,1548787388,5166
P,1548787417,5167
P,1548787447,5166
P,1548787477,5166
P,1548787506,5165
P,1548787535,5167
P,1548787564,5166
P,1548787594,5167
P,1548787623,5166
P,1548787652,5165
P,1548787682,5166
P,1548787712,5166
P,1548787742,5165
P,1548787771,5166
P,1548787801,5166
P,1548787830,5166
P,1548787859,5166
P,1548787889,5165
P,1548787918,5166
P,1548787947,5167
P,1548787976,5165
P,1548788006,5166
P,1548788036,5165
P,1548788065,5167
P,1548788095,5166
P,1548788124,5165
P,1548788153,5166
