H,1549946979,379760
P,1549946979,5129
P,1549947009,5128
P,1549947038,5128
P,1549947067,5128
P,1549947098,5128
P,1549947127,5129
P,1549947156,5129
P,1549947185,5128
P,1549947215,5128
P,1549947244,5128
P,1549947273,5128
P,1549947303,5129
P,1549947332,5129
P,1549947361,5128
P,1549947391,5128
P,1549947421,5128
P,1549947450,5129
P,1549947479,5128
P,1549947509,5127
P,1549947538,5128
P,1549947567,5128
P,1549947596,5128
P,1549947626,5127
P,1549947655,5128
P,1549947685,5127
P,1549947715,5128
P,1549947744,5124
P,1549947773,5128
P,1549947802,5128
P,1549947832,5129
P,1549947861,5129
P,1549947890,5129
P,1549947920,5128
P,1549947949,5129
P,1549947979,5129
P,1549948008,5129
P,1549948038,5129
P,1549948067,5128
P,1549948096,5127
P,1549948126,5128
P,1549948155,5128
P,1549948184,5127
P,1549948213,5128
P,1549948243,5126
P,1549948273,5127
P,1549948302,5126
P,1549948332,5129
P,1549948361,5129
P,1549948390,5127
O,1549948393,393972,2764
O,1549948393,394266,568
O,1549948394,394241,432
O,1549948394,394381,367
O,1549948395,394335,360
O,1549948396,394500,562
O,1549948396,394393,344
O,1549948397,394353,528
O,1549948397,394264,857
O,1549948398,394747,739
O,1549948398,394692,427
O,1549948399,394438,430
O,1549948400,394496,610
O,1549948400,394379,367
O,1549948401,394383,434
O,1549948401,394514,1126
O,1549948402,394362,1079
O,1549948402,394323,993
O,1549948403,394253,641
O,1549948404,394313,524
O,1549948404,394333,215
O,1549948405,394230,366
O,1549948405,394383,467
O,1549948406,394221,569
O,1549948406,394463,410
O,1549948407,394511,562
O,1549948408,394264,674
O,1549948408,394208,483
O,1549948409,394223,251
O,1549948409,394319,325
O,1549948410,394365,452
O,1549948410,394273,205
O,1549948411,394798,513
O,1549948412,394437,1122
O,1549948412,394557,486
O,1549948413,394545,248
O,1549948413,394514,818
O,1549948414,394853,917
O,1549948414,394397,369
O,1549948414,394959,699
O,1549948414,394684,321
O,1549948415,394439,242
O,1549948416,394491,473
O,1549948416,394369,336
O,1549948417,394744,498
O,1549948417,394811,519
O,1549948418,395069,524
O,1549948418,394886,257
O,1549948419,394667,512
P,1549948419,5117
O,1549948420,394965,217
O,1549948420,394839,640
O,1549948421,394492,738
O,1549948421,394381,348
O,1549948422,394531,404
O,1549948422,394323,364
O,1549948423,394175,291
O,1549948424,394313,304
O,1549948424,394265,429
O,1549948425,394314,888
O,1549948425,394834,640
O,1549948426,395052,501
O,1549948426,395007,261
O,1549948427,394523,1044
O,1549948428,394335,323
O,1549948428,394749,520
O,1549948429,394390,736
O,1549948429,394506,533
O,1549948430,394318,344
O,1549948430,394387,451
O,1549948431,394564,469
O,1549948432,394611,491
O,1549948432,394599,485
O,1549948433,394551,234
O,1549948433,394532,345
O,1549948434,394500,227
O,1549948434,394603,285
O,1549948435,394355,457
O,1549948435,394439,347
O,1549948436,394398,507
O,1549948437,394310,396
O,1549948437,394250,436
O,1549948438,394148,315
O,1549948438,394216,186
O,1549948439,394069,480
O,1549948439,394149,362
O,1549948440,394175,329
O,1549948441,394266,302
O,1549948441,394172,186
O,1549948442,394098,734
O,1549948442,394060,545
O,1549948443,394050,636
O,1549948443,393928,463
O,1549948444,393947,567
O,1549948445,394107,601
O,1549948445,394243,268
O,1549948446,394328,559
O,1549948446,394361,465
O,1549948447,394288,451
O,1549948447,394544,194
O,1549948448,394581,349
O,1549948449,394376,543
T,1549948449,2722
P,1549948449,5127
P,1549948478,5127
P,1549948507,5127
P,1549948537,5128
P,1549948567,5127
P,1549948596,5128
P,1549948625,5128
P,1549948655,5127
P,1549948684,5128
P,1549948713,5127
P,1549948742,5127
P,1549948772,5127
P,1549948801,5127
P,1549948830,5128
P,1549948861,5128
P,1549948890,5127
P,1549948919,5128
P,1549948948,5127
P,1549948978,5128
P,1549949007,5127
P,1549949036,5126
P,1549949066,5128
P,1549949095,5128
P,1549949124,5128
P,1549949154,5127
P,1549949184,5127
P,1549949213,5127
P,1549949242,5129
P,1549949272,5128
P,1549949301,5126
P,1549949331,5127
P,1549949360,5127
P,1549949390,5126
P,1549949419,5128
P,1549949449,5128
P,1549949479,5128
P,1549949508,5126
P,1549949537,5128
P,1549949566,5128
P,1549949596,5127
P,1549949625,5128
P,1549949654,5127
P,1549949684,5127
P,1549949713,5128
P,1549949743,5129
P,1549949772,5128
P,1549949802,5127
P,1549949831,5129
P,1549949860,5126
P,1549949890,5128
P,1549949919,5127
P,1549949948,5128
P,1549949977,5128
