58022,113664
D,1559958024,113152
D,1559958027,112640
D,1559958029,114432
D,1559958030,113920
P,1559958031,5017
D,1559958032,114176
D,1559958034,115968
D,1559958037,113920
D,1559958039,114944
D,1559958041,115200
D,1559958043,115456
D,1559958045,115456
D,1559958048,117504
D,1559958050,115200
D,1559958052,116224
D,1559958054,116224
D,1559958056,115712
D,1559958059,114176
D,1559958061,115200
P,1559958062,5018
D,1559958063,115712
D,1559958065,114688
D,1559958067,114176
D,1559958070,114944
D,1559958071,114176
D,1559958073,116224
D,1559958075,117248
D,1559958077,115712
D,1559958080,116224
D,1559958082,116736
D,1559958084,115456
D,1559958086,115456
D,1559958088,116736
D,1559958091,116224
P,1559958091,5017
D,1559958093,115968
D,1559958095,114944
D,1559958097,114432
D,1559958099,116224
D,1559958102,115200
D,1559958104,116480
D,1559958106,115712
D,1559958108,113152
D,1559958110,115712
D,1559958112,115456
D,1559958114,116224
D,1559958116,114944
D,1559958118,114432
P,1559958120,5016
D,1559958120,114944
D,1559958123,115200
D,1559958125,115456
D,1559958127,115968
D,1559958129,115200
D,1559958131,115968
D,1559958134,114176
D,1559958136,115200
D,1559958138,116224
D,1559958140,115712
D,1559958142,115712
D,1559958145,115712
D,1559958147,114944
D,1559958149,115712
P,1559958150,5017
D,1559958151,114176
D,1559958152,114176
D,1559958155,112896
D,1559958157,114176
D,1559958159,113920
D,1559958161,114688
D,1559958163,114176
D,1559958166,113408
D,1559958168,112896
D,1559958170,112896
D,1559958172,114176
D,1559958174,114688
D,1559958177,114688
D,1559958179,115200
P,1559958179,5016
D,1559958181,114432
D,1559958183,113152
D,1559958185,114176
D,1559958188,113920
D,1559958190,114432
D,1559958192,112640
D,1559958193,113664
D,1559958195,113664
D,1559958198,114176
D,1559958200,114944
D,1559958202,114688
D,1559958204,114688
D,1559958207,114176
P,1559958208,5017
D,1559958209,114944
D,1559958211,113920
D,1559958213,113920
D,1559958215,112896
D,1559958218,114432
D,1559958220,114944
D,1559958222,114432
D,1559958224,113664
D,1559958226,113664
D,1559958229,114176
D,1559958231,115200
D,1559958233,115456
D,1559958234,115456
D,1559958236,114944
P,1559958237,5016
D,1559958239,115456
D,1559958241,115968
D,1559958243,115200
D,1559958245,114944
D,1559958247,114176
D,1559958250,115200
D,1559958252,113920
D,1559958254,113920
D,1559958256,113408
D,1559958258,113920
D,1559958261,114176
D,1559958263,114176
D,1559958265,113920
D,1559958267,113408
P,1559958267,5016
D,1559958269,114944
D,1559958272,113664
D,1559958274,113920
D,1559958275,113408
D,1559958277,113408
D,1559958279,113408
D,1559958282,114176
D,1559958284,113152
D,1559958286,114432
D,1559958288,114176
D,1559958290,113152
D,1559958293,113920
D,1559958295,114688
P,1559958296,5016
D,1559958297,114176
D,1559958299,114432
D,1559958301,113664
D,1559958304,112896
D,1559958306,114432
D,1559958308,113664
D,1559958310,113664
D,1559958312,113920
D,1559958315,112896
D,1559958316,112896
D,1559958318,113152
D,1559958320,113152
D,1559958322,113408
D,1559958325,113408
P,1559958325,5018
D,1559958327,113664
D,1559958329,113664
D,1559958331,114688
D,1559958333,114432
D,1559958336,114688
D,1559958338,114432
D,1559958340,114432
D,1559958342,114944
D,1559958344,115968
D,1559958347,114176
D,1559958349,116736
D,1559958351,115200
D,1559958353,115200
D,1559958355,115456
P,1559958356,5017
D,1559958357,113920
D,1559958359,115456
D,1559958361,114176
D,1559958363,115200
D,1559958365,115456
D,1559958368,114688
D,1559958370,115968
D,1559958372,116480
D,1559958374,115968
D,1559958376,117248
D,1559958379,118272
D,1559958381,118528
D,1559958383,119296
P,1559958385,5017
D,1559958385,117248
D,1559958387,117504
D,1559958390,118528
D,1559958392,118272
D,1559958394,117248
D,1559958396,116736
D,1559958398,116736
