H,1559424094,272815
D,1559424094,394752
D,1559424096,401408
D,1559424098,402688
D,1559424101,398848
R,1559424101,5C00DDFC90
R,1559424101,5C00DDFC90
X,1559424102,610304,4222
X,1559424103,610398,19173
X,1559424104,611084,19223
X,1559424104,611589,26911
X,1559424105,612119,28024
X,1559424105,612720,43907
X,1559424106,610846,51773
X,1559424106,610479,30705
X,1559424107,612330,19497
X,1559424108,614954,20216
X,1559424108,610122,11102
X,1559424109,610961,2849
X,1559424109,611390,9676
X,1559424110,612486,21383
X,1559424110,611784,1043
X,1559424111,611782,1618
X,1559424112,611822,1413
X,1559424112,611776,1974
P,1559424112,5139
X,1559424113,612097,2206
X,1559424113,612075,4317
X,1559424114,612246,2382
X,1559424114,611003,10576
X,1559424115,612414,19415
X,1559424116,610810,11077
X,1559424116,610709,30259
X,1559424117,612163,30122
X,1559424117,611854,7459
X,1559424118,612017,4642
X,1559424118,612355,3732
X,1559424119,612458,1369
X,1559424120,612498,1457
X,1559424120,612485,14502
X,1559424121,612207,2271
X,1559424121,612608,1935
X,1559424122,612536,1488
X,1559424122,612552,941
X,1559424123,612578,6160
X,1559424124,612777,12389
X,1559424124,613632,25988
X,1559424125,609767,40792
X,1559424125,615687,37326
X,1559424126,612775,18758
X,1559424126,613696,13091
X,1559424126,612942,18815
X,1559424126,612779,4865
X,1559424127,614808,11057
X,1559424128,614428,48673
X,1559424128,613921,23530
X,1559424129,614573,10673
X,1559424129,613644,12494
X,1559424130,615368,12034
X,1559424130,613131,16219
X,1559424131,609596,14689
X,1559424132,611289,4520
X,1559424132,611451,2912
X,1559424133,614990,42005
X,1559424133,601736,53088
X,1559424134,610490,55244
X,1559424134,615398,330
X,1559424135,614005,24077
X,1559424136,612513,57987
X,1559424136,613776,10938
X,1559424137,613416,39895
X,1559424137,611982,16783
X,1559424138,612050,10640
X,1559424138,610919,9379
X,1559424139,612590,32542
X,1559424140,611446,14125
X,1559424140,612688,3266
X,1559424141,612794,1363
X,1559424141,612854,2836
P,1559424141,5138
X,1559424142,612935,2786
X,1559424142,612940,1183
X,1559424143,612874,1464
X,1559424144,612990,1199
X,1559424144,612898,982
X,1559424145,613285,8612
X,1559424145,613015,2042
X,1559424146,613257,3485
X,1559424146,613224,925
X,1559424147,613278,734
X,1559424147,613364,1508
X,1559424148,613540,1341
X,1559424149,613353,2344
X,1559424149,613531,1570
X,1559424150,613527,1291
X,1559424150,613690,867
X,1559424151,613601,1273
X,1559424151,613742,1118
X,1559424152,613769,2156
X,1559424153,613925,1501
X,1559424153,614331,3692
X,1559424154,613257,5116
X,1559424154,613923,2093
X,1559424155,614101,1646
X,1559424155,613975,1626
X,1559424156,613868,4357
X,1559424157,613970,2050
X,1559424157,613990,2485
X,1559424158,614138,922
X,1559424158,614174,1371
X,1559424159,614038,927
X,1559424159,614197,2363
X,1559424160,614212,1155
X,1559424161,614168,2226
X,1559424161,614165,1524
X,1559424162,614107,1525
X,1559424162,614360,2246
X,1559424163,614243,2001
X,1559424163,614283,1682
X,1559424164,614364,1391
X,1559424165,614291,1379
X,1559424165,614347,1441
X,1559424166,614498,2443
X,1559424166,614414,1774
X,1559424167,614466,2308
X,1559424167,614520,3347
X,1559424167,613527,11302
X,1559424168,615475,4271
X,1559424168,614419,2213
X,1559424169,612619,63733
X,1559424169,611347,22946
X,1559424170,616276,57712
X,1559424170,616936,51096
P,1559424170,5139
X,1559424171,615456,33544
X,1559424171,613886,33708
X,1559424172,614821,30408
X,1559424173,614752,39003
X,1559424173,617254,32432
X,1559424174,616075,24107
X,1559424174,615259,16858
X,1559424175,616126,1931
X,1559424175,616177,3412
X,1559424176,614512,47501
X,1559424177,615228,5630
X,1559424177,615767,4008
X,1559424178,615632,1687
X,1559424178,615619,1283
X,1559424179,615776,1283
X,1559424179,615872,4991
X,1559424180,615674,3637
X,1559424181,616033,9780
X,1559424181,616035,3322
X,1559424182,615813,1631
X,1559424182,615921,716
X,1559424183,615924,469
X,1559424183,615864,1942
X,1559424184,615859,1731
X,1559424185,615910,2219
X,1559424185,615946,931
X,1559424186,615928,1468
X,1559424186,615966,1490
X,1559424187,616357,3987
X,1559424187,615707,3238
X,1559424188,616212,2273
X,1559424189,616199,1652
X,1559424189,616080,1545
X,1559424190,616146,1771
X,1559424190,616145,1100
X,1559424191,616262,1572
X,1559424191,616093,1412
X,1559424192,616198,1009
X,1559424193,616264,850
