5091,179200
D,1558755093,179200
D,1558755095,178944
D,1558755098,178688
D,1558755100,178944
D,1558755102,179200
D,1558755104,178688
P,1558755105,5201
D,1558755106,179456
D,1558755109,179456
D,1558755111,179456
D,1558755112,178688
D,1558755114,178688
D,1558755116,178944
D,1558755119,178944
D,1558755121,178944
D,1558755123,178944
D,1558755125,179456
D,1558755127,178688
D,1558755130,178944
D,1558755132,178944
D,1558755134,179456
P,1558755134,5110
D,1558755136,179456
D,1558755138,179456
D,1558755141,179200
D,1558755143,179712
D,1558755145,178944
D,1558755147,179712
D,1558755150,179200
D,1558755152,179200
D,1558755153,178688
D,1558755155,179456
D,1558755157,179456
D,1558755160,178688
D,1558755162,178944
P,1558755163,5202
D,1558755164,179456
D,1558755166,179456
D,1558755168,178688
D,1558755171,179200
D,1558755173,179712
D,1558755175,178944
D,1558755177,179200
D,1558755179,179712
D,1558755182,179712
D,1558755184,179712
D,1558755186,178688
D,1558755188,179200
D,1558755190,179456
D,1558755193,179200
P,1558755193,5201
D,1558755194,179200
D,1558755196,179456
D,1558755198,179456
D,1558755200,179200
D,1558755203,179456
D,1558755205,179712
D,1558755207,179200
D,1558755209,178944
D,1558755211,179712
D,1558755214,178944
D,1558755216,179456
D,1558755218,179968
D,1558755220,179200
D,1558755222,179712
P,1558755223,5097
D,1558755225,179712
D,1558755227,179712
D,1558755229,179712
D,1558755231,178944
D,1558755233,179456
D,1558755235,179200
D,1558755237,179200
D,1558755239,179456
D,1558755241,179200
D,1558755243,179200
D,1558755246,179200
D,1558755248,179200
D,1558755250,179456
P,1558755252,5201
D,1558755252,179712
D,1558755254,179456
D,1558755257,179456
D,1558755259,179200
D,1558755261,179200
D,1558755263,179456
D,1558755265,179200
D,1558755268,179712
D,1558755270,179456
D,1558755272,179456
D,1558755274,179200
D,1558755275,179456
D,1558755278,180224
D,1558755280,179712
P,1558755281,5201
D,1558755282,179456
D,1558755284,179200
D,1558755286,179712
D,1558755289,179456
D,1558755291,179456
D,1558755293,178944
D,1558755295,179200
D,1558755297,179456
D,1558755300,179456
D,1558755302,179968
D,1558755304,179712
D,1558755306,179968
D,1558755308,179456
D,1558755311,179200
P,1558755311,5119
D,1558755313,179200
D,1558755315,179456
D,1558755316,179456
D,1558755318,179712
D,1558755321,179456
D,1558755323,179968
D,1558755325,179712
D,1558755327,179456
D,1558755329,179456
D,1558755332,178944
D,1558755334,179712
D,1558755336,179200
D,1558755338,179712
P,1558755340,5201
D,1558755340,179712
D,1558755343,178944
D,1558755345,179712
D,1558755347,179200
D,1558755349,179712
D,1558755351,179712
D,1558755354,179712
D,1558755356,179712
D,1558755357,179712
D,1558755359,179712
D,1558755362,179456
D,1558755364,179456
D,1558755366,179456
D,1558755368,179968
P,1558755369,5202
D,1558755370,179712
D,1558755373,179456
D,1558755375,179968
D,1558755377,179968
D,1558755379,179968
D,1558755381,179200
D,1558755384,179712
D,1558755386,179456
D,1558755388,179712
D,1558755390,179456
D,1558755392,179712
D,1558755395,179200
D,1558755397,179456
D,1558755398,179968
P,1558755398,5129
D,1558755400,179712
D,1558755402,179456
D,1558755405,179712
D,1558755407,179968
D,1558755409,179712
D,1558755411,179712
D,1558755413,179712
D,1558755416,179712
D,1558755418,179712
D,1558755420,179712
D,1558755422,179712
D,1558755424,179712
D,1558755427,179456
P,1558755428,5200
D,1558755429,179712
D,1558755431,179712
D,1558755433,179712
D,1558755435,179456
D,1558755438,179712
D,1558755439,179968
D,1558755441,180224
D,1558755443,179712
D,1558755445,180224
D,1558755448,179712
D,1558755450,179968
D,1558755452,179456
D,1558755454,180224
D,1558755456,179712
P,1558755457,5201
D,1558755459,179712
D,1558755461,180480
D,1558755463,179712
D,1558755465,180224
D,1558755467,180224
D,1558755470,180224
D,1558755472,179200
D,1558755474,180480
D,1558755476,179456
D,1558755478,179712
D,1558755480,179712
D,1558755482,179968
D,1558755484,179968
D,1558755486,179968
P,1558755486,5128
D,1558755488,179712
D,1558755491,179456
D,1558755493,180224
D,1558755495,179968
D,1558755497,180224
D,1558755499,179712
D,1558755502,179456
D,1558755504,180480
D,1558755506,180224
D,1558755508,180224
D,1558755510,179968
D,1558755513,180224
D,1558755515,179712
P,1558755517,5201
D,1558755517,179968
D,1558755519,180224
D,1558755521,179968
D,1558755523,180224
D,1558755525,179712
D,1558755527,179712
D,1558755529,179968
