,1558468454,580719,1512
X,1558468455,580684,866
X,1558468455,580927,1600
X,1558468456,580775,1604
X,1558468456,580835,1042
X,1558468457,580739,970
X,1558468458,580757,615
X,1558468458,580783,1248
X,1558468459,580724,1258
X,1558468459,580804,1315
X,1558468460,580978,22768
X,1558468460,580489,1654
X,1558468461,580533,771
X,1558468462,580371,1796
X,1558468462,580409,1384
X,1558468463,580580,1363
X,1558468463,580608,1737
X,1558468464,580640,694
X,1558468464,580553,1047
X,1558468465,580513,5567
X,1558468466,580702,1544
X,1558468466,580602,1177
X,1558468467,580521,1203
X,1558468467,580422,815
X,1558468468,580291,1143
X,1558468468,580278,1476
X,1558468469,580233,1134
X,1558468470,580164,781
X,1558468470,580308,1013
X,1558468471,580602,930
X,1558468471,580744,1474
X,1558468472,580675,1560
X,1558468472,580692,1532
X,1558468473,580544,1204
X,1558468473,580292,941
A,1558468473,580483,1318
T,1558468474,2870
R,1558468474,5C00DDFC90
X,1558468475,579077,788
X,1558468476,578894,1383
X,1558468477,578790,1133
X,1558468477,578693,981
X,1558468478,578549,811
X,1558468478,578525,1178
X,1558468479,578701,1405
X,1558468479,578766,1004
X,1558468480,578877,1622
X,1558468481,578893,898
X,1558468481,578740,1331
P,1558468481,5451
X,1558468482,578543,742
X,1558468482,578676,1812
X,1558468483,578663,1354
X,1558468483,578660,1106
X,1558468484,578498,1418
X,1558468485,578486,1454
X,1558468485,578456,1380
X,1558468485,578086,945
X,1558468485,577782,35417
X,1558468486,577996,1367
X,1558468486,578119,1483
X,1558468487,578123,910
X,1558468488,578096,1331
X,1558468488,577521,5186
X,1558468489,578358,4511
X,1558468489,578023,1205
X,1558468490,577879,1456
X,1558468490,577637,1094
X,1558468491,577418,570
X,1558468492,577720,859
X,1558468492,577849,1742
X,1558468493,577485,1493
X,1558468493,578116,2255
X,1558468494,577948,1462
X,1558468494,578684,1765
X,1558468495,578704,999
X,1558468495,578789,913
X,1558468496,578739,1069
X,1558468497,578794,1121
X,1558468497,578744,714
X,1558468498,578853,1473
X,1558468498,578912,1004
X,1558468499,579215,1064
X,1558468499,579198,1394
X,1558468500,579181,1215
X,1558468501,578994,1354
X,1558468501,578719,873
X,1558468502,578464,1398
X,1558468502,578268,1255
X,1558468503,578792,1480
X,1558468503,579244,1054
X,1558468504,579137,790
X,1558468505,578943,1203
X,1558468505,578902,881
X,1558468506,578782,1888
X,1558468506,578489,1439
X,1558468507,578463,513
X,1558468507,578506,1130
X,1558468508,578774,1388
X,1558468509,578846,2588
X,1558468509,577900,20952
X,1558468510,578627,1477
X,1558468510,578890,824
P,1558468510,5452
X,1558468511,579013,1541
X,1558468511,579119,1447
X,1558468512,579035,1513
X,1558468513,579281,1312
X,1558468513,579437,645
X,1558468514,579400,1069
X,1558468514,578999,1300
X,1558468515,578648,1480
X,1558468515,578706,1112
X,1558468516,578887,892
X,1558468516,578960,1450
X,1558468517,578792,695
A,1558468517,578628,2019
T,1558468517,2870
R,1558468517,5C00DDFC90
X,1558468519,578803,999
X,1558468520,578591,1552
X,1558468520,578512,1649
X,1558468521,578460,1922
X,1558468521,577942,5814
X,1558468522,578406,8018
X,1558468522,578898,1931
X,1558468523,578776,7705
X,1558468524,577791,3187
X,1558468524,578253,4734
X,1558468525,577738,3927
X,1558468525,577271,46754
X,1558468526,578325,1133
X,1558468526,578206,1157
X,1558468526,577710,16058
X,1558468527,578031,1013
X,1558468527,578390,1266
X,1558468528,578343,1028
X,1558468528,578285,1478
X,1558468529,578212,8529
X,1558468529,578417,849
X,1558468530,577882,1533
X,1558468531,578145,1199
X,1558468531,578157,520
X,1558468532,577884,3379
X,1558468532,577918,2080
X,1558468533,577729,1106
X,1558468533,577765,818
X,1558468534,577658,1431
X,1558468535,577806,984
X,1558468535,577531,908
