H,1561323097,272815
D,1561323097,193536
D,1561323100,194048
D,1561323102,193280
D,1561323104,193280
D,1561323106,193792
D,1561323108,193792
D,1561323111,193024
D,1561323113,193792
D,1561323115,193792
D,1561323117,193536
D,1561323119,193792
P,1561323120,4856
D,1561323122,193536
D,1561323124,193280
D,1561323126,193536
D,1561323127,193792
D,1561323130,193280
D,1561323132,193792
D,1561323134,193280
D,1561323136,193792
D,1561323138,193792
D,1561323141,193792
D,1561323143,193536
D,1561323145,193536
D,1561323147,193280
P,1561323149,4856
D,1561323149,193280
D,1561323152,193024
D,1561323154,193280
D,1561323156,193792
D,1561323158,193792
D,1561323160,193792
D,1561323163,193792
D,1561323165,193536
D,1561323167,193536
D,1561323168,193536
D,1561323170,193536
D,1561323173,193792
D,1561323175,193536
D,1561323177,193792
P,1561323178,4857
D,1561323179,193280
D,1561323181,193792
D,1561323184,193536
D,1561323186,193280
D,1561323188,193792
D,1561323190,193280
D,1561323192,193536
D,1561323195,194048
D,1561323197,412672
D,1561323199,421120
R,1561323199,5C00DDFC90
R,1561323199,5C00DDFC90
R,1561323199,5C00DDFC90
X,1561323201,628184,4198
X,1561323201,628618,3028
X,1561323202,623070,45624
X,1561323202,638302,29637
X,1561323203,635642,9593
X,1561323204,625114,12403
X,1561323204,627356,62976
X,1561323205,626409,27235
X,1561323205,621846,21207
X,1561323206,626998,8316
X,1561323206,626636,4322
X,1561323207,626758,3398
X,1561323208,626798,3023
X,1561323208,627072,13645
P,1561323208,4847
X,1561323209,626834,6467
X,1561323209,626951,2721
X,1561323209,627093,2720
X,1561323209,627102,2239
X,1561323210,627050,1893
X,1561323211,627108,4465
X,1561323211,627223,1775
X,1561323212,627235,2434
X,1561323212,627177,2323
X,1561323213,626844,7080
X,1561323213,628611,17417
X,1561323214,627306,36247
X,1561323215,631439,47877
X,1561323215,625709,43920
X,1561323216,627468,10847
X,1561323216,626837,8570
X,1561323217,627946,3037
X,1561323217,627962,2262
X,1561323218,627702,2702
X,1561323219,628000,4100
X,1561323219,627838,3692
X,1561323220,627787,8926
X,1561323220,627775,3731
X,1561323221,628038,4991
X,1561323221,627844,2239
X,1561323222,627827,2833
X,1561323223,628058,2759
X,1561323223,628043,2027
X,1561323224,627954,11441
X,1561323224,628469,4634
X,1561323225,628142,15746
X,1561323225,628161,2022
X,1561323226,628128,2779
X,1561323226,628257,1961
X,1561323227,628280,1699
X,1561323228,628330,1848
X,1561323228,628177,1914
X,1561323229,628119,2134
X,1561323229,627697,24114
X,1561323230,627239,6110
X,1561323230,627912,3232
X,1561323231,627865,2167
X,1561323232,627950,2503
X,1561323232,628140,2087
X,1561323233,628141,2417
X,1561323233,627927,4083
X,1561323234,627880,2740
X,1561323234,628075,1996
X,1561323235,628048,2129
X,1561323236,628056,1852
X,1561323236,628004,2483
X,1561323237,628186,4145
X,1561323237,628176,4265
P,1561323237,4849
X,1561323238,627857,5607
X,1561323238,628033,10857
X,1561323239,627948,12855
X,1561323240,627366,12793
X,1561323240,629256,9944
X,1561323241,628210,1460
X,1561323241,628134,1186
X,1561323242,627900,1577
X,1561323242,627987,1786
X,1561323243,628167,2046
X,1561323244,628062,1027
X,1561323244,628096,2299
X,1561323245,628500,9557
X,1561323245,627858,3841
X,1561323246,628085,2538
X,1561323246,628058,1934
X,1561323247,627795,2281
X,1561323248,628140,2246
X,1561323248,628079,1246
X,1561323249,628017,1543
X,1561323249,628071,1331
X,1561323250,627962,1926
X,1561323250,628506,4480
X,1561323250,627497,6012
X,1561323250,628093,1783
X,1561323251,628424,4859
X,1561323252,629061,7455
X,1561323252,627941,9546
X,1561323253,626320,31463
X,1561323253,629034,40112
X,1561323254,625101,26773
X,1561323254,627797,31667
X,1561323255,626479,16945
X,1561323256,626427,8104
X,1561323256,629214,23926
X,1561323257,626525,5018
X,1561323257,626182,10588
X,1561323258,626400,22198
X,1561323258,626838,18867
X,1561323259,628093,18875
X,1561323260,627057,13660
X,1561323260,626126,3918
X,1561323261,626877,19637
X,1561323261,627153,15824
X,1561323262,625332,22610
X,1561323262,626893,14408
X,1561323263,626897,7434
X,1561323264,626621,2541
X,1561323264,627006,10610
X,1561323265,626897,15976
X,1561323265,626313,18923
X,1561323266,626277,33100
X,1561323266,628308,15991
P,1561323266,4850
X,1561323267,626837,8775
X,1561323268,627377,1856
X,1561323268,627614,2938
X,1561323269,626905,3843
X,1561323269,627379,2789
X,1561323270,627431,15739
X,1561323270,627927,13130
X,1561323271,626448,22501
X,1561323272,626942,5448
X,1561323272,627171,1261
X,1561323273,626893,11216
