H,1559246832,272815
D,1559246832,186880
D,1559246834,187136
D,1559246836,187392
D,1559246838,187392
D,1559246841,187136
D,1559246843,187136
D,1559246845,187648
P,1559246845,5054
D,1559246846,186880
D,1559246848,187648
D,1559246851,187136
D,1559246853,187648
D,1559246855,186880
D,1559246857,186880
D,1559246859,187392
D,1559246862,388352
R,1559246862,5C00DDFC90
R,1559246862,5C00DDFC90
R,1559246862,5C00DDFC90
X,1559246863,607790,10152
X,1559246864,607897,16724
X,1559246865,607600,6209
X,1559246865,607106,11603
X,1559246866,607539,9222
X,1559246866,608219,34634
X,1559246867,609169,43308
X,1559246867,612281,61440
X,1559246868,610239,10147
X,1559246869,609432,13454
X,1559246869,610150,9536
X,1559246870,609554,4719
X,1559246870,609096,6819
X,1559246871,608679,33326
X,1559246871,608986,5157
X,1559246872,610047,23200
X,1559246873,610133,5398
X,1559246873,609566,3629
X,1559246874,609498,12348
X,1559246874,610629,5073
P,1559246874,5149
X,1559246875,611057,9670
X,1559246875,610053,4053
X,1559246876,609706,6344
X,1559246877,609687,3112
X,1559246877,609475,3899
X,1559246878,609629,22977
X,1559246878,609067,8887
X,1559246879,611708,34375
X,1559246879,608999,47900
X,1559246880,610079,2311
X,1559246881,609987,2612
X,1559246881,609777,4173
X,1559246882,609843,9467
X,1559246882,610714,8207
X,1559246883,610940,3509
X,1559246883,609785,15183
X,1559246884,610131,4376
X,1559246884,610225,3493
X,1559246885,609194,21071
X,1559246886,609921,3652
X,1559246886,610042,3757
X,1559246886,609824,4343
X,1559246886,610004,2691
X,1559246887,610057,8493
X,1559246887,609161,18363
X,1559246888,610023,10483
X,1559246889,609690,4175
X,1559246889,609881,4331
X,1559246890,610143,2962
X,1559246890,610047,2941
X,1559246891,610051,2415
X,1559246891,609790,31570
X,1559246892,609815,1915
X,1559246893,609690,2617
X,1559246893,610502,6113
X,1559246894,610592,7354
X,1559246894,609749,2023
X,1559246895,609719,2399
X,1559246895,609692,7722
X,1559246896,609100,1729
X,1559246897,609308,13997
X,1559246897,609629,5206
X,1559246898,609378,7166
X,1559246898,609257,2819
X,1559246899,608938,1658
X,1559246899,609240,1303
X,1559246900,609354,1544
X,1559246901,608968,2703
X,1559246901,609107,3410
X,1559246902,609052,1687
X,1559246902,609302,1756
X,1559246903,609358,6993
X,1559246903,609570,2053
P,1559246903,5148
X,1559246904,609547,2305
X,1559246905,609682,1897
X,1559246905,609839,1997
X,1559246906,609695,13141
X,1559246906,608666,7326
X,1559246907,608365,8089
X,1559246907,609488,6341
X,1559246908,609128,1455
X,1559246908,609155,17778
X,1559246909,609670,2501
X,1559246910,609418,2647
X,1559246910,609523,1923
X,1559246911,608488,3905
X,1559246911,608656,6265
X,1559246912,610426,16242
X,1559246912,608034,38784
X,1559246913,610720,11026
X,1559246914,611873,11297
X,1559246914,610146,2400
X,1559246915,609740,3817
X,1559246915,610508,5374
X,1559246916,609170,9482
X,1559246916,610112,2045
X,1559246917,609351,16585
X,1559246918,610509,3494
X,1559246918,610202,2045
X,1559246919,610197,2288
X,1559246919,610222,15054
X,1559246920,610272,3475
X,1559246920,610452,7950
X,1559246921,610275,8817
X,1559246922,610910,3264
X,1559246922,611070,2832
X,1559246923,609937,17475
X,1559246923,610901,2021
X,1559246924,610626,1590
X,1559246924,610265,1541
X,1559246925,610290,1476
X,1559246926,609932,1600
X,1559246926,609920,1693
X,1559246927,609756,1953
X,1559246927,609938,1371
X,1559246927,609752,1514
X,1559246927,609903,2532
X,1559246928,610260,2262
X,1559246929,610083,18564
X,1559246929,609831,10925
X,1559246930,610038,14067
X,1559246930,610236,9523
X,1559246931,610151,2371
X,1559246931,611417,7379
X,1559246932,612476,13276
X,1559246932,610924,2027
P,1559246933,5149
X,1559246933,610949,3670
X,1559246934,610387,7852
X,1559246934,610807,17930
X,1559246935,610630,2695
X,1559246935,610511,1113
X,1559246936,610273,1180
X,1559246936,610081,14079
X,1559246937,610463,2016
X,1559246938,610055,9725
X,1559246938,610047,2189
X,1559246939,610144,2539
X,1559246939,610233,1353
X,1559246940,610208,2035
X,1559246940,610225,30205
X,1559246941,610135,1436
X,1559246942,610155,12583
X,1559246942,610464,3099
X,1559246943,610403,1216
X,1559246943,610177,1436
X,1559246944,610350,19144
X,1559246944,610232,2049
X,1559246945,610204,1387
X,1559246946,609817,4320
X,1559246946,610185,1768
X,1559246947,610284,1801
X,1559246947,610141,1228
X,1559246948,610001,1265
X,1559246948,610056,1725
