H,1560225845,272815
P,1560225845,5042
P,1560225874,5043
P,1560225904,5043
P,1560225934,5042
P,1560225963,5043
P,1560225992,5042
P,1560226022,5043
P,1560226051,5042
P,1560226080,5043
P,1560226110,5041
P,1560226139,5042
P,1560226168,5043
P,1560226197,5042
P,1560226228,5042
P,1560226257,5043
P,1560226286,5042
P,1560226316,5043
P,1560226345,5043
P,1560226374,5043
P,1560226403,5043
P,1560226433,5043
P,1560226462,5043
P,1560226491,5042
P,1560226522,5044
P,1560226551,5042
P,1560226580,5039
P,1560226609,5044
P,1560226639,5042
P,1560226668,5043
P,1560226698,5044
P,1560226728,5043
P,1560226757,5043
P,1560226786,5044
P,1560226816,5043
P,1560226846,5043
P,1560226875,5044
P,1560226904,5041
P,1560226934,5043
P,1560226963,5043
P,1560226992,5042
P,1560227021,5042
P,1560227051,5044
P,1560227080,5042
P,1560227110,5044
P,1560227140,5043
P,1560227169,5043
P,1560227198,5043
O,1560227202,254686,13416
O,1560227202,256062,232
O,1560227203,255959,217
O,1560227203,255801,357
O,1560227204,255425,207
O,1560227204,255508,130
O,1560227205,255480,340
O,1560227205,255484,196
O,1560227206,255283,298
O,1560227207,255361,314
O,1560227207,255427,270
O,1560227208,255436,178
O,1560227208,255481,174
O,1560227209,255505,311
O,1560227209,255415,197
O,1560227210,255000,462
O,1560227211,255133,382
O,1560227211,255098,321
O,1560227212,255213,172
O,1560227212,254957,410
O,1560227213,255314,158
O,1560227213,255400,186
O,1560227214,255232,492
O,1560227215,255346,218
O,1560227215,255400,261
O,1560227216,255356,200
O,1560227216,255270,245
O,1560227217,255162,211
O,1560227217,255236,151
O,1560227218,255308,210
O,1560227219,255374,219
O,1560227219,255303,282
O,1560227220,255584,294
O,1560227220,255539,189
O,1560227221,255632,194
O,1560227221,255581,333
O,1560227222,255716,134
O,1560227223,255714,148
O,1560227223,255768,107
O,1560227223,255765,193
O,1560227223,255831,87
O,1560227224,255709,322
O,1560227224,255790,293
O,1560227225,255949,121
O,1560227225,255939,135
O,1560227226,255968,165
O,1560227227,256079,146
P,1560227227,5035
O,1560227227,256120,120
O,1560227228,256180,156
O,1560227228,256307,205
O,1560227229,256337,150
O,1560227229,256487,273
O,1560227230,256618,210
O,1560227231,256671,130
O,1560227231,256656,200
O,1560227232,256672,134
O,1560227232,256644,123
O,1560227233,256610,134
O,1560227233,256577,141
O,1560227234,256695,130
O,1560227235,256598,108
O,1560227235,256525,112
O,1560227236,256534,124
O,1560227236,256566,185
O,1560227237,256529,143
O,1560227237,256603,189
O,1560227238,256525,132
O,1560227239,256556,183
O,1560227239,256566,70
O,1560227240,256621,159
O,1560227240,256559,164
O,1560227241,256525,153
O,1560227241,256423,203
O,1560227242,256427,228
O,1560227243,256405,116
O,1560227243,256312,164
O,1560227244,256259,125
O,1560227244,256435,215
O,1560227245,256398,166
O,1560227245,256380,169
O,1560227246,256337,247
O,1560227247,256222,163
O,1560227247,256208,192
O,1560227248,256184,222
O,1560227248,256248,83
O,1560227249,256190,390
O,1560227249,256058,605
O,1560227250,256252,157
O,1560227250,256227,243
O,1560227251,256286,153
O,1560227252,256342,113
O,1560227252,256368,160
O,1560227253,256165,353
O,1560227253,256043,251
O,1560227254,256177,421
O,1560227254,256309,211
O,1560227255,256216,91
O,1560227256,256308,196
O,1560227256,256393,258
O,1560227257,256498,289
P,1560227257,5038
O,1560227257,256631,270
T,1560227257,2834
P,1560227286,5043
P,1560227315,5042
P,1560227345,5043
P,1560227374,5043
P,1560227404,5042
P,1560227433,5043
P,1560227463,5043
P,1560227492,5043
P,1560227521,5041
P,1560227551,5042
P,1560227580,5043
P,1560227609,5042
P,1560227638,5042
P,1560227668,5041
P,1560227698,5044
P,1560227727,5043
P,1560227756,5043
P,1560227786,5043
P,1560227815,5043
P,1560227844,5043
P,1560227874,5042
P,1560227903,5042
P,1560227932,5043
P,1560227961,5043
P,1560227992,5043
P,1560228021,5043
P,1560228050,5043
P,1560228080,5043
P,1560228109,5041
P,1560228138,5043
P,1560228167,5042
P,1560228197,5042
P,1560228226,5042
P,1560228255,5041
P,1560228286,5044
P,1560228315,5042
P,1560228344,5042
P,1560228373,5042
P,1560228403,5043
P,1560228432,5043
P,1560228461,5042
P,1560228491,5042
P,1560228520,5042
P,1560228549,5042
P,1560228579,5043
P,1560228609,5043
P,1560228638,5044
P,1560228667,5042
P,1560228697,5043
P,1560228726,5043
P,1560228755,5041
P,1560228784,5043
