1560039496,614393,7638
X,1560039496,613614,5256
X,1560039497,612387,8528
X,1560039497,613616,1971
X,1560039498,613024,17375
X,1560039498,614956,19423
X,1560039499,613476,20549
X,1560039500,613405,21832
X,1560039500,612981,17928
X,1560039501,613939,19901
X,1560039501,613233,32525
X,1560039502,616132,19186
X,1560039502,612890,7251
X,1560039503,613199,1436
X,1560039504,614962,7962
X,1560039504,611775,10301
X,1560039505,614872,13660
X,1560039505,612505,12848
X,1560039506,613362,6501
X,1560039506,613518,3753
X,1560039507,613275,3986
X,1560039507,613582,5681
X,1560039508,613493,1986
X,1560039509,613530,1404
X,1560039509,613231,1888
X,1560039510,613416,2392
X,1560039510,613257,2782
X,1560039511,613240,13599
X,1560039511,613211,5615
X,1560039512,612979,1236
X,1560039513,613228,21978
X,1560039513,613528,13126
X,1560039514,613190,7999
X,1560039514,612748,18735
X,1560039515,612743,17449
X,1560039515,612977,15833
X,1560039515,613022,15492
X,1560039516,613164,4542
X,1560039516,613167,1885
X,1560039517,612907,8536
X,1560039517,612839,13672
X,1560039518,612971,1833
X,1560039518,612990,1351
X,1560039519,612918,1059
X,1560039520,612463,8718
X,1560039520,613237,14108
X,1560039521,612082,30251
X,1560039521,611479,11934
X,1560039522,612432,10867
X,1560039522,612613,8843
X,1560039523,613768,16931
P,1560039523,5012
X,1560039524,612383,15721
X,1560039524,612702,15128
X,1560039525,612837,12583
X,1560039525,612554,4688
X,1560039526,612076,12012
X,1560039526,612700,11271
X,1560039527,612304,27810
X,1560039528,611686,27825
X,1560039528,612230,19729
X,1560039529,612621,11735
X,1560039529,612811,5733
X,1560039530,612923,6099
X,1560039530,611880,22833
X,1560039531,613320,17583
X,1560039531,611171,25580
X,1560039532,611447,17339
X,1560039533,612033,10888
X,1560039533,611885,21460
X,1560039534,612354,8424
X,1560039534,612277,12582
X,1560039535,612903,5877
X,1560039535,613071,14195
X,1560039536,613151,7672
X,1560039537,613483,11076
X,1560039537,612350,12997
X,1560039538,613310,7149
X,1560039538,613160,4297
X,1560039539,613134,7067
X,1560039539,611901,7529
X,1560039540,612603,1545
X,1560039541,612550,1330
X,1560039541,611812,7836
X,1560039542,611062,31178
X,1560039542,612917,27084
X,1560039543,611924,1844
X,1560039543,612370,5422
X,1560039544,612058,9944
X,1560039545,612174,11491
X,1560039545,612600,15194
X,1560039546,611695,34657
X,1560039546,610290,36912
X,1560039547,610679,30367
X,1560039547,611414,14794
X,1560039548,610748,25833
X,1560039549,611659,11955
X,1560039549,612009,2835
X,1560039550,611913,1550
X,1560039550,611712,7277
X,1560039551,612294,8582
X,1560039551,611562,1264
X,1560039552,611456,1436
X,1560039552,611170,1301
X,1560039553,610631,16997
P,1560039553,5011
X,1560039554,611027,19324
X,1560039554,610994,17803
X,1560039555,610935,33182
X,1560039555,611773,32877
X,1560039556,610564,7851
X,1560039556,610135,6298
X,1560039556,610490,11458
X,1560039557,609393,24202
X,1560039557,611546,27734
X,1560039558,611068,7327
X,1560039558,609471,20437
