H,1560901150,272815
D,1560901150,107776
D,1560901153,106240
D,1560901154,105728
D,1560901156,105728
D,1560901158,105984
D,1560901160,105728
D,1560901163,105472
D,1560901165,105216
D,1560901167,105216
D,1560901169,105728
D,1560901171,106752
P,1560901173,5000
D,1560901174,107520
D,1560901176,108032
D,1560901178,106752
D,1560901180,107264
D,1560901182,106496
D,1560901185,107264
D,1560901187,108032
D,1560901189,107264
D,1560901191,108544
D,1560901193,108800
D,1560901195,108544
D,1560901197,108032
D,1560901199,109056
D,1560901201,107776
P,1560901202,5001
D,1560901203,107264
D,1560901206,109056
D,1560901208,107520
D,1560901210,107008
D,1560901212,106752
D,1560901214,107008
D,1560901217,109312
D,1560901219,108800
D,1560901221,111104
D,1560901223,110080
D,1560901225,109056
D,1560901228,107776
D,1560901230,108544
D,1560901232,108288
P,1560901233,5000
D,1560901234,108800
D,1560901235,107520
D,1560901238,107264
D,1560901240,107776
D,1560901242,108288
D,1560901244,108544
D,1560901246,294400
R,1560901247,5C00DDFC90
R,1560901247,5C00DDFC90
R,1560901247,5C00DDFC90
X,1560901248,629148,9623
X,1560901249,630191,31440
X,1560901249,631233,22438
X,1560901250,629664,9361
X,1560901251,630488,49792
X,1560901251,630502,5398
X,1560901252,630903,5037
X,1560901252,631411,12490
X,1560901253,630674,3567
X,1560901253,630923,5696
X,1560901254,631457,6335
X,1560901255,630955,4442
X,1560901255,631050,7526
X,1560901256,630524,17976
X,1560901256,630996,11570
X,1560901257,630915,15274
X,1560901257,630971,9827
X,1560901258,631085,5062
X,1560901258,631051,3836
X,1560901259,631554,3826
X,1560901260,631117,3085
X,1560901260,631068,4681
X,1560901261,631363,5311
X,1560901261,631645,5044
P,1560901262,4993
X,1560901262,631402,4481
X,1560901262,631580,4985
X,1560901263,631893,4274
X,1560901264,631270,4015
X,1560901264,631623,2871
X,1560901265,631837,3687
X,1560901265,631773,4277
X,1560901266,631737,2810
X,1560901266,631954,3897
X,1560901267,631701,5533
X,1560901268,631860,3823
X,1560901268,631704,4072
X,1560901269,631906,3812
X,1560901269,631917,18419
X,1560901270,631837,3197
X,1560901270,631952,3013
X,1560901271,631987,3908
X,1560901272,632038,3272
X,1560901272,631893,3532
X,1560901273,631912,3187
X,1560901273,632558,12859
X,1560901274,631868,14713
X,1560901274,632336,14170
X,1560901275,632545,12468
X,1560901276,632318,11506
X,1560901276,632150,4504
X,1560901276,632119,3017
X,1560901276,632181,3758
X,1560901277,632445,3001
X,1560901277,632556,3758
X,1560901278,632638,4039
X,1560901278,632495,3337
X,1560901279,631994,38183
X,1560901280,631820,11198
X,1560901280,632672,2665
X,1560901281,632816,4108
X,1560901281,632956,2476
X,1560901282,632784,2435
X,1560901282,632758,2089
X,1560901283,632816,2782
X,1560901284,633036,2822
X,1560901284,632941,4177
X,1560901285,632967,1985
X,1560901285,633010,2390
X,1560901286,632783,4270
X,1560901286,632886,2230
X,1560901287,632879,2898
X,1560901288,632790,3832
X,1560901288,632782,2522
X,1560901289,632879,2249
X,1560901289,632862,2956
X,1560901290,633060,1807
X,1560901290,633144,14014
P,1560901291,4993
X,1560901291,633108,2268
X,1560901292,633145,2462
X,1560901292,633143,2887
X,1560901293,633062,2751
X,1560901293,633279,2697
X,1560901294,633025,2186
X,1560901294,633059,1996
X,1560901295,633035,2834
X,1560901296,633825,12586
X,1560901296,634200,15699
X,1560901297,633468,16349
X,1560901297,632853,11428
X,1560901298,633575,4095
X,1560901298,633275,2470
X,1560901299,632700,26457
X,1560901300,634159,12547
X,1560901300,633458,2440
X,1560901301,633256,2092
X,1560901301,633452,2897
X,1560901302,633328,3378
X,1560901302,633337,2548
X,1560901303,633089,2716
X,1560901303,633204,1573
X,1560901304,632442,21195
X,1560901305,635827,21643
X,1560901305,633532,3646
X,1560901306,633411,2919
X,1560901306,633747,2104
X,1560901307,633813,2930
X,1560901307,635153,29369
X,1560901308,633491,6955
X,1560901309,634025,3015
X,1560901309,633480,2775
X,1560901310,633940,2855
X,1560901310,633859,2771
X,1560901311,633872,1939
X,1560901311,633944,2204
X,1560901312,633875,1870
X,1560901313,633871,2734
X,1560901313,633920,2041
X,1560901314,633655,2831
X,1560901314,633960,2554
X,1560901315,633731,6355
X,1560901315,633780,2239
X,1560901316,634011,1624
X,1560901317,633829,4567
X,1560901317,633899,1831
X,1560901317,634049,1943
X,1560901317,633844,2340
X,1560901318,634063,1986
X,1560901318,634168,2350
X,1560901319,633928,2175
X,1560901320,634270,3617
P,1560901320,4991
X,1560901320,634161,1855
X,1560901321,633980,2027
X,1560901321,634063,2368
